compound_sample,compound_number,TIC
LA10_641_2,343,2480.525906
LA10_641_2,356,38340.451774
LA10_641_2,411,27080.496038
LA10_641_2,433,7256.122842
LA10_641_2,441,267617.383997
LA10_641_2,445,61510.887033
LA10_641_2,466,66415.620802
LA10_641_2,468,7522.194794
LA10_641_2,494,2295.850020
LA10_641_2,530,19240.419597
LA10_641_2,550,61873.093098
LA10_641_2,604,3646.096785
LA10_641_2,614,2177.434125
LA10_641_2,637,7407.953842
LA10_641_2,639,1860.519987
LA10_641_2,671,1241.126732
LA10_641_2,674,2153.070978
LA10_641_2,694,5458.176075
LA10_641_2,768,17867.626351
LA10_641_2,777,39651.123030
LA10_641_2,795,112385.613578
LA10_641_2,840,1964.817180
LA10_641_2,898,1654.662893
LA10_641_2,902,20268.103867
LA10_641_2,913,30801.786922
LA10_641_2,936,2984.795373
LA10_641_2,958,9554.565577
LA10_641_2,985,12911.321598
LA10_641_2,996,7092.685857
LA10_641_2,1082,13011.801600
LA10_641_2,1125,1869.617236
LA10_641_2,1135,5881.002670
LA10_641_2,1137,2934.314654
LA10_641_2,1138,8081.100017
LA10_641_2,1208,50641.427396
LA10_641_2,1239,2606.994628
LA10_641_2,1293,1822.624006
LA10_641_2,1318,3460.649988
LA10_641_2,1323,4232.770101
LA10_641_2,1370,1039.771218
LA10_641_2,1388,2391.787828
LA10_641_2,1403,1016.025190
LA10_641_2,1409,4710.791332
LA10_641_2,1445,9230.454972
LA10_641_2,1450,3080.005870
LA10_641_2,1512,5775.143384
LA10_641_2,1542,4691.583363
LA10_641_2,1613,2310.465274
LA10_641_2,1627,15599.659226
LA10_641_2,1629,1380.584812
LA10_641_2,1656,5072.931759
LA10_641_2,1686,7763.564499
LA10_641_2,1726,2612.911279
LA10_641_2,1808,1117.701841
LA10_641_2,1854,9300.926602
LA10_641_2,1902,2621.713977
LA10_641_2,1938,2774.123235
LA10_641_2,1949,7240.819188
LA10_641_2,2029,12815.471973
LA10_641_2,2051,4146.211838
LA10_641_2,2053,1341.117981
LA10_641_2,2165,1463.369028
LA10_641_2,2211,1089.030941
LA10_641_2,2247,1114.357258
LA10_641_2,2277,3346.963958
LA10_641_2,2307,1165.446119
LA10_641_2,2322,5684.277451
LA10_641_2,2333,5637.252224
LA10_641_2,2391,1022.003790
LA10_641_2,2418,1008.872643
LA10_641_2,2480,9483.603423
LA10_641_2,2486,11415.418515
LA10_641_2,2571,1877.695111
LA10_641_2,2600,1127.142542
LA10_641_2,2648,11094.706200
LA10_641_2,2802,5426.316161
LA10_641_2,2803,8749.199239
LA10_641_2,2828,8572.787285
LA10_641_2,2849,1863.884199
LA10_641_2,2864,3036.973191
LA10_641_2,3014,1099.071207
LA10_641_2,3093,4500.251401
LA10_641_2,3118,1272.774756
LA10_641_2,3171,1721.717797
LA10_641_2,3184,1310.706686
LA10_641_2,3251,4590.738722
LA10_641_2,3414,1392.839627
LA10_641_2,3489,1097.771322
LA10_641_2,3526,7671.404697
LA10_641_2,3542,1822.324776
LA10_641_2,3586,1739.437109
LA10_641_2,3755,1087.326351
LA10_641_2,3780,1621.549235
LA10_641_2,3814,3243.544465
LA10_641_2,3827,4036.942572
LA10_641_2,3944,3735.050810
LA10_641_2,3974,1638.707023
LA10_641_2,4073,2081.926992
LA10_641_2,4078,1298.576079
LA10_641_2,4166,1983.901053
LA10_641_2,4225,1527.123220
LA10_641_2,4285,2183.853079
LA10_641_2,4357,1301.275127
LA10_641_2,4358,2375.974886
LA10_641_2,4570,7600.417824
LA10_641_2,4601,1151.813937
LA10_641_2,4632,1514.905868
LA10_641_2,4642,12354.099950
N11_1552,52,231920.341352
N11_1552,67,97275.197163
N11_1552,118,72678.104902
N11_1552,262,84225.309723
N11_1552,297,21453.464352
N11_1552,427,11708.730110
N11_1552,449,12514.433287
N11_1552,465,18438.960666
N11_1552,647,2384.918348
N11_1552,662,5166.067512
N11_1552,678,1055.761908
N11_1552,694,7499.433569
N11_1552,716,1059.951272
N11_1552,867,1265.705017
N11_1552,875,15323.653022
N11_1552,898,2077.127962
N11_1552,949,3779.988031
N11_1552,1001,1416.629195
N11_1552,1059,6050.640442
N11_1552,1127,4167.600149
N11_1552,1129,1183.404272
N11_1552,1133,1641.966437
N11_1552,1138,5229.672612
N11_1552,1140,24410.519218
N11_1552,1167,2411.861404
N11_1552,1183,1269.888637
N11_1552,1191,1854.386262
N11_1552,1238,12761.581081
N11_1552,1253,5814.326787
N11_1552,1277,17831.402548
N11_1552,1323,1125.791677
N11_1552,1326,1606.899576
N11_1552,1366,1278.937773
N11_1552,1445,1032.265988
N11_1552,1487,8867.941831
N11_1552,1488,3576.883872
N11_1552,1512,2372.311146
N11_1552,1514,2270.844351
N11_1552,1559,1291.404061
N11_1552,1611,3877.616879
N11_1552,1666,2159.636342
N11_1552,1757,2311.297718
N11_1552,1840,2097.122838
N11_1552,1865,2170.647303
N11_1552,1867,2234.221861
N11_1552,1869,1466.167343
N11_1552,1914,2019.137723
N11_1552,1999,7724.538178
N11_1552,2155,1708.490938
N11_1552,2203,1945.539160
N11_1552,2231,1107.129493
N11_1552,2281,3765.900057
N11_1552,2488,2321.907590
N11_1552,2561,3140.772152
N11_1552,2599,1189.377821
N11_1552,2614,2972.274894
N11_1552,2648,11511.760120
N11_1552,2864,1906.604957
N11_1552,2884,2133.605734
N11_1552,2910,1024.452482
N11_1552,2919,1273.922383
N11_1552,2985,2705.070776
N11_1552,3239,4335.487100
N11_1552,3462,1059.914106
N11_1552,3537,1006.303420
N11_1552,3780,1805.777825
N11_1552,3828,1212.260616
N11_1552,4073,1011.949594
N11_1552,4157,1224.350302
N11_1552,4510,2359.762687
N11_1552,4518,1553.825883
N11_1552,4642,20154.272500
T65_1017_2,118,101089.350547
T65_1017_2,343,14160.539051
T65_1017_2,603,3229.609022
T65_1017_2,617,3358.618016
T65_1017_2,694,6912.046258
T65_1017_2,929,29663.192746
T65_1017_2,995,21772.945253
T65_1017_2,998,23433.795309
T65_1017_2,1014,49826.969793
T65_1017_2,1101,9138.053281
T65_1017_2,1118,7450.777536
T65_1017_2,1120,1248.804010
T65_1017_2,1125,1061.283952
T65_1017_2,1129,1502.846339
T65_1017_2,1136,1789.651311
T65_1017_2,1140,2046.131698
T65_1017_2,1209,7127.581760
T65_1017_2,1231,4055.349591
T65_1017_2,1249,43470.572940
T65_1017_2,1318,5780.031371
T65_1017_2,1319,4080.294263
T65_1017_2,1396,22019.254097
T65_1017_2,1444,1612.248927
T65_1017_2,1445,4936.593454
T65_1017_2,1611,2004.538769
T65_1017_2,1682,17044.082723
T65_1017_2,1868,3621.529641
T65_1017_2,1926,15256.290282
T65_1017_2,1940,1304.622963
T65_1017_2,2003,1246.809201
T65_1017_2,2139,2333.638571
T65_1017_2,2373,2363.019178
T65_1017_2,2627,3157.366651
T65_1017_2,2864,2496.673122
T65_1017_2,2866,1009.800159
T65_1017_2,2922,5552.967933
T65_1017_2,3059,1337.642166
T65_1017_2,3296,2982.419757
T65_1017_2,3426,1165.647293
T65_1017_2,3492,1865.076651
T65_1017_2,3508,1219.548939
T65_1017_2,3622,3077.818530
T65_1017_2,3648,5473.207037
T65_1017_2,3729,3445.370405
T65_1017_2,3780,1720.386043
T65_1017_2,3942,1646.759660
T65_1017_2,4073,2684.737725
T65_1017_2,4584,2997.385759
T65_1017_2,4612,1393.821195
T65_1017_2,4642,27563.525820
N11_1551,52,155827.831734
N11_1551,67,126756.992218
N11_1551,118,46374.026263
N11_1551,262,85766.635794
N11_1551,297,25424.893285
N11_1551,449,7167.415453
N11_1551,465,30024.853152
N11_1551,647,2405.645971
N11_1551,662,3017.570748
N11_1551,694,8450.536694
N11_1551,697,1067.750337
N11_1551,867,1269.693916
N11_1551,875,17393.961426
N11_1551,898,2813.695413
N11_1551,949,3067.211897
N11_1551,1059,3850.099582
N11_1551,1127,5247.452290
N11_1551,1133,1679.553710
N11_1551,1138,4551.808515
N11_1551,1140,19685.259862
N11_1551,1191,2192.030173
N11_1551,1243,1555.741727
N11_1551,1277,5912.684977
N11_1551,1323,1690.628356
N11_1551,1326,1624.232226
N11_1551,1366,1001.512953
N11_1551,1487,8677.147949
N11_1551,1488,3362.090345
N11_1551,1514,1937.758379
N11_1551,1593,1053.097432
N11_1551,1611,6048.487897
N11_1551,1666,2522.573258
N11_1551,1757,2110.224451
N11_1551,1865,2649.913444
N11_1551,1867,3406.258251
N11_1551,1869,1255.488759
N11_1551,1914,1371.114935
N11_1551,1999,11517.033896
N11_1551,2024,1572.190227
N11_1551,2146,2552.213897
N11_1551,2203,2682.534180
N11_1551,2254,11360.126630
N11_1551,2280,1323.291010
N11_1551,2281,2285.644954
N11_1551,2388,5265.642340
N11_1551,2561,3080.790816
N11_1551,2599,1687.489346
N11_1551,2648,9459.066748
N11_1551,2663,3631.607510
N11_1551,2864,1628.308899
N11_1551,2910,2127.423637
N11_1551,2985,3054.973626
N11_1551,3239,4174.276559
N11_1551,3510,1625.071939
N11_1551,3537,1041.016828
N11_1551,3780,1705.492427
N11_1551,4073,1522.220366
N11_1551,4409,1610.294262
N11_1551,4510,1757.477563
N11_1551,4518,1733.830590
N11_1551,4642,19964.067730
T18_1498,7,1266577.996839
T18_1498,8,57617.651633
T18_1498,86,451436.180361
T18_1498,110,284398.167329
T18_1498,126,31040.168514
T18_1498,175,129123.624267
T18_1498,241,26162.052834
T18_1498,314,64876.544584
T18_1498,318,38291.341827
T18_1498,321,9636.079504
T18_1498,349,169113.151024
T18_1498,352,3670.702564
T18_1498,360,95566.440843
T18_1498,361,78216.869263
T18_1498,388,178444.725212
T18_1498,389,31017.020603
T18_1498,414,42790.476698
T18_1498,426,12038.790367
T18_1498,437,4679.995117
T18_1498,448,91753.404889
T18_1498,482,174662.136391
T18_1498,488,17876.343502
T18_1498,498,11874.729469
T18_1498,548,7339.691823
T18_1498,565,1249.146134
T18_1498,571,5265.662475
T18_1498,603,10780.687491
T18_1498,638,23139.819986
T18_1498,652,6544.806428
T18_1498,694,5286.755951
T18_1498,697,1077.549559
T18_1498,703,218162.953678
T18_1498,723,3867.445298
T18_1498,762,137599.712404
T18_1498,777,1248.539977
T18_1498,810,10349.780550
T18_1498,832,50073.251870
T18_1498,949,10928.779395
T18_1498,978,18262.501471
T18_1498,979,1116.803800
T18_1498,985,2517.741388
T18_1498,1060,8347.916571
T18_1498,1085,5488.244225
T18_1498,1118,10199.703646
T18_1498,1136,3030.694197
T18_1498,1138,7745.959581
T18_1498,1152,5634.683410
T18_1498,1235,12880.304591
T18_1498,1245,1394.646685
T18_1498,1262,3734.722640
T18_1498,1292,3740.599593
T18_1498,1323,7865.102536
T18_1498,1340,18175.993149
T18_1498,1346,1416.150982
T18_1498,1363,11818.244439
T18_1498,1404,5245.963933
T18_1498,1420,5674.459465
T18_1498,1428,15881.058103
T18_1498,1429,28671.917270
T18_1498,1445,1305.859031
T18_1498,1603,13733.425190
T18_1498,1611,5887.424006
T18_1498,1618,1283.171539
T18_1498,1638,10625.651366
T18_1498,1672,1643.495155
T18_1498,1693,7157.453522
T18_1498,1738,1253.007530
T18_1498,1753,1347.722447
T18_1498,1768,4814.402460
T18_1498,1822,1720.356264
T18_1498,1848,3500.618153
T18_1498,1882,7045.145075
T18_1498,1914,2804.193530
T18_1498,1924,1154.366618
T18_1498,1997,4239.173221
T18_1498,2000,47812.573959
T18_1498,2034,1774.303280
T18_1498,2035,2920.952046
T18_1498,2051,2058.094161
T18_1498,2056,31393.980100
T18_1498,2086,4213.514618
T18_1498,2092,10051.514317
T18_1498,2118,3540.485848
T18_1498,2126,14640.024802
T18_1498,2131,1464.651103
T18_1498,2140,1133.077554
T18_1498,2232,1588.378091
T18_1498,2254,14046.133920
T18_1498,2318,1843.656575
T18_1498,2384,25521.111378
T18_1498,2488,2393.786849
T18_1498,2520,4659.575182
T18_1498,2533,1257.371991
T18_1498,2534,1560.815832
T18_1498,2564,5967.844821
T18_1498,2599,1031.602964
T18_1498,2626,1331.075337
T18_1498,2648,1739.310475
T18_1498,2687,4952.541712
T18_1498,2743,7870.657055
T18_1498,2774,42576.955498
T18_1498,2788,1021.326060
T18_1498,2864,2880.550669
T18_1498,2928,5655.657374
T18_1498,2972,1339.518053
T18_1498,2986,19556.775734
T18_1498,3014,1837.348770
T18_1498,3027,9987.181747
T18_1498,3064,2866.187466
T18_1498,3158,24236.434880
T18_1498,3175,1042.701584
T18_1498,3182,1434.152612
T18_1498,3184,23220.585640
T18_1498,3201,2740.190240
T18_1498,3211,1008.047785
T18_1498,3228,14073.385170
T18_1498,3263,3678.834732
T18_1498,3283,10744.827680
T18_1498,3304,16356.184140
T18_1498,3333,4194.956075
T18_1498,3398,1147.544823
T18_1498,3438,23993.163040
T18_1498,3450,5260.908092
T18_1498,3502,1117.685273
T18_1498,3582,1828.848015
T18_1498,3638,2685.680282
T18_1498,3663,2087.964540
T18_1498,3728,2163.785184
T18_1498,3780,2060.007857
T18_1498,3861,15547.316590
T18_1498,3863,31972.066110
T18_1498,4006,16043.098520
T18_1498,4042,6793.928926
T18_1498,4054,5040.903073
T18_1498,4075,8048.927598
T18_1498,4147,7133.721996
T18_1498,4197,26392.230400
T18_1498,4267,1045.622504
T18_1498,4289,1069.059116
T18_1498,4329,1613.647002
T18_1498,4349,1300.469291
T18_1498,4384,9945.673910
T18_1498,4449,5125.839991
T18_1498,4510,4179.309596
T18_1498,4543,1338.882728
T18_1498,4575,5369.985737
T18_1498,4577,1715.422554
T18_1498,4642,73123.656940
T18_1498,4669,3352.484435
T29_2438,42,616259.981851
T29_2438,67,180684.334172
T29_2438,70,69132.258237
T29_2438,147,247099.750600
T29_2438,148,412346.293505
T29_2438,213,155951.860059
T29_2438,214,62229.602914
T29_2438,233,34431.248973
T29_2438,256,16684.958177
T29_2438,262,24745.698478
T29_2438,270,19240.958676
T29_2438,278,244130.543996
T29_2438,297,31526.841733
T29_2438,361,55586.958401
T29_2438,450,4629.878872
T29_2438,546,7506.773884
T29_2438,560,89717.472143
T29_2438,637,11925.749113
T29_2438,643,5692.739637
T29_2438,666,15132.694608
T29_2438,697,25502.296708
T29_2438,713,88505.162809
T29_2438,741,10301.487587
T29_2438,898,2856.070682
T29_2438,919,7936.133246
T29_2438,943,32768.450040
T29_2438,974,2663.508121
T29_2438,990,3066.711035
T29_2438,1067,41195.595911
T29_2438,1077,9397.054950
T29_2438,1082,5276.256476
T29_2438,1089,3386.948792
T29_2438,1099,1502.132268
T29_2438,1114,1450.395409
T29_2438,1129,4535.627890
T29_2438,1178,8902.095823
T29_2438,1185,3923.669410
T29_2438,1192,52209.414330
T29_2438,1237,5924.908138
T29_2438,1323,9709.015578
T29_2438,1326,1713.664847
T29_2438,1331,120905.400019
T29_2438,1343,17715.384177
T29_2438,1403,2975.560621
T29_2438,1443,9769.310055
T29_2438,1473,1995.978607
T29_2438,1578,2596.890329
T29_2438,1603,30020.570694
T29_2438,1608,7634.349053
T29_2438,1609,16685.853246
T29_2438,1610,1246.343797
T29_2438,1666,1166.111343
T29_2438,1703,12927.783168
T29_2438,1731,1170.896263
T29_2438,1840,6426.559092
T29_2438,1849,10408.514574
T29_2438,1950,10849.594659
T29_2438,1973,3113.657916
T29_2438,2035,3250.558638
T29_2438,2051,5322.553659
T29_2438,2066,2293.030743
T29_2438,2188,1855.263972
T29_2438,2276,19367.630614
T29_2438,2280,2106.050853
T29_2438,2349,13382.161130
T29_2438,2388,2370.687526
T29_2438,2425,3332.794739
T29_2438,2602,7680.617018
T29_2438,2646,5427.061865
T29_2438,2648,3912.332253
T29_2438,2735,10283.274747
T29_2438,2736,5486.766052
T29_2438,2788,1557.411068
T29_2438,2874,30075.708810
T29_2438,3026,1707.805867
T29_2438,3027,1545.804385
T29_2438,3044,8288.220747
T29_2438,3180,1628.720430
T29_2438,3184,1780.754379
T29_2438,3239,5455.950135
T29_2438,3250,1144.412364
T29_2438,3255,1291.440016
T29_2438,3316,1317.006742
T29_2438,3376,9378.341148
T29_2438,3513,2860.396481
T29_2438,3561,2682.353911
T29_2438,3579,9023.563863
T29_2438,3623,1261.383482
T29_2438,3780,7532.885931
T29_2438,3905,2510.336559
T29_2438,3995,1019.247799
T29_2438,4045,1082.847627
T29_2438,4117,2518.546333
T29_2438,4285,1282.656916
T29_2438,4510,2525.207046
T29_2438,4584,2212.777006
T29_2438,4642,12300.977460
LA59_1511,67,75364.920858
LA59_1511,157,82009.721085
LA59_1511,164,61109.119195
LA59_1511,256,11826.607459
LA59_1511,262,19503.361791
LA59_1511,279,63588.496192
LA59_1511,297,14227.289103
LA59_1511,301,70699.656476
LA59_1511,316,52809.286157
LA59_1511,328,312857.313580
LA59_1511,352,5306.516243
LA59_1511,403,3111.889760
LA59_1511,440,15789.390576
LA59_1511,459,49579.864686
LA59_1511,464,13355.397998
LA59_1511,593,5211.900518
LA59_1511,607,5117.591907
LA59_1511,637,8034.915139
LA59_1511,646,63307.902008
LA59_1511,664,15176.800693
LA59_1511,694,7868.545747
LA59_1511,741,4345.014575
LA59_1511,760,103034.432200
LA59_1511,775,6007.559335
LA59_1511,776,10650.440973
LA59_1511,861,45207.886192
LA59_1511,895,30319.937383
LA59_1511,898,3155.418301
LA59_1511,901,1033.006877
LA59_1511,949,5847.876236
LA59_1511,958,12653.061172
LA59_1511,962,1753.872638
LA59_1511,985,3812.762594
LA59_1511,1019,1027.625156
LA59_1511,1026,10871.464339
LA59_1511,1041,12365.224260
LA59_1511,1066,2274.314687
LA59_1511,1077,3034.574018
LA59_1511,1081,30321.110733
LA59_1511,1088,1206.629798
LA59_1511,1089,1588.808588
LA59_1511,1093,1052.760652
LA59_1511,1138,11954.953969
LA59_1511,1175,19925.315473
LA59_1511,1178,1454.923389
LA59_1511,1191,1685.293373
LA59_1511,1237,5688.240978
LA59_1511,1241,4451.725940
LA59_1511,1299,24512.701350
LA59_1511,1323,6781.740983
LA59_1511,1326,1489.656648
LA59_1511,1328,2732.097361
LA59_1511,1401,6760.914259
LA59_1511,1443,2239.676722
LA59_1511,1445,2180.748463
LA59_1511,1447,3124.085714
LA59_1511,1494,3461.541600
LA59_1511,1498,49067.001975
LA59_1511,1504,9451.775900
LA59_1511,1523,1594.683798
LA59_1511,1546,10073.867950
LA59_1511,1563,15257.934224
LA59_1511,1611,4093.210040
LA59_1511,1617,30807.741036
LA59_1511,1638,8929.549119
LA59_1511,1666,1205.777350
LA59_1511,1723,1541.181979
LA59_1511,1740,23589.812123
LA59_1511,1743,17367.463525
LA59_1511,1758,9993.700228
LA59_1511,1796,2698.590375
LA59_1511,1799,3630.406529
LA59_1511,1830,8082.377647
LA59_1511,1840,1460.166244
LA59_1511,1842,2732.415637
LA59_1511,1868,7429.467600
LA59_1511,1880,13880.498591
LA59_1511,2012,1237.036494
LA59_1511,2021,5512.476240
LA59_1511,2035,2687.084473
LA59_1511,2051,3847.480138
LA59_1511,2056,24279.524667
LA59_1511,2073,5862.482081
LA59_1511,2111,5947.354458
LA59_1511,2126,10529.850712
LA59_1511,2138,1346.286574
LA59_1511,2142,2300.753299
LA59_1511,2228,7081.439993
LA59_1511,2372,1129.545753
LA59_1511,2388,2823.681546
LA59_1511,2425,1024.976867
LA59_1511,2458,4126.630552
LA59_1511,2499,5136.496226
LA59_1511,2520,3622.985862
LA59_1511,2526,1137.154521
LA59_1511,2577,3694.207936
LA59_1511,2626,1730.442464
LA59_1511,2655,2791.385654
LA59_1511,2663,1513.154869
LA59_1511,2790,1364.408267
LA59_1511,2864,3631.484828
LA59_1511,2889,2094.969956
LA59_1511,2986,28284.535250
LA59_1511,3000,4133.005856
LA59_1511,3001,3252.889638
LA59_1511,3014,1229.559353
LA59_1511,3027,6089.248658
LA59_1511,3054,5227.038884
LA59_1511,3109,1061.251973
LA59_1511,3158,19751.276650
LA59_1511,3184,8031.469284
LA59_1511,3200,12207.577850
LA59_1511,3209,2091.078639
LA59_1511,3211,1232.830958
LA59_1511,3228,11415.982960
LA59_1511,3263,3696.870727
LA59_1511,3298,2003.983563
LA59_1511,3304,4156.596120
LA59_1511,3355,1445.487216
LA59_1511,3404,5666.525477
LA59_1511,3438,19356.729740
LA59_1511,3755,1126.984318
LA59_1511,3780,2333.897053
LA59_1511,3863,27668.246030
LA59_1511,3905,1079.252872
LA59_1511,3927,1003.802588
LA59_1511,3971,6737.381148
LA59_1511,4006,3574.211656
LA59_1511,4030,4064.628582
LA59_1511,4034,1110.481361
LA59_1511,4042,6212.984250
LA59_1511,4329,1116.414978
LA59_1511,4331,3665.203262
LA59_1511,4377,3418.064198
LA59_1511,4495,1869.248158
LA59_1511,4504,1086.745084
LA59_1511,4510,5689.860767
LA59_1511,4518,1146.617379
LA59_1511,4575,4181.387906
LA59_1511,4642,41493.104680
LA59_1511,4656,2209.615112
N36_1502,37,26100.415129
N36_1502,64,176648.355347
N36_1502,67,316472.027433
N36_1502,68,175451.172451
N36_1502,78,313132.959374
N36_1502,87,31813.407763
N36_1502,99,122859.247507
N36_1502,115,39187.981583
N36_1502,118,56762.705460
N36_1502,120,76389.265729
N36_1502,154,98300.352586
N36_1502,167,8757.326930
N36_1502,174,103125.174534
N36_1502,193,6815.526208
N36_1502,252,6992.673254
N36_1502,262,24082.193969
N36_1502,280,8107.068796
N36_1502,297,56967.176385
N36_1502,300,5336.741847
N36_1502,311,54142.491847
N36_1502,320,18598.254025
N36_1502,352,97609.104038
N36_1502,379,74348.367574
N36_1502,401,22423.469179
N36_1502,413,75664.392851
N36_1502,450,8031.469093
N36_1502,451,43954.437536
N36_1502,467,5045.193745
N36_1502,513,2613.577870
N36_1502,597,11325.040673
N36_1502,633,1961.176160
N36_1502,634,6624.510762
N36_1502,643,1924.889583
N36_1502,669,14191.702011
N36_1502,671,1636.910595
N36_1502,689,79362.726835
N36_1502,694,4475.992317
N36_1502,697,2322.944144
N36_1502,741,16244.193034
N36_1502,749,1672.450945
N36_1502,751,57567.229295
N36_1502,753,21743.428976
N36_1502,794,7789.200731
N36_1502,808,3842.145474
N36_1502,811,1066.554940
N36_1502,844,32111.979211
N36_1502,850,1020.963519
N36_1502,860,9444.162717
N36_1502,867,3540.139607
N36_1502,889,50516.490195
N36_1502,908,1509.851284
N36_1502,931,27153.328843
N36_1502,972,1585.167154
N36_1502,974,7886.496297
N36_1502,979,1984.291972
N36_1502,985,2969.842847
N36_1502,1024,20163.532996
N36_1502,1025,30790.653206
N36_1502,1066,3389.243793
N36_1502,1077,5470.779669
N36_1502,1087,3706.699883
N36_1502,1095,14221.043066
N36_1502,1107,1379.010632
N36_1502,1129,1946.294340
N36_1502,1136,9875.219769
N36_1502,1138,3391.380507
N36_1502,1162,23110.732719
N36_1502,1178,9034.679117
N36_1502,1191,1721.055029
N36_1502,1194,22529.580481
N36_1502,1203,3358.292360
N36_1502,1237,4325.301623
N36_1502,1239,1255.368790
N36_1502,1298,17803.481164
N36_1502,1319,1931.122603
N36_1502,1323,1791.903910
N36_1502,1326,5426.222681
N36_1502,1328,2380.921576
N36_1502,1398,1768.361837
N36_1502,1434,26013.992165
N36_1502,1445,1068.300569
N36_1502,1479,7717.079445
N36_1502,1488,2995.345094
N36_1502,1494,7865.943680
N36_1502,1500,2599.366016
N36_1502,1505,1852.513197
N36_1502,1544,1654.517393
N36_1502,1550,1034.344861
N36_1502,1551,3144.676673
N36_1502,1559,1739.368928
N36_1502,1560,12619.923215
N36_1502,1564,16332.429947
N36_1502,1578,1562.616103
N36_1502,1579,5233.836406
N36_1502,1580,1262.415848
N36_1502,1600,6180.265212
N36_1502,1611,5785.154727
N36_1502,1620,2546.038620
N36_1502,1638,9998.075392
N36_1502,1666,1581.771663
N36_1502,1672,2789.591461
N36_1502,1707,1356.994759
N36_1502,1720,18696.945928
N36_1502,1739,12606.040583
N36_1502,1745,19496.713605
N36_1502,1774,17209.015352
N36_1502,1840,2562.341173
N36_1502,1869,1350.139616
N36_1502,1920,2966.155827
N36_1502,2031,14014.600494
N36_1502,2035,3308.538560
N36_1502,2051,1648.535158
N36_1502,2056,27919.097364
N36_1502,2111,9732.650879
N36_1502,2126,12632.285074
N36_1502,2213,1287.914864
N36_1502,2224,2573.514164
N36_1502,2243,2707.916380
N36_1502,2333,3187.713998
N36_1502,2476,13278.190030
N36_1502,2550,2932.160162
N36_1502,2623,1746.116794
N36_1502,2626,1704.337962
N36_1502,2688,2452.383918
N36_1502,2701,1505.882049
N36_1502,2718,1569.291021
N36_1502,2843,2751.519813
N36_1502,2860,10009.263223
N36_1502,2864,2572.969700
N36_1502,2892,1127.197695
N36_1502,2912,2617.260439
N36_1502,2945,9324.273802
N36_1502,2968,1420.056389
N36_1502,2983,12983.751398
N36_1502,2984,2982.095973
N36_1502,2986,16596.384660
N36_1502,2988,2159.623014
N36_1502,3027,8415.082854
N36_1502,3046,1263.825609
N36_1502,3089,5446.611451
N36_1502,3092,4223.331349
N36_1502,3136,6171.372330
N36_1502,3140,6733.849032
N36_1502,3142,1048.246924
N36_1502,3147,1117.547345
N36_1502,3158,23856.887560
N36_1502,3184,21944.186620
N36_1502,3200,11476.406860
N36_1502,3228,18022.799180
N36_1502,3263,3869.594114
N36_1502,3304,15008.617290
N36_1502,3349,7317.549236
N36_1502,3357,3692.412629
N36_1502,3404,9547.008989
N36_1502,3411,1167.055454
N36_1502,3438,22317.753170
N36_1502,3512,1170.317263
N36_1502,3625,2947.690111
N36_1502,3707,3018.338462
N36_1502,3712,1285.662582
N36_1502,3755,1143.065579
N36_1502,3758,2752.850404
N36_1502,3775,1299.376702
N36_1502,3780,1496.164844
N36_1502,3795,1537.908564
N36_1502,3863,30142.925350
N36_1502,3905,6064.192597
N36_1502,4006,6004.952403
N36_1502,4042,4146.474793
N36_1502,4157,3186.486554
N36_1502,4170,1197.277390
N36_1502,4238,3007.152292
N36_1502,4329,1411.966048
N36_1502,4369,7343.585813
N36_1502,4412,7790.225908
N36_1502,4438,1860.838652
N36_1502,4456,3946.454482
N36_1502,4487,1084.236302
N36_1502,4504,1758.103059
N36_1502,4505,4329.601109
N36_1502,4510,2385.458170
N36_1502,4518,1218.034805
N36_1502,4543,1327.091028
N36_1502,4575,5187.723997
N36_1502,4577,1357.428264
N36_1502,4642,64991.703360
N36_1502,4644,1301.967701
N36_1502,4672,8816.375897
LA34_1533,63,98303.249903
LA34_1533,79,737348.042614
LA34_1533,109,239348.089443
LA34_1533,127,30734.930022
LA34_1533,168,59131.083102
LA34_1533,178,129208.237367
LA34_1533,223,238855.772824
LA34_1533,297,9576.078817
LA34_1533,344,3273.649725
LA34_1533,346,71462.589311
LA34_1533,364,109375.011729
LA34_1533,384,39710.345803
LA34_1533,450,21202.960587
LA34_1533,581,1613.284998
LA34_1533,585,15421.224909
LA34_1533,608,93484.394730
LA34_1533,617,7213.133871
LA34_1533,627,3837.595140
LA34_1533,629,250544.124900
LA34_1533,642,2416.104182
LA34_1533,652,4432.803037
LA34_1533,694,8664.448705
LA34_1533,702,14416.755590
LA34_1533,714,1031.526439
LA34_1533,739,175738.678303
LA34_1533,741,1585.638920
LA34_1533,868,1703.489039
LA34_1533,979,1806.643063
LA34_1533,1010,2011.699417
LA34_1533,1082,14050.058444
LA34_1533,1124,39454.658431
LA34_1533,1129,3280.849462
LA34_1533,1136,1951.125504
LA34_1533,1138,11960.079921
LA34_1533,1168,3074.903681
LA34_1533,1191,2307.609222
LA34_1533,1200,5336.930466
LA34_1533,1212,3089.661651
LA34_1533,1270,9989.301817
LA34_1533,1293,4754.773328
LA34_1533,1323,2535.143369
LA34_1533,1366,28440.921514
LA34_1533,1426,3031.544111
LA34_1533,1445,1087.991102
LA34_1533,1474,16334.914513
LA34_1533,1488,1155.428647
LA34_1533,1611,6451.783051
LA34_1533,1638,9445.518774
LA34_1533,1758,1486.984686
