"","LA1_edulis","LA10_umbellifera","LA12_capitataESU2","LA13_cylindrica","LA17_NA","LA18_chartacea","LA19_venusta","LA2_heterophylla","LA20a_nobilis","LA20b_nobilis","LA22_bourgonii","LA23_alata","LA25_acreana","LA26_setosa","LA28_venusta","LA3_alba","LA31_spectabilis","LA32_brachystachys","LA33_capitataESU1","LA34_tenuistipula","LA35_capitataESU3","LA37_punctata","LA4_thibaudiana","LA41_NA","LA42_fosteriana?","LA43_marginata","LA44_suaveolens","LA45_sapindoides","LA46_tomentosa","LA48_NA","LA49_ruiziana","LA55_NA","LA59_coruscans","LA6_NA","LA60_laurina","LA7_leiocalycina","LA8_auristellae","LA9_poeppigiana"
"LA35_capitataESU3",0.266590603562922,0.20254602829094,0.721088849095774,0.126128056054172,0.224462385222585,0.112376357549296,0.0757838615387412,0.4310673184379,0.273817385999886,0.240465922445296,0.158085320592339,0.226974458943837,0.087441444440029,0.336760839697795,0.402490133872286,0.0676755776242993,0.400365649106519,0.369471138272731,0.695500975482365,0.245820072796083,0.910267840346905,0.343602841598353,0.286766005985025,0.306644823937247,0.259574594285611,0.0918348702512566,0.228768363098989,0.0617073895151445,0.0999847120886094,0.247867390781196,0.377440014717478,0.387282398255003,0.096994162603497,0.397892730210231,0.439714703402414,0.267832770722972,0.134224692357413,0.327066672303764
"LA37_punctata",0.328673667444577,0.201205856878923,0.326838326069401,0.188320039605013,0.234000643458009,0.13901653131463,0.128292247540753,0.326802832167755,0.262469074180533,0.291149431071048,0.215285654716158,0.20471204187447,0.126776884571837,0.453633606986819,0.467824179356128,0.112047851598023,0.565091300160489,0.309487138948554,0.313466793937689,0.282301671878586,0.343602841598353,0.692852710648312,0.524461054237408,0.347466466200243,0.33846518973911,0.169816603702783,0.337734623116171,0.124216089077547,0.179812643013934,0.322746791048569,0.483320940510093,0.475614638592682,0.177582896153591,0.599405600426882,0.295605641934577,0.36457862168209,0.180193751621331,0.457928732792434
"LA4_thibaudiana",0.298878082272242,0.179988603287742,0.27518979153749,0.180066101611624,0.212447339459461,0.128350327668366,0.113574884508091,0.273144022271104,0.249145804393828,0.275408954529,0.195865579733238,0.180441054898328,0.124170495996503,0.484931121973338,0.445845018607435,0.0976835360448298,0.51650579510672,0.280628017264017,0.262147362183331,0.268727286086495,0.286766005985025,0.524461054237408,0.619532268020617,0.299606688614979,0.311301021827054,0.149532916368024,0.28954141345547,0.113382054600299,0.155517053748199,0.296387145939384,0.438158074212489,0.481534968780376,0.16955014348675,0.497807320315696,0.245365482264036,0.316789390839165,0.175379185717372,0.477065231853349
"LA41_NA",0.434933529857765,0.249634915256257,0.308071525454229,0.13652054204349,0.223162091082916,0.192017053327141,0.103520658783184,0.23629493867344,0.356940416713623,0.371524625580197,0.250084819168137,0.162983579020269,0.120694069437498,0.340508279792045,0.326736986533672,0.0697130834978945,0.373555218368945,0.347082764850121,0.282464414908474,0.347941106979393,0.306644823937247,0.347466466200243,0.299606688614979,0.844564518208781,0.416611281565504,0.138973746971114,0.431817126478468,0.0808881473030025,0.15002759009645,0.439460396117774,0.326777451245684,0.357078270481658,0.117528204433451,0.38416178072508,0.226656762005326,0.614681494946399,0.131857009187982,0.343493737410206
"LA42_fosteriana?",0.606181477494798,0.226401320136775,0.251585304852657,0.122636902367315,0.212312977570324,0.289365237842511,0.115197367572429,0.200374522758524,0.572712433898903,0.644366405539936,0.380481414407208,0.143790874455291,0.133354276604076,0.375138395492956,0.329582892542456,0.0606959340481432,0.364358321761811,0.331715183735064,0.22763969069024,0.620574684494622,0.259574594285611,0.33846518973911,0.311301021827054,0.416611281565504,0.847178567146965,0.176834959128471,0.31067314227041,0.0804437133342118,0.157603076581996,0.626263095284223,0.401672041599593,0.363227533227493,0.113632953558788,0.373626731844862,0.190338466857415,0.460031320585874,0.123140598087517,0.32676610170058
"LA43_marginata",0.185751742728104,0.122386477483559,0.0853478949543358,0.232936422191579,0.101744638234626,0.405688123615099,0.336416484719806,0.110462671108304,0.136160752252478,0.156812477679318,0.331923102016348,0.188109679919998,0.362172389672199,0.161006156025806,0.122052358078251,0.106152781692192,0.160373773162259,0.133386385141042,0.0879172283083323,0.162674836180863,0.0918348702512566,0.169816603702783,0.149532916368024,0.138973746971114,0.176834959128471,0.774717380210061,0.135806206052358,0.127647668987628,0.389144199568902,0.151464712508813,0.166161816302295,0.157955974317823,0.270983623785346,0.163762680320621,0.105619981328032,0.147127260721278,0.397847022863393,0.128612093187125
"LA44_suaveolens",0.325940854908713,0.2204022770804,0.207634260577768,0.130709607170888,0.204565769609906,0.137356682283009,0.100701318485585,0.202307432402937,0.235480079302874,0.265580222438812,0.209863232328695,0.134472250837008,0.101722077305735,0.299460292813904,0.25321815702371,0.0872978611783899,0.327264531971416,0.262820932534413,0.210265807215679,0.249639438121281,0.228768363098989,0.337734623116171,0.28954141345547,0.431817126478468,0.31067314227041,0.135806206052358,0.769878072047262,0.0907741067466467,0.154765257689151,0.350762471706306,0.246423848475155,0.305634405654404,0.108262402654596,0.314988143034495,0.190654537008307,0.440403721294464,0.107241589948275,0.27580221812552
"LA45_sapindoides",0.0735920252922519,0.0674418583756225,0.0534121069765648,0.134170075753616,0.0701516069525202,0.0776431278503579,0.126717476417833,0.0673444526053626,0.0553526739808807,0.066007875679809,0.0859604969992857,0.12145797238037,0.112527286227655,0.106379617233778,0.0833293244994243,0.350812652186263,0.121256048691785,0.0684323003328189,0.0816618868906297,0.0719357328947695,0.0617073895151445,0.124216089077547,0.113382054600299,0.0808881473030025,0.0804437133342118,0.127647668987628,0.0907741067466467,0.812563236631066,0.107361215064866,0.0613685551194697,0.0968480992315918,0.106710824462243,0.159643375099716,0.10299956440861,0.0709517354537935,0.0840785114249672,0.098909462924015,0.0884159310669211
"LA46_tomentosa",0.169347748026715,0.136082897984315,0.0898418884694439,0.197392985350018,0.117930980552305,0.580027462181642,0.367511970645764,0.112438280555705,0.122207822199452,0.130602642148289,0.245046781919626,0.18941441499388,0.521364185953846,0.182173731441243,0.138113967010613,0.082867255124342,0.175810457852951,0.140015786549157,0.0961513270116985,0.1411229019541,0.0999847120886094,0.179812643013934,0.155517053748199,0.15002759009645,0.157603076581996,0.389144199568902,0.154765257689151,0.107361215064866,0.847224081911385,0.143433427223998,0.184597726837489,0.179816699212975,0.222328952901031,0.17685553860779,0.113904400593562,0.156773969359391,0.568644212170852,0.137476106066463
"LA48_NA",0.615057041110948,0.244290114359679,0.256229715041219,0.121920124968449,0.210160345501096,0.263490271784219,0.0911136560347433,0.222184442279669,0.629945316246765,0.638694962017348,0.372081894923972,0.129385126140844,0.120004733673663,0.306851716725669,0.315027882423599,0.0645923711843127,0.322244132198906,0.369556597681609,0.222627662713323,0.567299762482011,0.247867390781196,0.322746791048569,0.296387145939384,0.439460396117774,0.626263095284223,0.151464712508813,0.350762471706306,0.0613685551194697,0.143433427223998,0.885096980768216,0.32164192374404,0.333158249945309,0.105500017350435,0.36098145950486,0.202019824649668,0.450076156971657,0.113376940665233,0.36386476961267
"LA49_ruiziana",0.341119757459542,0.202372837907617,0.358369464264137,0.194604335588931,0.248669280617827,0.154785624581955,0.132448902416625,0.273041425147757,0.351898693927653,0.345312741357218,0.218360976070861,0.212047997167397,0.15802913830119,0.56201161591432,0.540665518816764,0.0795006235667316,0.571814186596071,0.318199228034607,0.337754884902221,0.340570833756369,0.377440014717478,0.483320940510093,0.438158074212489,0.326777451245684,0.401672041599593,0.166161816302295,0.246423848475155,0.0968480992315918,0.184597726837489,0.32164192374404,0.79224158845383,0.562811933283567,0.179824911715878,0.557325803577234,0.275490007119332,0.33489666046606,0.196867011390338,0.514577407139313
"LA55_NA",0.396376734961595,0.227494823756485,0.355151477914257,0.227953749727414,0.266312930438837,0.171488507984147,0.132443185812028,0.291123675797573,0.324953914370419,0.322113248120834,0.239806633287468,0.251411937830011,0.172707578134133,0.63147200145004,0.607478426700551,0.0795850576224542,0.62838996585961,0.354857015395089,0.354813760142518,0.335453064767555,0.387282398255003,0.475614638592682,0.481534968780376,0.357078270481658,0.363227533227493,0.157955974317823,0.305634405654404,0.106710824462243,0.179816699212975,0.333158249945309,0.562811933283567,0.811537507049338,0.183571544213743,0.602994958118319,0.301166122588887,0.328570461608672,0.248663107897724,0.596672676617836
"LA59_coruscans",0.133943879568055,0.101744470684173,0.0892861700427921,0.37616314393925,0.0916524372969149,0.195066478537737,0.202431169084232,0.105971374042872,0.0944141183266544,0.101313484102421,0.161771119834592,0.229403144351919,0.234441104556236,0.17860028694283,0.156199689676236,0.109600381170989,0.196270518679029,0.118310236620359,0.0948518232571004,0.100241144563489,0.096994162603497,0.177582896153591,0.16955014348675,0.117528204433451,0.113632953558788,0.270983623785346,0.108262402654596,0.159643375099716,0.222328952901031,0.105500017350435,0.179824911715878,0.183571544213743,0.851224256668725,0.173134085603654,0.10597355421155,0.116567010923187,0.255303725369214,0.160298707142968
"LA6_NA",0.381755177398465,0.227742411526897,0.370334948364207,0.213274461535755,0.26078526603374,0.158943337650218,0.129246987949345,0.337543586884171,0.318044349027648,0.327702958642,0.23822357860243,0.234011319137332,0.151747955368364,0.53216053105987,0.576961516702948,0.0905459973059112,0.627346666497532,0.364723112596257,0.350045642475723,0.328575495941447,0.397892730210231,0.599405600426882,0.497807320315696,0.38416178072508,0.373626731844862,0.163762680320621,0.314988143034495,0.10299956440861,0.17685553860779,0.36098145950486,0.557325803577234,0.602994958118319,0.173134085603654,0.763480931822761,0.320898687831912,0.37756454382245,0.219242561335701,0.557602491966402
"LA60_laurina",0.225360626019437,0.409434498647716,0.390686086235767,0.137368720007744,0.194659668327612,0.118122803937298,0.0829003293287142,0.745176940561194,0.193931482438433,0.172441624777425,0.174372542874486,0.246182282523996,0.0927651261282344,0.249200456902066,0.296673626411761,0.263704203179112,0.319956449751574,0.605708490655579,0.413444673934509,0.278058684056475,0.439714703402414,0.295605641934577,0.245365482264036,0.226656762005326,0.190338466857415,0.105619981328032,0.190654537008307,0.0709517354537935,0.113904400593562,0.202019824649668,0.275490007119332,0.301166122588887,0.10597355421155,0.320898687831912,0.923923516611076,0.202982949580228,0.144843043172254,0.256741681390956
"LA7_leiocalycina",0.433598528101503,0.243700685748029,0.277602937624364,0.128936368348426,0.211164302288471,0.194401771955938,0.106200642347032,0.214478839880443,0.347089445743208,0.399001086778209,0.263480705735773,0.138638122850681,0.111044273358321,0.315619537653595,0.309003317930102,0.0742901698476049,0.36431422567387,0.31586440456788,0.246317206120829,0.371448523127607,0.267832770722972,0.36457862168209,0.316789390839165,0.614681494946399,0.460031320585874,0.147127260721278,0.440403721294464,0.0840785114249672,0.156773969359391,0.450076156971657,0.33489666046606,0.328570461608672,0.116567010923187,0.37756454382245,0.202982949580228,0.743707634903223,0.117131350623749,0.347409499283512
"LA8_auristellae",0.157007269260004,0.125809243959783,0.123219475461742,0.267944392289931,0.111250705396663,0.613329050978168,0.331100760567342,0.133789029938957,0.115687213844234,0.107917205860237,0.227830966940054,0.242798513305465,0.592860262640402,0.21318324027574,0.216453276395105,0.0716797339726788,0.220844743768019,0.154461397302424,0.130127882050937,0.129929356472967,0.134224692357413,0.180193751621331,0.175379185717372,0.131857009187982,0.123140598087517,0.397847022863393,0.107241589948275,0.098909462924015,0.568644212170852,0.113376940665233,0.196867011390338,0.248663107897724,0.255303725369214,0.219242561335701,0.144843043172254,0.117131350623749,0.867196036175751,0.195712795879205
"LA9_poeppigiana",0.348856541252906,0.200520614456773,0.345236799290128,0.218391100176197,0.234055308310288,0.137843617084209,0.104403379986891,0.269949478963129,0.288545021590004,0.301546127342513,0.201325665592349,0.198343877427547,0.140826767643741,0.499752751627373,0.569159062689861,0.0720865992229528,0.568904457367396,0.328675094005326,0.302323005566478,0.284758316112732,0.327066672303764,0.457928732792434,0.477065231853349,0.343493737410206,0.32676610170058,0.128612093187125,0.27580221812552,0.0884159310669211,0.137476106066463,0.36386476961267,0.514577407139313,0.596672676617836,0.160298707142968,0.557602491966402,0.256741681390956,0.347409499283512,0.195712795879205,0.790511499718121
