"","species_code","sample","phenSumTIC","sapSumTIC","logPhen","logSap","phenTICpct","sapTICpct","percent_extracted","percent_tyrosine","tyr.final.pct","phensap.final.pct","phen.final.pct","sap.final.pct"
"31","IngO","IngO_1584",1682590.645248,4159.955429,14.3358452143829,8.33325963901522,0.997533745992247,0.00246625400775334,32.56,0,0,1,0.997533745992247,0.00246625400775334
"32","IngO","IngO_1587",1416769.654343,15481.923096,14.1638899467735,9.64742837043544,0.989190500230635,0.0108094997693653,32.56,0,0,1,0.989190500230635,0.0108094997693653
"33","IngO","IngO_1589",1414266.061845,10707.252452,14.1621212702878,9.27867659010017,0.992485997916893,0.00751400208310732,32.56,0,0,1,0.992485997916893,0.00751400208310732
"34","IngO","IngO_2444",226962.329445,8219.203093,12.3325393331109,9.01422853602693,0.965051664540574,0.0349483354594263,32.56,0,0,1,0.965051664540574,0.0349483354594263
"35","IngP","IngP_1569",1021758.575278,1287152.641867,13.8370357941273,14.0679430823948,0.442528308447225,0.557471691552775,36.75,0,0,1,0.442528308447225,0.557471691552775
"36","IngP","IngP_1570",937615.855713,1616063.244394,13.7510956086186,14.2955036536798,0.367162755756475,0.632837244243525,36.75,0,0,1,0.367162755756475,0.632837244243525
"37","IngP","IngP_1603",901392.522358,2053018.134531,13.7116960936174,14.5348215291481,0.305100619731438,0.694899380268562,36.75,0,0,1,0.305100619731438,0.694899380268562
"38","IngP","IngP_1604",929199.575333,1487791.671678,13.742078822854,14.2128034789807,0.384444741569547,0.615555258430453,36.75,0,0,1,0.384444741569547,0.615555258430453
"39","IngP","IngP_1610",903863.135053,2823192.560363,13.7144332286346,14.8533789161608,0.242513986620775,0.757486013379225,36.75,0,0,1,0.242513986620775,0.757486013379225
"40","IngPu","IngPu_1582",864630.763661,46326.919496,13.6700578319625,10.7434784857188,0.949144817204406,0.050855182795594,29.9,0,0,1,0.949144817204406,0.050855182795594
"41","IngPu","IngPu_1583",1184659.155673,11015.442422,13.9849656588338,9.30705342384064,0.990787257302655,0.00921274269734447,29.9,0,0,1,0.990787257302655,0.00921274269734447
"42","IngPu","IngPu_1585",1039702.404451,13181.602227,13.8544450806026,9.48657736569083,0.987480480144636,0.0125195198553636,29.9,0,0,1,0.987480480144636,0.0125195198553636
"43","IngQ","IngQ_1565",2425712.189759,1695.004343,14.7016357257348,7.43544058205316,0.999301722287419,0.000698277712580914,36.78,0,0,1,0.999301722287419,0.000698277712580914
"44","IngQ","IngQ_1566",3014822.526721,2482.477295,14.9190515229684,7.81701224985535,0.999177253445808,0.000822746554191853,36.78,0,0,1,0.999177253445808,0.000822746554191853
"45","IngQ","IngQ_1567",3314778.730063,6021.396573,15.0139014312787,8.70307450026804,0.998186763327096,0.00181323667290381,36.78,0,0,1,0.998186763327096,0.00181323667290381
"46","IngQ","IngQ_1571",4111917.018855,1265.39329,15.229399905674,7.14313825402763,0.999692356632114,0.000307643367885575,36.78,0,0,1,0.999692356632114,0.000307643367885575
"47","IngQ","IngQ_1615",2222522.345375,11094.60344,14.6141533004816,9.3142140925017,0.995032897898681,0.00496710210131868,36.78,0,0,1,0.995032897898681,0.00496710210131868
"48","IngR","IngR_1617",2181152.103439,12343.578026,14.5953637829808,9.42089120891559,0.994372645394152,0.00562735460584811,40.7,0,0,1,0.994372645394152,0.00562735460584811
"49","IngR","IngR_1618",1481880.600543,8572.227478,14.2088225151573,9.0562828935722,0.994248575119696,0.00575142488030438,40.7,0,0,1,0.994248575119696,0.00575142488030438
"50","IngR","IngR_1709",1766788.87058,4995.750341,14.3846742594884,8.51634289821942,0.997180385086307,0.00281961491369258,40.7,0,0,1,0.997180385086307,0.00281961491369258
"51","IngR","IngR_1710",1485145.746714,6506.446574,14.2110234713383,8.78054874500966,0.995638094052168,0.00436190594783229,40.7,0,0,1,0.995638094052168,0.00436190594783229
"52","IngR","IngR_1711",1744043.250954,4629.631194,14.3717166830025,8.44023248818405,0.99735248871229,0.00264751128771045,40.7,0,0,1,0.99735248871229,0.00264751128771045
"53","IngS","IngS_1596",578477.112201,2798495.508191,13.26815426079,14.8445925122349,0.171300504098801,0.828699495901199,37.58333333,0,0,1,0.171300504098801,0.828699495901199
"54","IngS","IngS_1597",806228.978443,3608502.233342,13.6001230735032,15.0988033504057,0.182622438324398,0.817377561675602,37.58333333,0,0,1,0.182622438324398,0.817377561675602
"55","IngS","IngS_1676",931740.61535,2540754.297334,13.7448097452221,14.7479715623629,0.268320224731396,0.731679775268604,37.58333333,0,0,1,0.268320224731396,0.731679775268604
"56","IngS","IngS_1938",305054.516969,1265831.073464,12.6282457837774,14.0512394395005,0.194192701764432,0.805807298235568,37.58333333,0,0,1,0.194192701764432,0.805807298235568
"57","IngS","IngS_2162",546716.428588,3292627.59379,13.2116855348944,15.0071964647082,0.142398395507516,0.857601604492484,37.58333333,0,0,1,0.142398395507516,0.857601604492484
"58","IngU","IngU_1406_2",5072835.187686,2245678.076706,15.4394104278851,14.6245180721758,0.693151054650365,0.306848945349635,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.524947341711145,0.232387352060526
"59","IngU","IngU_1934",7727272.442938,2720322.115797,15.86026650486,14.8162608561859,0.739622158909048,0.260377841090952,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.560141521224126,0.197193172547545
"60","IngU","IngU_1402_2",6000858.133258,1249339.80446,15.6074130391753,14.0381258133227,0.827681972934765,0.172318027065235,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.626832273512883,0.130502420258788
"61","IngU","IngU_1933",8760756.054652,3779712.829832,15.985792766797,15.1451585937659,0.698598763359754,0.301401236640246,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.529073080518328,0.228261613253343
"62","IngU","IngU_1405_2",5407240.329079,1738200.565049,15.5032494151439,14.3683609780625,0.75673991419096,0.24326008580904,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.573105391178611,0.18422930259306
"63","IngV","IngV_1581",920742.483967,3565.312308,13.7329356713275,8.17900693293847,0.996142721805043,0.00385727819495666,31.17142857,0,0,1,0.996142721805043,0.00385727819495666
"64","IngV","IngV_1622",1271590.378538,21612.155822,14.0557789415683,9.9810112049139,0.983287880090108,0.0167121199098916,31.17142857,0,0,1,0.983287880090108,0.0167121199098916
"65","IngV","IngV_1705",1210239.581865,8504.175335,14.0063288995145,9.04831253775373,0.993022179367271,0.00697782063272915,31.17142857,0,0,1,0.993022179367271,0.00697782063272915
"66","IngV","IngV_1706",1775733.238275,6497.038215,14.3897239875786,8.77910169280875,0.996354546154498,0.00364545384550168,31.17142857,0,0,1,0.996354546154498,0.00364545384550168
"67","IngV","IngV_1929",1470322.835282,12697.69074,14.200992550481,9.44917542441727,0.991437953475897,0.00856204652410296,31.17142857,0,0,1,0.991437953475897,0.00856204652410296
"68","LA1","LA1_1059_NEG_MS",342323.744816,5827.542133,12.7435121905494,8.6703506009138,0.983261466059571,0.0167385339404294,38.88,0,0,1,0.983261466059571,0.0167385339404294
"69","LA1","LA1_1060_NEG_MS",570254.110214,7903.1797,13.2538373478611,8.97502045114715,0.986330398599358,0.0136696014006424,38.88,0,0,1,0.986330398599358,0.0136696014006424
"70","LA1","LA1_689_3",2090176.143002,38881.865523,14.552758899338,10.5682832389819,0.981737526470715,0.018262473529285,38.88,0,0,1,0.981737526470715,0.018262473529285
"71","LA1","LA1_690_2",873231.559252,11599.866225,13.6799560450708,9.35874884470037,0.986890309395661,0.0131096906043393,38.88,0,0,1,0.986890309395661,0.0131096906043393
"72","LA1","LA1_708_2",615847.613498,77582.383506,13.3307548312269,11.2590956637239,0.888117929940731,0.111882070059269,38.88,0,0,1,0.888117929940731,0.111882070059269
"73","LA10","LA10_643_2",1467825.287037,91018.830538,14.1992924667939,11.4188216930811,0.941611332710039,0.0583886672899613,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.769284866850204,0.0477028223656169
"74","LA10","LA10_641_2",1402963.592949,0,14.1540974093174,-Inf,1,0,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.816987689215821,0
"75","LA10","LA10_1400_2",1480311.974481,185051.357935,14.2077634170947,12.1283886759933,0.888882291129504,0.111117708870496,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.726205889014758,0.0907818002010627
"76","LA10","LA10_1399_2",3807509.778761,582041.262013,15.1524859320373,13.2742966211301,0.867403008506681,0.132596991493319,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.708657579538724,0.108330109677097
"77","LA10","LA10_642_2",478716.950145,34169.112642,13.0788647834544,10.439077375852,0.933378746038981,0.0666212539610193,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.762558944889547,0.0544287443262735
"78","LA12","LA12_1055_NEG_MS",3157839.77816,0,14.9653987372858,-Inf,1,0,49.44,0,0,1,1,0
"79","LA12","LA12_1056_NEG_MS",3562088.559092,3399.568711,15.0858576047046,8.13140385285227,0.99904653483923,0.000953465160770221,49.44,0,0,1,0.99904653483923,0.000953465160770221
"80","LA12","LA12_631_2",3349450.650247,3729.741932,15.0243069053533,8.22409432311295,0.998887700184368,0.00111229981563154,49.44,0,0,1,0.998887700184368,0.00111229981563154
"81","LA12","LA12_632_2",6063674.907552,1800.413501,15.6178265946351,7.4957716402798,0.999703170253657,0.000296829746343348,49.44,0,0,1,0.999703170253657,0.000296829746343348
"82","LA12","LA12_634_2",1637140.948627,3499.787326,14.3084619544348,8.1604574816313,0.997866816756828,0.00213318324317181,49.44,0,0,1,0.997866816756828,0.00213318324317181
"83","LA13","LA13_1394",3497654.946865,4687577.259562,15.0676032867177,15.3604264311649,0.427312855476313,0.572687144523687,37.18571429,0,0,1,0.427312855476313,0.572687144523687
"84","LA13","LA13_1396",1014051.482151,4960910.228696,13.8294642331965,15.4170997957145,0.169716816814086,0.830283183185914,37.18571429,0,0,1,0.169716816814086,0.830283183185914
"85","LA13","LA13_1397",1158497.306813,3786611.79366,13.9626342981328,15.1469821913733,0.234271334216305,0.765728665783695,37.18571429,0,0,1,0.234271334216305,0.765728665783695
"86","LA13","LA13_2168",403309.547687,1227554.528581,12.907459654489,14.0205345601334,0.247298075637251,0.752701924362749,37.18571429,0,0,1,0.247298075637251,0.752701924362749
"87","LA13","LA13_693",728869.594698,1334200.854379,13.499250112545,14.1038430596254,0.353293604212154,0.646706395787846,37.18571429,0,0,1,0.353293604212154,0.646706395787846
"88","LA17","LA17_1380",11872017.506736,113978.341426,16.2896947190122,11.6437637218355,0.990490707416399,0.00950929258360106,52,0,0,1,0.990490707416399,0.00950929258360106
"89","LA17","LA17_1382",17384874.708258,179303.180738,16.6711111165105,12.0968333991905,0.989791541518699,0.010208458481301,52,0,0,1,0.989791541518699,0.010208458481301
"90","LA17","LA17_1393",21974792.916235,334861.678524,16.9054065778841,12.7214728256122,0.984990279562523,0.0150097204374767,52,0,0,1,0.984990279562523,0.0150097204374767
"91","LA17","LA17_705",8200453.434431,57959.928916,15.9197000075875,10.9675071700018,0.992981711332925,0.00701828866707512,52,0,0,1,0.992981711332925,0.00701828866707512
"92","LA17","LA17_712",4118398.868027,58168.2581,15.2309750215264,10.9710950914676,0.986072710830835,0.0139272891691652,52,0,0,1,0.986072710830835,0.0139272891691652
"93","LA18","LA18_1527",2044955.102661,3229724.141494,14.530886392529,14.9879072864414,0.387692788130589,0.612307211869411,40.86,0,0,1,0.387692788130589,0.612307211869411
"94","LA18","LA18_1538",3468855.525442,4241703.800086,15.0593352777632,15.2604755861351,0.449883773536035,0.550116226463965,40.86,0,0,1,0.449883773536035,0.550116226463965
"95","LA18","LA18_1635",3766327.911175,4826525.556516,15.1416110558838,15.3896374202979,0.438309337560141,0.561690662439859,40.86,0,0,1,0.438309337560141,0.561690662439859
"96","LA18","LA18_671",2279604.45163,3264932.121759,14.639512499753,14.9987495308162,0.411144271745083,0.588855728254917,40.86,0,0,1,0.411144271745083,0.588855728254917
"97","LA18","LA18_672",1936170.826052,3922918.534507,14.4762227795231,15.182346458855,0.33045593041907,0.66954406958093,40.86,0,0,1,0.33045593041907,0.66954406958093
"98","LA19","LA19_1880",4636108.54957,9742021.405072,15.3493858976564,16.091959190541,0.322441691944315,0.677558308055685,35.31,0,0,1,0.322441691944315,0.677558308055685
"99","LA19","LA19_1890",4464633.142823,10929682.64444,15.3116976060556,16.2069928244558,0.290018290161162,0.709981709838838,35.31,0,0,1,0.290018290161162,0.709981709838838
"100","LA19","LA19_1896",4437306.63012,10600173.522781,15.3055581355053,16.176380929022,0.295083124632684,0.704916875367316,35.31,0,0,1,0.295083124632684,0.704916875367316
"101","LA19","LA19_680",3104126.738037,5974083.874096,14.9482429900049,15.602941317515,0.341931562359695,0.658068437640305,35.31,0,0,1,0.341931562359695,0.658068437640305
"102","LA19","LA19_682",2737314.533489,4106290.401527,14.8224879004881,15.2280306001991,0.399981378159813,0.600018621840187,35.31,0,0,1,0.399981378159813,0.600018621840187
"103","LA2","LA2_633_2",4173313.247078,7531.556789,15.2442208219561,8.92685704431228,0.998198556238674,0.00180144376132638,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.754567790861884,0.00136176458165599
"104","LA2","LA2_628_2",2811273.623131,1370.405388,14.8491481852905,7.22286187870095,0.999512769702065,0.000487230297934854,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.755561243661024,0.000368311782516518
"105","LA2","LA2_1441",4316150.204355,5908.162608,15.2778744065051,8.68409016663067,0.998633021096346,0.00136697890365407,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.7548962156886,0.00103333975493992
"106","LA2","LA2_2139",2263045.814165,10503.05529,14.6322221692914,9.25942147381915,0.995380325696488,0.00461967430351199,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.752437407100992,0.00349214834254776
"107","LA2","LA2_1442",11607910.820121,18386.13611,16.2671973908944,9.81935218731156,0.998418573327413,0.00158142667258693,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.754734108281965,0.0011954471615752
"108","LA20a","LA20a_1510",2163921.073257,5151.143877,14.5874324456665,8.54697408103339,0.99762518562715,0.00237481437285026,31.08571429,0,0,1,0.99762518562715,0.00237481437285026
"109","LA20a","LA20a_1729_2",2695673.72924,14412.896963,14.8071587233792,9.57587870716419,0.994681757836209,0.00531824216379141,31.08571429,0,0,1,0.994681757836209,0.00531824216379141
"110","LA20a","LA20a_1731",2249363.255614,5137.325765,14.6261577366244,8.54428794387415,0.997721302089061,0.0022786979109394,31.08571429,0,0,1,0.997721302089061,0.0022786979109394
"111","LA20a","LA20a_1733",478829.404358,4118.39457,13.079099663391,8.32321869892774,0.991472381530382,0.00852761846961847,31.08571429,0,0,1,0.991472381530382,0.00852761846961847
"112","LA20a","LA20a_1738",1048651.661408,7180.054552,13.8630157649373,8.87906225978499,0.993199622209235,0.0068003777907653,31.08571429,0,0,1,0.993199622209235,0.0068003777907653
"113","LA20b","LA20b_1728_2",849131.689813,10075.856433,13.651969564941,9.21789738895892,0.988273082007924,0.0117269179920764,24.35714286,0,0,1,0.988273082007924,0.0117269179920764
"114","LA20b","LA20b_1730",254262.732043,5295.627346,12.4461233895223,8.57463672995983,0.979597546546118,0.0204024534538818,24.35714286,0,0,1,0.979597546546118,0.0204024534538818
"115","LA20b","LA20b_1745",326999.005004,333932.785647,12.6977124070735,12.7186950111294,0.494754541435985,0.505245458564015,24.35714286,0,0,1,0.494754541435985,0.505245458564015
"116","LA20b","LA20b_1748",359143.758433,1395.499853,12.7914780286327,7.24100794763778,0.996129409430656,0.0038705905693438,24.35714286,0,0,1,0.996129409430656,0.0038705905693438
"117","LA20b","LA20b_701_2",733832.563255,4966.636933,13.506036166118,8.51049821660323,0.99327741972144,0.00672258027856034,24.35714286,0,0,1,0.99327741972144,0.00672258027856034
"118","LA22","LA22_1412",2742449.985187,1147655.627694,14.8243622340234,13.9532318349836,0.704980856073969,0.295019143926031,30.34,0,0,1,0.704980856073969,0.295019143926031
"119","LA22","LA22_1531",2225657.64073,868517.757994,14.615562998778,13.6745433111946,0.719305583532153,0.280694416467847,30.34,0,0,1,0.719305583532153,0.280694416467847
"120","LA22","LA22_656",1355107.510878,939945.477291,14.1193913529698,13.753577149682,0.590447156498599,0.4095528435014,30.34,0,0,1,0.590447156498599,0.4095528435014
"121","LA22","LA22_657",2303271.560859,991237.608467,14.6498410879863,13.806709550937,0.699124343712241,0.300875656287759,30.34,0,0,1,0.699124343712241,0.300875656287759
"122","LA22","LA22_658",969489.731807,597188.912591,13.7845251623834,13.2999887788201,0.618818501977812,0.381181498022188,30.34,0,0,1,0.618818501977812,0.381181498022188
"123","LA23","LA23_1469_2",1813982.73246,2647174.112438,14.4110353905711,14.7890032563176,0.406617116485057,0.593382883514943,34.1125,0,0,1,0.406617116485057,0.593382883514943
"124","LA23","LA23_1470_2",2711614.736333,2228911.121895,14.8130548590768,14.6170237380401,0.54885144094875,0.45114855905125,34.1125,0,0,1,0.54885144094875,0.45114855905125
"125","LA23","LA23_1475_2",3299100.573885,2591987.886827,15.0091604359191,14.7679356631513,0.560015453152145,0.439984546847856,34.1125,0,0,1,0.560015453152145,0.439984546847856
"126","LA23","LA23_1476_2",2929407.910893,2342383.529862,14.8903108823792,14.6666795714155,0.555675986771105,0.444324013228895,34.1125,0,0,1,0.555675986771105,0.444324013228895
"127","LA23","LA23_1479",2989127.123362,3683734.007928,14.9104919707605,15.1194374717767,0.447952844297262,0.552047155702738,34.1125,0,0,1,0.447952844297262,0.552047155702738
"128","LA25","LA25_676",1785060.024899,3724645.385147,14.3949626000249,15.1304822066459,0.323984658352922,0.676015341647078,46.74,0,0,1,0.323984658352922,0.676015341647078
"129","LA25","LA25_1395",5123360.625177,15385046.663294,15.4493211538026,16.548906599772,0.249817577401886,0.750182422598114,46.74,0,0,1,0.249817577401886,0.750182422598114
"130","LA25","LA25_1413",5629161.71734,12334913.678084,15.5434710933531,16.3279443097925,0.313356607196935,0.686643392803065,46.74,0,0,1,0.313356607196935,0.686643392803065
"131","LA25","LA25_674",2018463.429047,4869021.28131,14.5178471012249,15.3984035059316,0.293062491450871,0.706937508549129,46.74,0,0,1,0.293062491450871,0.706937508549129
"132","LA25","LA25_675",2338324.983467,4737230.502085,14.6649454119819,15.3709632406513,0.330479350807405,0.669520649192595,46.74,0,0,1,0.330479350807405,0.669520649192595
"133","LA26","LA26_1513",1189562.707833,25480.643065,13.9890963251439,10.1456743473975,0.979029025551913,0.020970974448087,26.05714286,0,0,1,0.979029025551913,0.020970974448087
"134","LA26","LA26_1528",1463049.086006,33917.424467,14.1960332310498,10.4316841573945,0.97734256295668,0.0226574370433197,26.05714286,0,0,1,0.97734256295668,0.0226574370433197
"135","LA26","LA26_1529",1400306.906317,22763.669488,14.1522019893584,10.0329211005524,0.984003836580541,0.0159961634194587,26.05714286,0,0,1,0.984003836580541,0.0159961634194587
"136","LA26","LA26_1641",1112335.523742,34318.942253,13.9219724382651,10.4434527329929,0.970070371440781,0.029929628559219,26.05714286,0,0,1,0.970070371440781,0.029929628559219
"137","LA26","LA26_1642",1086151.38924,38067.896105,13.8981511705341,10.5471265839934,0.966138371222374,0.0338616287776257,26.05714286,0,0,1,0.966138371222374,0.0338616287776257
"138","LA28","LA28_1526",2222913.866204,1641.134378,14.6143294455488,7.40314297561071,0.999262263968492,0.000737736031507712,45.68,0,0,1,0.999262263968492,0.000737736031507712
"139","LA28","LA28_1673_2",1740095.578435,3879.328683,14.3694505998172,8.2634173978023,0.997775582282081,0.00222441771791933,45.68,0,0,1,0.997775582282081,0.00222441771791933
"140","LA28","LA28_647",1761276.762821,10940.834107,14.3815495374357,9.30025731685384,0.993826472479472,0.00617352752052856,45.68,0,0,1,0.993826472479472,0.00617352752052856
"141","LA28","LA28_648",1330471.756552,10658.471577,14.1010441414797,9.27411030817175,0.992052619981678,0.00794738001832197,45.68,0,0,1,0.992052619981678,0.00794738001832197
"142","LA28","LA28_649",781714.951774,3079.973509,13.5692454412789,8.03267627495661,0.996075441609298,0.00392455839070232,45.68,0,0,1,0.996075441609298,0.00392455839070232
"143","LA3","LA3_625_2",559700.566737,997691.068229,13.2351572174517,13.8131989565001,0.359383313850417,0.640616686149583,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.297279785314383,0.529914393873684
"144","LA3","LA3_624_2",255506.164584,953765.214859,12.4510018158652,13.7681728141235,0.211289350701154,0.788710649298846,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.174777321024421,0.652416858163647
"145","LA3","LA3_1591",191538.583955,982020.860284,12.1628445501016,13.7973678297627,0.163211659107054,0.836788340892946,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.135007734388983,0.692186444799085
"146","LA3","LA3_1590",706984.95022,3336219.870681,13.4687646578346,15.0203489487664,0.174857565109069,0.825142434890931,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.144641160045221,0.682553019142847
"147","LA3","LA3_626_2",366318.327076,1033017.145615,12.8112579804828,13.8479943458488,0.261780205122328,0.738219794877672,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.216543061903848,0.61065111728422
"148","LA31","LA31_1643",556247.689992,10400.13078,13.2289689596306,9.2495736600504,0.98164621763509,0.0183537823649103,32.88333333,0,0,1,0.98164621763509,0.0183537823649103
"149","LA31","LA31_1672",482606.82249,10667.382034,13.0869575690189,9.27494595655245,0.978374336350522,0.0216256636494783,32.88333333,0,0,1,0.978374336350522,0.0216256636494783
"150","LA31","LA31_1893",516618.503977,5491.853397,13.1550599777732,8.61102107261315,0.989481431809509,0.0105185681904909,32.88333333,0,0,1,0.989481431809509,0.0105185681904909
"151","LA31","LA31_716",333821.828866,2643.727116,12.7183626831166,7.8799449868706,0.992142651546355,0.00785734845364508,32.88333333,0,0,1,0.992142651546355,0.00785734845364508
"152","LA32","LA32_1548",1777934.732906,5265.540269,14.3909629862304,8.56893903449818,0.997047140274589,0.0029528597254108,33.32,0.1064,0.24203821656051,0.75796178343949,0.755723628615771,0.00223815482371902
"153","LA32","LA32_2181",2155886.732209,10061.606305,14.5837126735498,9.21648210337265,0.995354641601515,0.0046453583984847,33.32,0.1064,0.24203821656051,0.75796178343949,0.754440779303059,0.00352100413643108
"154","LA32","LA32_1535",1426193.593233,11177.318878,14.1705196303723,9.3216419038167,0.992223775516937,0.00777622448306289,33.32,0.1064,0.24203821656051,0.75796178343949,0.752067702461882,0.00589408097760818
"155","LA32","LA32_660",3053197.045531,20627.765837,14.9316998112429,9.9343933034,0.993289218773721,0.00671078122627934,33.32,0.1064,0.24203821656051,0.75796178343949,0.752875267732947,0.00508651570654294
"156","LA32","LA32_661",2104169.199865,5983.750333,14.5594312677932,8.69680279635744,0.997164304922807,0.00283569507719264,33.32,0.1064,0.24203821656051,0.75796178343949,0.755812434941491,0.00214934849799952
"157","LA33","LA33_1878",21368402.511298,122950.813965,16.8774238707013,11.7195396679152,0.994279056692978,0.00572094330702161,49.08571429,0,0,1,0.994279056692978,0.00572094330702161
"158","LA33","LA33_1891",11733255.343287,133967.430942,16.2779377049992,11.8053519967193,0.988711138781946,0.0112888612180539,49.08571429,0,0,1,0.988711138781946,0.0112888612180539
"159","LA33","LA33_1900",13151020.736809,114502.597584,16.3920099361466,11.6483527880422,0.991368407058082,0.00863159294191836,49.08571429,0,0,1,0.991368407058082,0.00863159294191836
"160","LA33","LA33_650_2",4297078.617843,20258.724837,15.2734459585737,9.91634083589098,0.995307588166269,0.00469241183373091,49.08571429,0,0,1,0.995307588166269,0.00469241183373091
"161","LA33","LA33_652_2",3974085.743569,12215.962052,15.1953052779983,9.41049874047583,0.996935514932356,0.00306448506764416,49.08571429,0,0,1,0.996935514932356,0.00306448506764416
"162","LA34","LA34_725",2568518.40463,17186.934913,14.7588397943806,9.75190477607935,0.993353096097161,0.006646903902839,37.65,0.0332,0.0810349035879912,0.918965096412009,0.912856823726095,0.0061082726859138
"163","LA34","LA34_1644",2364746.599174,39200.967088,14.676181427941,10.5764566960865,0.983693085640401,0.0163069143595986,37.65,0.0332,0.0810349035879912,0.918965096412009,0.903979611285358,0.0149854851266509
"164","LA34","LA34_1533",2921988.870363,4799.745419,14.8877750623748,8.4763181577811,0.998360064203777,0.00163993579622339,37.65,0.0332,0.0810349035879912,0.918965096412009,0.917458052654923,0.00150704375708593
"165","LA34","LA34_718",1174862.277505,0,13.9766614880567,-Inf,1,0,37.65,0.0332,0.0810349035879912,0.918965096412009,0.918965096412009,0
"166","LA34","LA34_2142",2224392.024183,19244.620347,14.6149941886854,9.86498683816551,0.991422577094237,0.00857742290576262,37.65,0.0332,0.0810349035879912,0.918965096412009,0.911082744144448,0.00788235226756071
"167","LA35","LA35_1363",25672097.575959,17047.297261,17.0609152626356,9.74374695172987,0.99933640075039,0.000663599249610336,55.0375,0,0,1,0.99933640075039,0.000663599249610336
"168","LA35","LA35_1364",20099759.170668,29936.615533,16.8162183913987,10.306837609934,0.998512813315663,0.00148718668433736,55.0375,0,0,1,0.998512813315663,0.00148718668433736
"169","LA35","LA35_1389",18924559.033001,18372.800412,16.7559710562502,9.81862661144638,0.999030097316848,0.000969902683152385,55.0375,0,0,1,0.999030097316848,0.000969902683152385
"170","LA35","LA35_1390",22481320.671832,17506.388905,16.9281953300111,9.77032117357173,0.999221897707923,0.000778102292076845,55.0375,0,0,1,0.999221897707923,0.000778102292076845
"171","LA35","LA35_2174",5137483.751445,10018.149754,15.4520739750459,9.21215370229855,0.998053784156609,0.00194621584339124,55.0375,0,0,1,0.998053784156609,0.00194621584339124
"172","LA37","LA37_1414",1783596.504623,41222.116983,14.3941423920021,10.626730211277,0.977410293551958,0.0225897064480419,29.68,0,0,1,0.977410293551958,0.0225897064480419
"173","LA37","LA37_1489",456334.095737,10837.17986,13.0309804863177,9.29073808062941,0.976802555238117,0.0231974447618834,29.68,0,0,1,0.976802555238117,0.0231974447618834
"174","LA37","LA37_665",467425.156752,19376.740064,13.0549945223856,9.87182865994373,0.960195841078812,0.0398041589211884,29.68,0,0,1,0.960195841078812,0.0398041589211884
"175","LA37","LA37_666",445493.521585,3833.496511,13.0069379838905,8.25153259286419,0.99146835966543,0.00853164033457023,29.68,0,0,1,0.99146835966543,0.00853164033457023
"176","LA37","LA37_667",321808.958791,13425.605446,12.6817133527769,9.50491901675867,0.959951607387034,0.0400483926129662,29.68,0,0,1,0.959951607387034,0.0400483926129662
"177","LA4","LA4_629_2",86161.068478,7365.02801,11.3639737128444,8.90449813201238,0.921251626160352,0.0787483738396479,28.04,0,0,1,0.921251626160352,0.0787483738396479
"178","LA4","LA4_630_2",97542.905642,6966.053079,11.4880476180555,8.84880407062129,0.933344919284893,0.0666550807151066,28.04,0,0,1,0.933344919284893,0.0666550807151066
"179","LA4","LA4_1062_NEG_MS",105821.801318,18474.772202,11.5695118387854,9.82416141567273,0.851365394243733,0.148634605756267,28.04,0,0,1,0.851365394243733,0.148634605756267
"180","LA4","LA4_1440",2289910.475935,20318.083433,14.6440232812881,9.91926657800195,0.991205163077649,0.00879483692235124,28.04,0,0,1,0.991205163077649,0.00879483692235124
"181","LA41","LA41_1411",3206981.245952,25267.868146,14.9808406308104,10.1372888337843,0.992182574036206,0.00781742596379404,42.96,0,0,1,0.992182574036206,0.00781742596379404
"182","LA41","LA41_1547",2041859.441172,9845.70761,14.5293714414355,9.19479086355382,0.995201207339249,0.00479879266075095,42.96,0,0,1,0.995201207339249,0.00479879266075095
"183","LA41","LA41_653",1312818.730767,18921.96703,14.0876870864556,9.84807880284664,0.985791553069377,0.0142084469306234,42.96,0,0,1,0.985791553069377,0.0142084469306234
"184","LA41","LA41_654",1716311.028813,17239.164954,14.3556877948279,9.75493910650167,0.990055572076319,0.00994442792368148,42.96,0,0,1,0.990055572076319,0.00994442792368148
