compound_sample,compound_number,TIC
N21_1727_2,974,215088.987244
N21_1727_2,979,1198.207458
N21_1727_2,985,835.060196
N21_1727_2,990,449365.888885
N21_1727_2,1005,90182.624237
N21_1727_2,1006,207964.174011
N21_1727_2,1009,61018.224609
N21_1727_2,1011,51554.115173
N21_1727_2,1066,94328.699585
N21_1727_2,1082,21312.306488
N21_1727_2,1110,10646.223450
N21_1727_2,1115,1643.061600
N21_1727_2,1118,451305.523315
N21_1727_2,1120,1452.015778
N21_1727_2,1129,13349.938599
N21_1727_2,1138,2851.830658
N21_1727_2,1172,2438.431335
N21_1727_2,1178,11709.332428
N21_1727_2,1182,30065.555847
N21_1727_2,1183,83616.949890
N21_1727_2,1224,3170.033447
N21_1727_2,1230,22243.667786
N21_1727_2,1237,48145.326355
N21_1727_2,1270,59287.825836
N21_1727_2,1280,85324.535339
N21_1727_2,1290,62654.465271
N21_1727_2,1293,8113.531464
N21_1727_2,1319,10199.032104
N21_1727_2,1326,74718.756836
N21_1727_2,1349,20560.057190
N21_1727_2,1376,5660.830292
N21_1727_2,1405,2478.231201
N21_1727_2,1406,84537.097168
N21_1727_2,1426,13329.744904
N21_1727_2,1473,123993.581360
N21_1727_2,1477,30606.560791
N21_1727_2,1493,4304.356262
N21_1727_2,1499,28146.558289
N21_1727_2,1514,4035.969086
N21_1727_2,1542,4514.851868
N21_1727_2,1550,48243.297363
N21_1727_2,1560,75433.443695
N21_1727_2,1567,105585.184265
N21_1727_2,1578,14194.221710
N21_1727_2,1587,3947.304169
N21_1727_2,1593,14194.221710
N21_1727_2,1611,38289.807220
N21_1727_2,1632,9866.260132
N21_1727_2,1692,376.196625
N21_1727_2,1701,4477.198517
N21_1727_2,1787,11164.619415
N21_1727_2,1793,8388.096375
N21_1727_2,1829,38034.048401
N21_1727_2,1833,7683.982269
N21_1727_2,1853,16675.572418
N21_1727_2,1859,3952.335938
N21_1727_2,1879,53893.073334
N21_1727_2,1914,10273.030151
N21_1727_2,1923,5346.273346
N21_1727_2,1951,14637.375671
N21_1727_2,1976,7930.143646
N21_1727_2,2002,57527.481720
N21_1727_2,2012,36644.226242
N21_1727_2,2014,7567.929413
N21_1727_2,2016,91188.849976
N21_1727_2,2062,6873.192871
N21_1727_2,2093,13338.850800
N21_1727_2,2096,8445.171722
N21_1727_2,2110,591.959351
N21_1727_2,2128,10943.527527
N21_1727_2,2210,29260.576172
N21_1727_2,2224,2295.375854
N21_1727_2,2231,15123.850403
N21_1727_2,2250,35475.821045
N21_1727_2,2277,1184.943665
N21_1727_2,2289,104725.460266
N21_1727_2,2295,1150.210312
N21_1727_2,2305,5301.815262
N21_1727_2,2307,2822.618896
N21_1727_2,2325,11288.856110
N21_1727_2,2329,6147.093628
N21_1727_2,2333,1210.639709
N21_1727_2,2361,874.121979
N21_1727_2,2371,76856.035156
N21_1727_2,2388,7614.465088
N21_1727_2,2412,2965.736206
N21_1727_2,2425,15885.975525
N21_1727_2,2438,8453.903503
N21_1727_2,2461,694.174133
N21_1727_2,2463,3301.647827
N21_1727_2,2472,711.819138
N21_1727_2,2474,11104.725327
N21_1727_2,2528,3283.229187
N21_1727_2,2545,4117.922272
N21_1727_2,2546,1452.015778
N21_1727_2,2572,33569.255005
N21_1727_2,2599,9169.754883
N21_1727_2,2610,96701.031860
N21_1727_2,2638,4304.356262
N21_1727_2,2656,2354.513306
N21_1727_2,2676,562.417831
N21_1727_2,2688,5181.854858
N21_1727_2,2718,4583.117249
N21_1727_2,2725,5478.675415
N21_1727_2,2728,646.823730
N21_1727_2,2729,38426.708801
N21_1727_2,2731,10728.514648
N21_1727_2,2732,40453.109192
N21_1727_2,2733,2837.918335
N21_1727_2,2797,10402.928833
N21_1727_2,2820,8453.903503
N21_1727_2,2850,1654.705078
N21_1727_2,2864,1128.487030
N21_1727_2,2870,5321.470764
N21_1727_2,2876,41771.077515
N21_1727_2,2889,18774.345215
N21_1727_2,2895,10098.134155
N21_1727_2,2938,224757.900314
N21_1727_2,2959,59072.136047
N21_1727_2,2970,7779.907379
N21_1727_2,2972,28778.368683
N21_1727_2,2984,8978.707611
N21_1727_2,2986,1028.859436
N21_1727_2,2988,50711.908081
N21_1727_2,3011,1137.966644
N21_1727_2,3014,18143.845581
N21_1727_2,3024,7705.673828
N21_1727_2,3030,4137.154724
N21_1727_2,3043,13876.227753
N21_1727_2,3081,1119.506012
N21_1727_2,3093,8338.898315
N21_1727_2,3094,3063.317444
N21_1727_2,3116,16373.728638
N21_1727_2,3139,3906.943054
N21_1727_2,3161,5693.544373
N21_1727_2,3164,10387.916870
N21_1727_2,3228,1188.092102
N21_1727_2,3278,2641.269409
N21_1727_2,3296,315.000000
N21_1727_2,3327,11883.807129
N21_1727_2,3342,27962.246582
N21_1727_2,3371,30655.903076
N21_1727_2,3414,1884.518860
N21_1727_2,3417,7430.908691
N21_1727_2,3430,3400.765594
N21_1727_2,3442,1692.654144
N21_1727_2,3449,4959.811401
N21_1727_2,3450,8976.756775
N21_1727_2,3481,1863.150085
N21_1727_2,3502,1295.237823
N21_1727_2,3504,78782.327881
N21_1727_2,3561,972.000000
N21_1727_2,3562,1514.929565
N21_1727_2,3563,2715.524048
N21_1727_2,3613,271008.970886
N21_1727_2,3637,2539.549103
N21_1727_2,3639,23050.825439
N21_1727_2,3642,745.346375
N21_1727_2,3656,753.000000
N21_1727_2,3689,18403.445312
N21_1727_2,3693,6774.789185
N21_1727_2,3706,514.429718
N21_1727_2,3747,1302.648834
N21_1727_2,3780,4889.317780
N21_1727_2,3863,9447.467102
N21_1727_2,3883,1087.038116
N21_1727_2,3903,893.951996
N21_1727_2,3905,13336.914124
N21_1727_2,3922,2016.144348
N21_1727_2,3942,84010.041748
N21_1727_2,3977,883.759796
N21_1727_2,3998,17354.380859
N21_1727_2,4029,13655.145874
N21_1727_2,4046,76240.450623
N21_1727_2,4056,11827.829407
N21_1727_2,4095,716.206177
N21_1727_2,4102,9026.885925
N21_1727_2,4122,2346.470520
N21_1727_2,4156,723.579926
N21_1727_2,4174,6802.567230
N21_1727_2,4215,5918.012756
N21_1727_2,4218,12540.800415
N21_1727_2,4221,15130.313477
N21_1727_2,4231,5295.028870
N21_1727_2,4280,17589.493530
N21_1727_2,4285,4153.273438
N21_1727_2,4292,7383.821136
N21_1727_2,4293,5766.965393
N21_1727_2,4347,17025.084961
N21_1727_2,4381,13655.145874
N21_1727_2,4417,71509.147705
N21_1727_2,4425,917.864487
N21_1727_2,4427,5224.220520
N21_1727_2,4432,9694.151611
N21_1727_2,4437,110698.126343
N21_1727_2,4441,629.000000
N21_1727_2,4463,3058.463043
N21_1727_2,4518,878.541809
N21_1727_2,4519,19632.174866
N21_1727_2,4521,13677.672363
N21_1727_2,4541,942.947205
N21_1727_2,4551,17370.944336
N21_1727_2,4595,4020.397949
N21_1727_2,4642,61697.466187
N21_1727_2,4674,5766.468750
N21_1727_2,4709,405.140320
N21_1727_2,4710,3404.877563
IngR_1617,1,86592.628754
IngR_1617,26,53559.536163
IngR_1617,67,4137613.704865
IngR_1617,79,17574.389359
IngR_1617,87,21913.062164
IngR_1617,90,2457.375473
IngR_1617,93,356035.136765
IngR_1617,114,14742.050476
IngR_1617,120,62731.556229
IngR_1617,124,58309.292267
IngR_1617,175,627.804398
IngR_1617,256,17770.372803
IngR_1617,262,2730.643250
IngR_1617,297,670404.181412
IngR_1617,325,3524.105286
IngR_1617,343,1859.255859
IngR_1617,358,7420.957855
IngR_1617,361,3120.522278
IngR_1617,380,719776.659241
IngR_1617,388,18888.472321
IngR_1617,391,180253.112411
IngR_1617,400,16209.640350
IngR_1617,421,900670.712830
IngR_1617,449,542011.707214
IngR_1617,450,45480.731354
IngR_1617,465,607517.251175
IngR_1617,478,9216.986420
IngR_1617,521,628522.879272
IngR_1617,526,20577.716644
IngR_1617,602,1559.712158
IngR_1617,623,661479.362411
IngR_1617,637,379.000000
IngR_1617,642,105469.251831
IngR_1617,643,17606.817261
IngR_1617,647,114406.188339
IngR_1617,669,4847.307770
IngR_1617,679,1351206.005951
IngR_1617,694,26367.381256
IngR_1617,697,953144.644012
IngR_1617,717,102495.611145
IngR_1617,741,692117.009186
IngR_1617,769,313620.557739
IngR_1617,770,47878.187958
IngR_1617,817,17140.735123
IngR_1617,869,24157.578094
IngR_1617,875,188805.397858
IngR_1617,898,9979.707581
IngR_1617,958,1458.421356
IngR_1617,963,611605.317108
IngR_1617,974,30057.430725
IngR_1617,979,16117.010742
IngR_1617,985,57180.185486
IngR_1617,1005,22315.114594
IngR_1617,1009,3133.593323
IngR_1617,1010,55017.191467
IngR_1617,1011,6989.434875
IngR_1617,1077,8442.514771
IngR_1617,1082,88819.861145
IngR_1617,1105,99537.964600
IngR_1617,1110,1095.116562
IngR_1617,1118,680987.491760
IngR_1617,1129,1458.421356
IngR_1617,1138,35298.337677
IngR_1617,1141,22799.915833
IngR_1617,1152,3415.277100
IngR_1617,1167,10030.194824
IngR_1617,1235,1411.662506
IngR_1617,1237,341191.466156
IngR_1617,1238,78752.491791
IngR_1617,1239,18190.319214
IngR_1617,1278,21102.322876
IngR_1617,1290,131812.070526
IngR_1617,1293,4804.262299
IngR_1617,1294,1860.852295
IngR_1617,1319,1319.683563
IngR_1617,1384,5312.269928
IngR_1617,1406,4665.452515
IngR_1617,1445,659.000000
IngR_1617,1458,70889.661179
IngR_1617,1461,3978.208923
IngR_1617,1473,124188.977386
IngR_1617,1514,60538.511841
IngR_1617,1542,21462.929810
IngR_1617,1560,44683.315460
IngR_1617,1567,3657.621765
IngR_1617,1574,10359.269409
IngR_1617,1578,9727.374771
IngR_1617,1593,17399.105606
IngR_1617,1611,35088.767029
IngR_1617,1633,38123.988007
IngR_1617,1666,15917.147446
IngR_1617,1782,55873.535858
IngR_1617,1840,18042.926453
IngR_1617,1879,1428.590698
IngR_1617,1882,5592.368073
IngR_1617,1951,8510.640900
IngR_1617,2012,5769.927338
IngR_1617,2042,1278.887878
IngR_1617,2086,1401.392456
IngR_1617,2128,44134.368835
IngR_1617,2136,27744.326828
IngR_1617,2172,11274.753387
IngR_1617,2214,485.852997
IngR_1617,2224,6447.651764
IngR_1617,2266,2404.134399
IngR_1617,2269,91401.715210
IngR_1617,2280,9949.514282
IngR_1617,2289,5483.645020
IngR_1617,2300,2475.402161
IngR_1617,2325,20108.729309
IngR_1617,2329,4642.546173
IngR_1617,2385,3540.074371
IngR_1617,2388,66363.723999
IngR_1617,2435,36340.132812
IngR_1617,2438,5548.620239
IngR_1617,2446,11887.707886
IngR_1617,2474,59934.387573
IngR_1617,2479,4339.793732
IngR_1617,2602,8763.708923
IngR_1617,2626,6238.018616
IngR_1617,2698,42618.032318
IngR_1617,2702,15685.874603
IngR_1617,2721,10555.541962
IngR_1617,2728,876.320923
IngR_1617,2850,8216.321564
IngR_1617,2864,9905.035522
IngR_1617,2889,1204.240723
IngR_1617,2986,6158.462097
IngR_1617,3021,2502.274048
IngR_1617,3030,4451.881439
IngR_1617,3043,15632.375061
IngR_1617,3271,2934.297836
IngR_1617,3279,16117.010742
IngR_1617,3310,3628.880493
IngR_1617,3342,1560.732452
IngR_1617,3371,55532.959290
IngR_1617,3381,13243.031372
IngR_1617,3403,5706.932831
IngR_1617,3407,406.203918
IngR_1617,3417,6899.276978
IngR_1617,3419,4171.912659
IngR_1617,3450,11614.756653
IngR_1617,3462,734.758911
IngR_1617,3561,3248.338562
IngR_1617,3570,20788.115051
IngR_1617,3589,6436.010193
IngR_1617,3601,4856.529724
IngR_1617,3639,42905.694336
IngR_1617,3640,7929.188538
IngR_1617,3642,2118.713898
IngR_1617,3651,6943.051453
IngR_1617,3707,6950.654175
IngR_1617,3748,2778.269135
IngR_1617,3754,2983.564301
IngR_1617,3780,7363.302612
IngR_1617,3830,3310.205933
IngR_1617,3831,1739.975067
IngR_1617,3862,7267.494995
IngR_1617,3873,875.332886
IngR_1617,3883,17623.757233
IngR_1617,3905,2059.241364
IngR_1617,3933,7213.680222
IngR_1617,3942,3253.919739
IngR_1617,4006,11242.997940
IngR_1617,4029,1582.654175
IngR_1617,4046,156725.626099
IngR_1617,4063,5933.478821
IngR_1617,4073,14086.346191
IngR_1617,4079,4886.552979
IngR_1617,4103,33482.731689
IngR_1617,4147,8432.182617
IngR_1617,4177,4594.269043
IngR_1617,4197,4012.951477
IngR_1617,4200,1270.313110
IngR_1617,4221,763.472290
IngR_1617,4266,810.246948
IngR_1617,4280,8896.706543
IngR_1617,4349,7923.316437
IngR_1617,4375,2992.189453
IngR_1617,4377,1947.921021
IngR_1617,4381,821.000000
IngR_1617,4397,5491.763397
IngR_1617,4417,128578.838135
IngR_1617,4437,18583.739441
IngR_1617,4447,22795.997681
IngR_1617,4463,8843.624939
IngR_1617,4510,32919.848145
IngR_1617,4518,2139.819092
IngR_1617,4521,19241.785736
IngR_1617,4544,2724.624634
IngR_1617,4602,474.972504
IngR_1617,4638,44406.159912
IngR_1617,4710,827.116562
T57_1319_MS_NEG,2,168010.911133
T57_1319_MS_NEG,33,88903.783707
T57_1319_MS_NEG,37,19651.399750
T57_1319_MS_NEG,40,165483.643005
T57_1319_MS_NEG,44,26472.964294
T57_1319_MS_NEG,46,106428.772522
T57_1319_MS_NEG,54,61818.718826
T57_1319_MS_NEG,66,73878.231415
T57_1319_MS_NEG,67,11431.137543
T57_1319_MS_NEG,68,25094.657928
T57_1319_MS_NEG,76,17892.197449
T57_1319_MS_NEG,78,28326.816772
T57_1319_MS_NEG,107,18838.897186
T57_1319_MS_NEG,115,180541.226105
T57_1319_MS_NEG,154,3622.030060
T57_1319_MS_NEG,155,439955.713272
T57_1319_MS_NEG,158,62052.722717
T57_1319_MS_NEG,174,136599.895569
T57_1319_MS_NEG,188,6265.844025
T57_1319_MS_NEG,198,17880.072449
T57_1319_MS_NEG,217,16816.205414
T57_1319_MS_NEG,252,35971.653427
T57_1319_MS_NEG,307,19983.794968
T57_1319_MS_NEG,311,3759.725342
T57_1319_MS_NEG,312,184650.871979
T57_1319_MS_NEG,325,3890.116333
T57_1319_MS_NEG,361,42882.524216
T57_1319_MS_NEG,399,75190.971161
T57_1319_MS_NEG,413,24156.150482
T57_1319_MS_NEG,450,8406.228058
T57_1319_MS_NEG,456,15348.081024
T57_1319_MS_NEG,457,4910.983521
T57_1319_MS_NEG,497,21146.508514
T57_1319_MS_NEG,504,31814.099396
T57_1319_MS_NEG,556,13208.748459
T57_1319_MS_NEG,572,71105.998886
T57_1319_MS_NEG,597,59435.526825
T57_1319_MS_NEG,633,23983.171158
T57_1319_MS_NEG,651,3374.877396
T57_1319_MS_NEG,669,2750.245789
T57_1319_MS_NEG,698,30607.907684
T57_1319_MS_NEG,715,44709.625610
T57_1319_MS_NEG,716,58489.974304
T57_1319_MS_NEG,740,6203.226288
T57_1319_MS_NEG,770,9746.506470
T57_1319_MS_NEG,802,16859.331238
T57_1319_MS_NEG,963,7814.584595
T57_1319_MS_NEG,971,3055.642151
T57_1319_MS_NEG,1056,28514.054901
T57_1319_MS_NEG,1057,4439.676758
T57_1319_MS_NEG,1089,11600.520111
T57_1319_MS_NEG,1181,56602.731934
T57_1319_MS_NEG,1183,3748.245819
T57_1319_MS_NEG,1204,11350.765442
T57_1319_MS_NEG,1256,21426.797119
T57_1319_MS_NEG,1377,25055.142303
T57_1319_MS_NEG,1385,2981.396332
T57_1319_MS_NEG,1408,12367.744995
T57_1319_MS_NEG,1453,18020.294373
T57_1319_MS_NEG,1481,2960.500946
T57_1319_MS_NEG,1505,7110.628525
T57_1319_MS_NEG,1514,950.540527
T57_1319_MS_NEG,1550,3869.420837
T57_1319_MS_NEG,1565,48207.178070
T57_1319_MS_NEG,1611,3799.225647
T57_1319_MS_NEG,1779,34495.826553
T57_1319_MS_NEG,1861,4736.121582
T57_1319_MS_NEG,1966,17732.052475
T57_1319_MS_NEG,1974,9917.768555
T57_1319_MS_NEG,2097,6560.378571
T57_1319_MS_NEG,2104,4865.967056
T57_1319_MS_NEG,2111,17997.412827
T57_1319_MS_NEG,2167,5459.369385
T57_1319_MS_NEG,2296,5514.881744
T57_1319_MS_NEG,2301,6914.052338
T57_1319_MS_NEG,2378,3927.617340
T57_1319_MS_NEG,2469,10034.336426
T57_1319_MS_NEG,2588,28139.514557
T57_1319_MS_NEG,2589,4599.609680
T57_1319_MS_NEG,2624,44835.729645
T57_1319_MS_NEG,2661,26149.695312
T57_1319_MS_NEG,2710,11373.862244
T57_1319_MS_NEG,2787,14941.182434
T57_1319_MS_NEG,2815,4775.417297
T57_1319_MS_NEG,2912,13931.235184
T57_1319_MS_NEG,2954,14048.851669
T57_1319_MS_NEG,2986,1154.872314
T57_1319_MS_NEG,3027,433.648163
T57_1319_MS_NEG,3084,1125.000000
T57_1319_MS_NEG,3130,7816.078491
T57_1319_MS_NEG,3141,1083.131348
T57_1319_MS_NEG,3159,6616.658875
T57_1319_MS_NEG,3184,956.217010
T57_1319_MS_NEG,3200,1340.278412
T57_1319_MS_NEG,3228,1034.217010
T57_1319_MS_NEG,3263,3408.238281
T57_1319_MS_NEG,3373,5113.201538
T57_1319_MS_NEG,3431,2924.566284
T57_1319_MS_NEG,3473,6870.362549
T57_1319_MS_NEG,3520,4226.104095
T57_1319_MS_NEG,3613,27864.038330
T57_1319_MS_NEG,3706,577.436157
T57_1319_MS_NEG,3852,5800.775299
T57_1319_MS_NEG,3967,4932.769897
T57_1319_MS_NEG,4209,7366.993164
T57_1319_MS_NEG,4239,9313.804443
T57_1319_MS_NEG,4454,11197.464722
T57_1319_MS_NEG,4504,5802.033539
T57_1319_MS_NEG,4642,92828.395630
IngC_1679,1,11298.461029
IngC_1679,18,144647.782974
IngC_1679,57,12122.138824
IngC_1679,67,444119.785355
IngC_1679,115,74450.969437
IngC_1679,132,18396.652435
IngC_1679,175,7376.742096
IngC_1679,190,56159.760010
IngC_1679,256,36364.408554
IngC_1679,262,360574.071198
IngC_1679,297,155176.618759
IngC_1679,308,70652.593445
IngC_1679,325,15233.410645
IngC_1679,333,3909.886566
IngC_1679,380,119745.429169
IngC_1679,405,29862.788513
IngC_1679,421,190032.741455
IngC_1679,449,29735.653320
IngC_1679,450,21386.059814
IngC_1679,465,166732.905045
IngC_1679,478,201484.744171
IngC_1679,516,18965.052673
IngC_1679,521,114249.503372
IngC_1679,526,45810.411514
IngC_1679,558,3063.094330
IngC_1679,603,19632.239120
IngC_1679,623,133458.688080
IngC_1679,643,3318.920441
IngC_1679,652,1598.284424
IngC_1679,669,18554.194885
IngC_1679,694,33627.864838
IngC_1679,727,15492.918320
IngC_1679,741,9661.248383
IngC_1679,770,21386.059814
IngC_1679,773,172679.025040
IngC_1679,800,165995.023224
IngC_1679,815,219610.722992
IngC_1679,822,3965.051147
IngC_1679,853,4572.081055
IngC_1679,898,7173.201599
IngC_1679,912,175323.979813
IngC_1679,926,137791.869293
IngC_1679,945,191776.159912
IngC_1679,953,5923.917877
IngC_1679,958,1004.928024
IngC_1679,963,134753.494675
IngC_1679,977,197803.120972
IngC_1679,979,59092.079590
IngC_1679,985,15355.093231
IngC_1679,990,144706.748947
IngC_1679,1005,29739.853928
IngC_1679,1009,3045.089661
IngC_1679,1010,23120.070709
IngC_1679,1011,12135.008743
IngC_1679,1059,14387.394394
IngC_1679,1071,8883.949829
IngC_1679,1077,62873.067703
IngC_1679,1082,16062.362915
IngC_1679,1094,182927.054382
IngC_1679,1107,7348.399246
IngC_1679,1114,67747.110611
IngC_1679,1115,183644.203461
IngC_1679,1118,118239.785294
IngC_1679,1129,1004.928024
IngC_1679,1138,16902.601440
IngC_1679,1140,41146.337524
IngC_1679,1141,3122.485168
IngC_1679,1160,82831.987640
IngC_1679,1167,7182.176804
IngC_1679,1178,6122.374786
IngC_1679,1222,164075.831177
IngC_1679,1237,43136.239502
IngC_1679,1238,28308.619568
IngC_1679,1239,3050.188110
IngC_1679,1291,1953.813171
IngC_1679,1365,148012.119019
IngC_1679,1384,1784.569519
IngC_1679,1426,1135.827545
IngC_1679,1443,38848.162506
IngC_1679,1445,11629.180893
IngC_1679,1487,5317.689056
IngC_1679,1488,6587.824219
IngC_1679,1512,2930.391342
IngC_1679,1514,1008.880127
IngC_1679,1542,4873.163544
IngC_1679,1556,63402.509460
IngC_1679,1560,1224.071320
IngC_1679,1578,6460.326019
IngC_1679,1593,12952.440948
IngC_1679,1611,20701.565048
IngC_1679,1634,52885.253906
IngC_1679,1638,31762.242249
IngC_1679,1666,15443.555511
IngC_1679,1712,33353.060516
IngC_1679,1715,5680.919464
IngC_1679,1755,27954.891083
IngC_1679,1757,7150.650131
IngC_1679,1772,28092.502014
IngC_1679,1782,5355.538879
IngC_1679,1812,54829.492355
IngC_1679,1840,17739.426239
IngC_1679,1841,68205.156219
IngC_1679,1865,6379.916992
IngC_1679,1879,3018.920441
IngC_1679,1909,35143.792297
IngC_1679,1914,11456.549194
IngC_1679,1940,47778.055176
IngC_1679,2012,57969.642395
IngC_1679,2035,23522.119751
IngC_1679,2084,609.350800
IngC_1679,2097,3179.321747
IngC_1679,2098,7208.369263
IngC_1679,2110,2009.306885
IngC_1679,2124,5542.158569
IngC_1679,2128,6830.720612
IngC_1679,2139,1878.036804
IngC_1679,2203,4257.685791
IngC_1679,2205,4284.096191
IngC_1679,2224,5321.848389
IngC_1679,2231,351.025177
IngC_1679,2260,38009.927338
IngC_1679,2280,4925.248932
IngC_1679,2289,7854.951279
IngC_1679,2300,1030.343994
IngC_1679,2305,9177.735352
IngC_1679,2317,20133.012939
IngC_1679,2351,17168.051758
IngC_1679,2388,33980.463196
IngC_1679,2426,40447.641296
IngC_1679,2438,5820.942719
IngC_1679,2446,4479.973602
IngC_1679,2479,19195.325180
IngC_1679,2528,11083.687134
IngC_1679,2599,7993.596619
IngC_1679,2626,2402.062256
IngC_1679,2663,12157.129272
IngC_1679,2684,24169.158875
IngC_1679,2689,2243.225037
IngC_1679,2690,945.998230
IngC_1679,2698,3634.232422
IngC_1679,2701,5698.826538
IngC_1679,2721,3426.426819
IngC_1679,2772,37115.185181
IngC_1679,2822,41632.807770
IngC_1679,2850,7412.926208
IngC_1679,2862,14357.459930
IngC_1679,2864,3966.861664
IngC_1679,2884,3094.113159
IngC_1679,2889,8113.011475
IngC_1679,2904,30225.803802
IngC_1679,2949,162800.397949
IngC_1679,2963,19695.252365
IngC_1679,2984,848.506256
IngC_1679,2988,3363.094330
IngC_1679,3014,6509.010223
IngC_1679,3022,18858.773193
IngC_1679,3026,31250.951904
IngC_1679,3034,46555.545654
IngC_1679,3043,3818.369751
IngC_1679,3063,37915.641937
IngC_1679,3074,8710.840576
IngC_1679,3078,41204.147217
IngC_1679,3108,26478.121765
IngC_1679,3123,16543.906494
IngC_1679,3126,23315.882568
IngC_1679,3137,4206.824921
IngC_1679,3154,7784.041809
IngC_1679,3176,4265.630432
IngC_1679,3187,47858.079529
IngC_1679,3188,36280.474792
IngC_1679,3189,18930.084412
IngC_1679,3238,2632.042725
IngC_1679,3239,7337.119965
IngC_1679,3250,1161.665543
IngC_1679,3251,5617.098999
IngC_1679,3262,46971.350708
IngC_1679,3278,6088.357773
IngC_1679,3279,4023.735321
IngC_1679,3281,3179.841888
IngC_1679,3305,12568.591705
IngC_1679,3323,13028.449463
IngC_1679,3342,4735.217407
IngC_1679,3344,45157.488251
IngC_1679,3359,3916.976868
IngC_1679,3375,3668.117615
IngC_1679,3378,13408.131317
IngC_1679,3391,8689.784607
IngC_1679,3398,6134.049194
IngC_1679,3417,4157.001785
IngC_1679,3491,2854.739746
IngC_1679,3506,2304.792633
IngC_1679,3537,23073.235840
IngC_1679,3561,1551.541260
IngC_1679,3579,1213.771423
IngC_1679,3580,1075.628906
IngC_1679,3598,7394.595337
IngC_1679,3613,9121.020447
IngC_1679,3623,1874.050156
IngC_1679,3630,9004.529602
IngC_1679,3631,6883.245468
IngC_1679,3639,5730.456665
IngC_1679,3642,2635.976013
IngC_1679,3648,6257.419952
IngC_1679,3657,13774.260986
IngC_1679,3661,147268.695312
IngC_1679,3686,4335.791534
IngC_1679,3699,9511.772736
IngC_1679,3721,15734.036377
IngC_1679,3722,12147.950073
IngC_1679,3749,10316.159058
IngC_1679,3754,1232.789780
IngC_1679,3755,15736.119080
IngC_1679,3780,6971.185913
IngC_1679,3790,1389.138916
IngC_1679,3831,947.000000
IngC_1679,3845,18901.762482
IngC_1679,3874,7991.054932
IngC_1679,3883,9051.528503
IngC_1679,3905,4423.127747
IngC_1679,3914,33098.039429
IngC_1679,3922,14482.523376
IngC_1679,3934,12334.917908
IngC_1679,3965,1358.367371
IngC_1679,3970,4298.808960
IngC_1679,3981,12110.026978
IngC_1679,3993,15531.702637
IngC_1679,4029,10357.552002
IngC_1679,4046,16253.897675
IngC_1679,4062,24320.098145
IngC_1679,4063,3402.606323
IngC_1679,4073,488.183899
IngC_1679,4077,12363.036728
IngC_1679,4079,4362.371155
IngC_1679,4083,5838.389801
IngC_1679,4143,7918.198364
IngC_1679,4157,3818.369751
IngC_1679,4237,7699.773392
IngC_1679,4266,1797.456940
IngC_1679,4269,294.855804
IngC_1679,4270,23246.947388
IngC_1679,4304,7071.214264
IngC_1679,4343,7213.442993
IngC_1679,4380,3649.659149
IngC_1679,4381,6196.448608
IngC_1679,4382,9841.342896
IngC_1679,4383,7263.785828
IngC_1679,4388,32564.644958
IngC_1679,4416,791.831238
IngC_1679,4417,12560.773895
IngC_1679,4425,392.769165
IngC_1679,4427,3071.355850
IngC_1679,4463,1924.532898
IngC_1679,4466,2719.674988
IngC_1679,4467,6389.215958
IngC_1679,4510,9290.573608
IngC_1679,4518,6933.569885
IngC_1679,4520,6472.109375
IngC_1679,4521,2904.607422
IngC_1679,4524,4683.136932
IngC_1679,4530,1813.658356
IngC_1679,4543,2082.497513
IngC_1679,4544,2555.354187
IngC_1679,4549,3520.514557
IngC_1679,4551,612.195404
IngC_1679,4577,4434.379089
IngC_1679,4584,1731.145996
IngC_1679,4611,4173.373779
IngC_1679,4636,7587.730713
IngC_1679,4642,78927.014893
IngC_1679,4643,14143.583252
IngC_1678,1,12792.410431
IngC_1678,67,1131474.932800
IngC_1678,115,12857.427460
IngC_1678,175,64687.319977
IngC_1678,256,41754.093384
IngC_1678,262,461161.401642
IngC_1678,297,277734.212433
IngC_1678,308,12857.427460
IngC_1678,380,253400.843292
IngC_1678,388,1536.761292
IngC_1678,405,11965.426483
IngC_1678,421,358006.743713
IngC_1678,449,33240.595764
IngC_1678,450,12203.227081
IngC_1678,465,313460.572021
IngC_1678,478,127044.303436
IngC_1678,516,8937.485535
IngC_1678,521,289975.312225
IngC_1678,526,42128.118988
IngC_1678,558,4746.763397
IngC_1678,623,247043.562988
IngC_1678,643,6394.373825
IngC_1678,669,6599.659790
IngC_1678,694,23640.048462
IngC_1678,741,7663.171539
IngC_1678,770,12203.227081
IngC_1678,773,85080.420593
IngC_1678,800,74022.767365
IngC_1678,815,98906.508148
IngC_1678,822,5476.718201
IngC_1678,898,1189.447998
IngC_1678,912,79607.584534
IngC_1678,926,61706.869904
IngC_1678,945,87312.662964
IngC_1678,958,388.460999
IngC_1678,963,256338.440887
IngC_1678,977,77468.234802
IngC_1678,979,55426.853058
IngC_1678,985,24277.307648
IngC_1678,990,277877.405396
IngC_1678,1005,37854.244965
IngC_1678,1008,646.380341
IngC_1678,1010,29291.298035
IngC_1678,1011,12423.394836
IngC_1678,1059,15348.506104
IngC_1678,1071,8061.171936
IngC_1678,1077,77486.402710
IngC_1678,1082,17548.833771
IngC_1678,1094,88264.198425
IngC_1678,1107,3970.608536
IngC_1678,1114,23861.827637
IngC_1678,1115,211111.954880
IngC_1678,1118,276113.264496
IngC_1678,1129,388.460999
IngC_1678,1138,11560.466370
IngC_1678,1140,9464.596130
