compound_number,feature_number,TIC,mz,rt
580,1408,2187.791140,1921.871000,22.547600
581,1555,20026.922040,287.055217,14.761533
581,9124,43818.196860,585.124015,14.962585
581,16841,947.060740,259.060400,15.041400
581,16848,2929.833760,288.058600,15.045000
581,16909,2824.849540,583.108300,15.048600
581,16912,11150.972480,586.127500,15.046800
581,16915,2590.994220,587.129800,15.045000
581,16929,5147.115740,607.106900,15.046800
582,5017,1012.986840,1182.602633,23.538267
582,6670,5850.422300,1630.793575,23.641700
582,7222,1401.298220,1229.612350,23.648400
582,7351,14067.801220,1628.780850,23.675150
582,7352,7324.239000,1628.787600,23.667200
582,7353,12125.893020,1629.784300,23.675100
582,7361,5121.493080,1674.788305,23.680911
582,7362,4687.315900,1675.792050,23.670975
583,6558,3198.755060,1558.762200,26.410333
583,6561,1885.629980,1559.770100,26.119500
583,6627,26626.053920,1604.759900,26.119800
583,6630,23916.599060,1605.763100,26.119700
583,6636,11608.963260,1606.765100,26.119700
583,6638,4504.179860,1607.766700,26.121600
583,6639,4166.435480,1607.778000,26.119500
583,6768,1580.508500,1672.756100,26.119500
584,1742,1492.730320,1005.954506,21.910688
584,1743,2688.815660,1006.456664,21.896693
584,1753,1929.761660,1011.957400,21.905600
584,1754,1836.054220,1012.459950,21.906850
584,1756,1303.943260,1012.959900,21.906250
584,1835,6187.705320,1043.963468,21.880329
584,2080,3740.627220,1222.041140,21.965540
584,2081,4150.927520,1222.541933,21.991200
585,8775,19652.424240,555.128500,16.355533
585,8776,5945.587220,556.132400,16.353233
585,8777,3923.571020,559.124000,16.472067
585,8845,118216.991820,707.176543,16.565957
585,8846,43690.670940,708.180360,16.494400
585,8848,8517.087620,709.183250,16.323850
585,8849,11019.797980,729.159000,16.343367
585,8850,2451.793060,730.161500,16.340200
585,16149,10264.885860,836.241100,16.381200
585,16151,9242.248040,836.742200,16.379600
585,16156,5637.771580,837.243300,16.379500
585,16160,2095.737800,837.746500,16.377300
586,4663,2277.064520,1247.578512,22.976225
586,17014,2295.271780,1172.045600,22.969200
586,17015,2551.018060,1172.548100,22.969200
586,17016,2192.051620,1173.050200,22.969200
586,17030,4463.626460,1181.053625,23.000883
586,17032,5199.390500,1181.557300,23.194350
586,17034,4032.326220,1182.056500,23.187100
586,17035,2101.659180,1182.557100,22.972700
587,10966,1147.942680,1149.562200,18.177550
587,12868,90762.205900,1086.562650,18.166225
587,12869,32427.916680,1087.567667,18.040467
587,12912,2497.666580,1394.676167,18.231300
587,15292,10708.477680,1088.564600,17.966767
587,16746,2733.133160,1089.569350,18.035550
587,17358,2008.701700,1154.551400,18.169800
587,17359,2605.135860,1155.554600,18.348500
587,12913,1336.132380,1395.678500,18.118800
587,17341,8673.223440,1088.572900,18.542500
588,4288,1493.615800,273.002454,12.217146
588,7418,3351.817460,507.113600,12.090200
588,14753,1623.120400,495.112900,12.252100
588,14758,1455.024560,508.118100,12.245900
588,14759,155207.439120,509.129067,12.272200
588,14762,30891.726120,510.132350,12.164850
588,14770,1012.596120,525.122700,12.071000
588,14799,2081.136320,562.039800,12.245900
589,531,1058.483820,487.097625,8.908850
589,14718,5867.211520,371.096700,8.661300
589,14719,1118.324940,372.100400,8.657100
589,14721,153724.468020,373.113200,8.653600
589,14722,23182.225220,374.116400,8.650500
589,14725,4303.013920,375.118100,8.658400
589,14744,1384.484800,457.064700,8.653500
589,14832,689.413500,747.234200,8.664300
590,15798,24985.351033,1754.774700,25.564500
590,15800,24109.144400,1755.778700,25.624500
590,15802,11409.736800,1756.778200,25.564500
590,15803,4210.954567,1757.788700,25.557500
590,15821,11064.251333,1800.779800,25.564500
590,15824,9515.923467,1801.779700,25.559300
590,15826,8519.514567,1801.790600,25.564500
590,15827,5450.856700,1802.787300,25.564500
591,3603,2449.883560,837.401767,25.666067
591,9945,23003.088880,1674.819400,26.119600
591,9946,13157.166380,1675.823300,26.118900
591,17781,2162.922340,836.907600,25.775500
591,18037,5418.812460,1628.817800,25.779300
591,18038,4766.860240,1629.819800,25.779300
591,18039,2229.918140,1630.819300,25.779100
591,18045,4473.814460,1676.830500,25.779300
591,9904,4095.208760,1626.805300,26.310000
591,9905,3615.908840,1627.811200,26.304500
592,7318,2151.882920,1545.755400,22.436700
592,7340,84016.382580,1589.753800,22.439650
592,7344,38097.356900,1590.763667,22.437767
592,7345,11932.597540,1591.764933,22.438667
592,7346,2867.994660,1592.765100,22.433350
592,7349,3028.333100,1610.727000,22.438300
592,13983,1348.225580,1524.732800,22.435800
592,13990,2731.366480,1611.741500,22.434200
593,3792,5468.971740,1675.808100,25.732833
593,3820,4656.876520,1720.809025,25.660575
593,3821,3785.304700,1721.810994,25.586775
593,6773,5449.027520,1674.797300,25.957200
593,6779,2805.679880,1676.799100,25.962700
593,6903,6895.911225,1721.802400,25.960400
593,6908,3579.493300,1722.804300,25.959100
593,6912,3807.277600,1722.815000,25.965300
594,8480,3380.042400,1862.829150,20.172000
594,8489,3965.635640,1863.834450,20.168950
594,14578,1864.426000,1864.828350,20.519950
594,15016,4253.550420,953.917075,19.956708
594,15017,4084.127000,954.418300,20.030750
594,15218,6277.228580,1908.830900,20.137350
594,15219,5960.787420,1909.836650,20.136750
594,15220,3171.432220,1910.843400,20.132500
595,7802,1580.799320,336.107100,10.768100
595,7822,10660.418460,544.102975,10.648775
595,7823,4405.281820,544.604550,10.657100
595,7824,25871.032580,553.108150,10.648325
595,7825,9210.825440,553.610025,10.649000
595,7826,3720.421400,554.111100,10.657100
595,7874,3122.801180,787.093367,11.038500
595,8071,1295.200860,1107.192400,10.763100
595,2825,1389.464580,684.102534,10.858951
596,15519,29934.406800,255.066033,14.951067
596,15565,4083.818400,511.137700,15.323700
596,15577,3429.935533,536.138900,15.319900
596,15602,5739.907200,561.138800,15.323700
596,15630,4513.256967,680.169600,15.323600
596,15631,3314.289267,680.672700,15.546500
596,15713,8770.514533,1073.281100,15.316600
596,15715,4031.695267,1074.287600,15.323500
596,15718,10857.863400,1089.277167,14.664633
596,15720,6482.288233,1090.280150,14.770050
597,444,161046.911080,241.034713,9.383733
597,520,200565.128680,483.076153,9.219818
597,564,286103.879505,635.087837,9.445885
597,566,54227.100920,636.090451,9.455766
597,5223,9975.874080,484.081700,9.516700
597,5226,2948.269400,485.082800,9.516700
597,5242,11749.890100,633.072600,9.295360
597,5246,5096.935520,657.069950,9.234800
597,5196,17247.170000,241.536680,9.218820
597,5247,5250.683400,688.001000,9.210500
597,294,6552.136100,169.013515,8.773313
597,13138,4560.619160,268.499400,9.189500
597,13154,5325.907600,481.063000,9.196600
597,5245,812.111880,657.070425,9.989275
597,9404,847.461760,637.093767,9.958300
597,13142,3167.649560,317.039567,9.600633
597,534,811.553580,495.076673,9.101280
597,3350,7555.232320,505.097775,9.261300
597,3352,1629.030860,506.100362,9.261050
597,5143,7975.664780,787.097500,9.427300
597,5144,2347.619020,788.101000,9.426600
597,18313,1668.527380,1065.155576,9.651024
597,13149,2112.266660,465.066140,8.856040
598,4582,6766.672340,1023.982264,22.609818
598,4598,3987.911300,1046.482138,22.742385
598,8961,9316.789120,1022.977600,22.716700
598,8964,9798.435840,1023.477933,22.713700
598,11980,1382.155780,1016.979400,22.718300
598,11981,1477.449000,1017.480900,22.718300
598,12021,3808.392840,1045.979100,22.714600
598,12027,5610.352840,1055.485450,22.722650
598,14081,4988.500660,1054.980500,22.714500
598,14082,2411.539080,1055.983700,22.718100
599,3276,1358.847300,345.070389,7.167639
599,3377,1295.998520,548.992933,7.175194
599,12161,883.654940,993.165200,7.108250
599,12163,1420.095060,1044.068600,7.108250
599,18293,1653.709640,326.058700,6.963500
599,18309,878.051240,990.144700,6.966300
599,18310,1465.162340,1005.135100,6.966300
599,18312,829.993340,1045.073600,6.966300
600,1503,1881.319920,633.070580,8.524220
600,3313,44506.422135,483.076886,8.428181
600,5082,10936.268175,331.065538,8.484132
600,5111,5245.142040,484.080400,8.471850
600,5131,8760.219920,635.087539,8.586733
600,5132,1813.978100,636.090850,8.428700
600,5137,1026.006540,657.069275,8.331800
600,5139,1148.498980,687.997333,8.337167
601,3031,19073.300340,1104.478950,21.647000
601,3032,21168.591980,1104.982000,21.575300
601,3033,13937.574460,1105.486150,21.569325
601,3034,6645.171300,1105.986400,21.608600
601,3036,1789.228200,1106.490850,21.509750
601,3061,2506.365580,1127.486500,21.477000
601,3066,2608.619500,1127.985900,21.477000
601,3067,1521.384600,1128.486400,21.480500
601,1829,1491.632460,1042.956983,21.596267
601,1831,1542.073560,1043.457714,21.411843
601,2928,1263.604000,1023.952200,21.822300
602,4178,8737.586000,451.087179,9.384252
602,4179,138566.185520,453.102810,9.045437
602,4180,24603.972060,454.106633,9.039300
602,13702,1844.059760,452.090800,9.035100
602,13703,3845.097720,455.107800,9.029700
602,13714,5294.732040,475.085600,9.035100
602,13722,1375.134460,537.054400,9.035100
602,13724,1714.120460,552.019300,9.035100
602,4305,8447.053333,289.034550,9.018200
602,4307,1249.859633,290.036900,9.001000
602,4347,1291.166067,333.022600,9.001000
602,4361,1136.887600,355.004500,9.007300
602,12236,2411.799200,325.055325,9.023650
603,54,10815.036200,387.164715,8.928039
603,929,54199.492342,307.084896,9.297340
603,3514,1937.302767,388.168326,9.007156
603,3545,3844.514133,329.065112,9.362866
603,15864,7373.588733,223.045300,9.213100
603,15872,2520.773867,227.127700,9.205900
603,15908,3974.592900,308.087600,9.205900
603,15941,2934.421067,369.081800,9.211200
603,3517,1107.421750,593.150557,9.267052
604,2492,1290.121220,964.239200,12.856500
604,2494,1865.282400,964.739600,12.852900
604,2495,17348.269700,965.248600,12.746300
604,2499,16708.119920,965.750850,12.747950
604,2502,9946.618300,966.252000,12.749000
604,2505,4382.899980,966.752100,12.753200
604,2515,1324.172740,976.738300,12.852900
604,2519,1171.459500,992.203100,12.852900
604,2371,1418.084020,803.202000,12.639800
604,2375,1169.448660,803.703100,12.639800
605,1015,2568.559040,463.103800,24.265625
605,11309,66826.891660,311.167700,24.305500
605,11599,2540.811520,1963.016000,24.367300
605,11601,3017.798980,1964.020400,24.367300
605,11602,1814.037680,1965.027100,24.363700
605,11605,3817.078820,1993.039200,24.288700
605,11606,4610.248020,1994.042900,24.288700
605,11607,2452.628300,1995.047300,24.285200
606,7153,3697.407900,169.014800,4.327750
606,14512,21198.479300,319.044850,4.377100
606,14915,22608.997200,473.072100,4.322600
606,18454,1676.267100,320.047400,4.422000
606,18466,3664.881180,474.075300,4.432700
606,18469,2117.469600,495.052700,4.436300
606,18526,1217.651240,947.151000,4.429200
606,18527,510.142260,948.151400,4.429200
607,3686,9189.865220,1414.702850,26.294400
607,3687,6663.819720,1415.705300,26.292250
607,3688,1901.756920,1416.705500,26.259200
607,3711,26726.644640,1460.708567,26.222067
607,3715,20485.567180,1461.712000,26.223400
607,3717,8788.017380,1462.715733,26.223400
607,3747,3614.571440,1542.787250,26.317900
607,3750,3039.278600,1543.792450,26.316850
607,3718,1454.629740,1463.718100,26.081000
608,630,24409.147340,289.070556,7.743704
608,681,7043.556260,575.118700,8.033818
608,685,11398.687440,576.125057,7.949271
608,689,2709.838340,576.628100,7.754400
608,739,13415.868640,866.199919,7.341437
608,754,74437.967700,1153.260711,7.926117
608,759,41647.375280,1154.263692,7.895375
608,761,8523.183940,1155.269529,7.979157
608,36,2357.460740,289.070643,8.519883
608,690,1890.531740,577.133962,8.053795
608,678,1698.377720,561.139450,7.714638
608,622,2471.236320,223.045123,8.153784
609,9710,6904.578000,940.961250,25.847850
609,9712,7458.138800,941.464100,25.848750
609,9714,3979.482840,941.964850,25.844750
609,9754,9993.931920,963.964500,25.849550
609,9755,15140.558020,964.464975,25.712650
609,9756,5990.586820,964.967150,25.848250
609,9757,1490.210760,965.468400,25.806200
609,10173,2110.793220,1883.934100,25.809800
609,9807,911.719320,1026.488700,25.537300
610,12666,2140.143440,570.154500,8.268400
610,12669,7329.933660,636.175500,8.268500
610,12670,4833.920760,636.677800,8.268500
610,12671,2022.295380,637.179800,8.268400
610,12707,1753.431020,867.230200,8.272100
610,12726,9552.510480,1273.361200,8.392400
610,12728,6143.262760,1274.362400,8.392300
610,12729,2423.068480,1275.368100,8.270200
611,12779,9524.709660,1041.967700,24.515700
611,12780,12858.665900,1042.468100,24.511700
611,12782,8306.516220,1042.969500,24.509600
611,12785,3924.387360,1043.471900,24.514400
611,12802,14862.637800,1064.969167,24.428833
611,12803,14086.444900,1065.471067,24.423500
611,12805,10502.482020,1065.973867,24.426733
611,12806,3280.602900,1066.475600,24.516200
612,18401,2043.219800,1112.599000,21.498500
612,18402,1314.020025,1113.602400,21.495000
612,18406,5405.392550,1158.607900,21.498500
612,18407,3444.635325,1159.609800,21.496700
612,18408,1263.662125,1160.612800,21.498500
612,18431,5708.458775,1348.654800,21.502200
612,18432,4029.140275,1349.656700,21.502200
612,18433,1485.844950,1350.658800,21.502200
613,3284,2598.524160,377.071000,2.837035
613,3298,3029.046580,441.983656,2.829172
613,3445,1018.001040,685.125069,2.837969
613,3447,1347.213560,687.140950,2.833144
613,3455,876.102400,703.135800,2.840992
613,3456,1081.827120,709.121369,2.835238
613,3457,919.722120,721.146089,2.831928
613,3459,1465.896020,740.052446,2.838915
614,2134,13255.350240,269.045117,11.413700
614,14489,1745.699400,270.048000,11.397700
614,14492,13438.218140,389.086000,11.406900
614,14495,2591.306560,390.089600,11.406900
614,14499,3173.310700,407.095900,11.410000
614,14502,16485.538980,527.117800,11.406400
614,14503,4138.084440,528.121100,11.406400
614,14504,1755.341620,549.099200,11.405100
615,4875,4235.005160,607.108300,11.317250
615,18183,375764.160380,585.124800,11.780550
615,18185,95894.689720,586.128350,11.780350
615,18187,17797.697140,587.131100,11.780800
615,18195,3823.621740,648.120100,11.674800
615,18200,45213.892060,1171.260550,11.782000
615,18203,24648.589360,1172.264150,11.783500
615,18205,6818.414920,1173.266750,11.780500
616,9627,1563.791060,541.174300,17.117800
616,9641,1771.865180,718.415400,17.114300
616,9646,852.014900,803.863100,17.110800
616,9651,3873.569460,843.311400,17.112600
616,9856,15977.776920,1562.735500,16.926500
616,9857,11641.367900,1563.742600,17.110800
616,9858,5312.225460,1564.743000,17.114300
616,9859,1895.695200,1565.743900,17.107200
617,631,6458.770100,289.070567,9.674358
617,687,6581.290920,576.124344,9.867722
617,691,3010.317540,577.133671,9.717143
617,757,15430.082680,1153.256433,9.906867
617,760,9590.903600,1154.262800,9.779000
617,1473,2011.308180,500.100900,9.749150
617,1485,3677.406300,576.627225,9.750050
617,1540,2885.652100,1155.265875,9.749375
618,8937,1982.619000,1001.968400,20.885525
618,8938,1718.272040,1002.469700,20.903300
618,8939,3961.494740,1007.970825,20.882825
618,8940,4379.912280,1008.472175,20.881950
618,8941,2577.176360,1008.974800,20.882625
618,8947,3184.979460,1013.970550,20.882775
618,8948,3723.462160,1014.472275,20.882375
618,8950,2321.236040,1014.973950,20.882650
619,6858,17953.092420,1700.835500,20.451300
619,6861,16223.288700,1701.838100,20.449200
619,6866,7819.739740,1702.840600,20.438500
619,6871,2952.418700,1703.846000,20.460000
619,6992,15913.795120,1746.841100,20.452800
619,6995,14519.312640,1747.843600,20.451000
619,6998,7865.266640,1748.848100,20.452800
619,6999,2932.408760,1749.844100,20.445700
620,16099,3325.781500,271.059933,16.792867
620,16102,4334.757560,419.112400,17.041000
620,16120,1497.606020,555.130150,17.043550
620,16605,1524.281200,543.127700,17.178300
620,16611,20583.450600,691.181300,17.175000
620,16612,8242.151480,692.184800,17.174900
620,16613,1952.247420,693.190000,17.178300
620,16616,2219.106940,713.164900,17.174800
621,7070,3179.499300,1772.857550,23.860250
621,7073,1175.260360,1773.858450,23.860250
621,7254,2271.105360,1368.690500,23.875400
621,7368,790.022520,1724.841400,23.870200
621,7369,752.808660,1725.845400,23.866500
621,7381,10342.327820,1770.842275,23.770550
621,7382,6906.175260,1770.850600,23.866500
621,7383,9769.830000,1771.847625,23.767875
622,3051,1996.415520,1119.007660,20.700480
622,3052,2333.320020,1119.508914,20.593500
622,3053,1537.432760,1120.011575,20.687175
622,3073,16439.893280,1134.015840,20.644820
622,3075,19211.651500,1134.515913,20.622025
622,3077,12922.779200,1135.018600,20.644020
622,3078,6452.774280,1135.517200,20.679500
622,3079,2497.475460,1136.017175,20.479650
623,54,616106.231015,387.164715,8.928039
623,415,5961.509820,684.103119,9.018713
623,420,4679.300280,912.135428,9.042794
623,1590,1720.200400,913.140765,9.090567
623,2805,5696.162940,319.044799,9.036187
623,2826,3024.203320,684.604529,9.013832
623,2833,7372.085780,912.637438,9.043378
623,3514,55462.372748,388.168326,9.007156
623,12502,1753.974120,1088.274600,9.007500
623,12503,2108.726380,1088.776100,9.012800
623,12506,1337.730440,1089.277800,9.012900
623,4745,2461.320360,685.106148,9.021006
623,5260,4515.128240,351.128533,8.966833
623,1515,9830.743647,849.200977,9.121800
623,13672,2770.566500,409.145800,9.023600
623,5287,4228.789040,795.212200,8.630620
623,5289,3405.932200,795.714150,8.633175
623,294,3045.694160,169.013515,8.773313
623,5291,1374.907567,803.209515,8.835192
623,14375,528.617180,388.168600,8.422700
623,437,1817.315875,191.055709,8.679996
623,5100,1950.142540,406.165045,8.570223
624,561,31504.852920,618.105975,13.342900
624,958,1543.985040,447.092214,13.503815
624,3403,4394.820300,639.095612,13.322050
624,13685,1380.574480,315.069950,13.639300
624,13710,2322.418700,465.102100,13.440700
624,13743,6236.522660,619.118100,13.435700
624,13746,3070.454080,629.076000,13.413800
624,13751,1201.342580,640.098500,13.440700
625,1971,10685.611320,1133.014100,23.481300
625,1972,13359.900380,1133.517500,23.481733
625,1974,6526.046740,1134.017933,23.486400
625,2974,1543.059160,1056.970350,23.850600
625,3007,1260.236660,1079.974800,23.761500
625,3009,1281.844980,1080.473400,23.761500
625,3010,1008.034380,1080.976500,23.761500
625,3076,1809.618180,1134.516300,23.775800
625,2942,3623.346520,1035.457575,23.548550
626,2948,2355.106680,1041.965300,23.315125
626,2952,1803.278240,1042.969050,23.404100
626,3175,6668.914200,1274.555800,23.410300
626,3176,8758.836020,1275.057600,23.408500
626,3178,6568.414060,1275.557800,23.412100
626,3179,3601.951760,1276.059700,23.410300
626,3180,1513.819280,1276.556950,23.209000
626,3191,1326.894480,1298.057400,23.412000
627,3952,10758.242620,796.162450,11.569833
627,3955,8204.958980,796.664433,11.566533
627,3956,1451.404960,797.166250,11.660700
627,3965,2037.202940,872.165780,11.370800
627,3966,1910.567900,872.668360,11.371080
627,3967,1012.680600,873.168050,11.644450
627,3969,1281.346020,880.145988,11.837406
627,3970,999.036260,880.648033,11.846813
627,3935,2192.780760,729.145219,11.375288
628,12866,3975.951180,1070.588900,17.081300
628,12867,2324.475180,1071.593200,17.081300
628,12872,40509.593080,1116.596200,17.120000
628,12874,24417.736460,1117.598600,17.118200
628,12875,8112.507020,1118.600300,17.081300
628,12876,2127.908440,1119.606000,17.084800
628,12879,1878.174820,1133.586100,17.081300
628,12886,2227.964320,1184.583600,17.081300
629,5256,54460.393680,289.037367,7.371200
629,5259,11829.769000,311.018700,7.365767
629,7735,9998.004280,96.958600,7.348400
629,7737,2018.432960,209.080600,7.330600
629,7741,4728.925240,290.040000,7.338000
629,7742,2169.994400,291.035300,7.332400
629,7748,2817.039080,372.988800,7.334400
629,7753,3776.682600,601.066400,7.341700
630,6003,4331.735260,1074.572900,16.933875
630,6029,3302.571920,1120.579900,16.934900
630,16713,1120.440140,912.518250,16.842900
630,16745,1044.234800,1075.576800,16.844750
630,16753,876.982380,1121.580100,16.916300
630,16758,2061.655660,1135.562833,16.921233
630,16759,1110.185040,1136.568550,16.843000
630,16772,1596.965540,1187.563200,16.844750
631,1837,7764.982560,1044.462250,22.023050
631,1839,8264.770660,1044.965260,21.959360
631,2957,5417.362020,1045.459200,22.459300
631,2958,2243.252340,1045.959600,22.308000
631,2996,2791.467520,1067.468400,22.324800
631,3019,15966.317680,1089.972650,22.377450
631,3021,2592.803980,1090.978100,22.308000
631,3167,921.758820,1260.558000,22.324800
631,3020,3803.185160,1090.474100,22.448500
632,1154,3767.031800,951.918350,22.366325
632,1155,3174.104620,952.418700,22.295233
632,1344,8794.387680,1859.842957,22.407371
632,1346,1057.496280,1860.339367,22.205667
632,1394,16439.091220,1904.844825,22.180925
632,1396,16798.036920,1905.852250,22.247025
632,1398,8000.586340,1906.849700,22.311700
632,1399,3144.780320,1907.851300,22.308000
633,1252,2345.151980,1786.817160,21.654660
633,1254,1976.690600,1787.817917,21.736167
633,1255,1133.141700,1788.820680,21.654380
633,1900,3079.987200,1066.964050,21.815350
633,1918,1242.663540,1079.978100,21.913700
633,1919,1387.911280,1080.472950,21.754800
633,2104,5232.135760,1802.799180,21.771520
633,2105,4731.549880,1803.803800,21.743725
634,7524,1722.496700,955.326900,18.331800
634,7537,2263.240700,968.918500,18.328500
634,7556,1479.602280,982.515100,18.331800
634,7634,1335.057900,1892.835800,18.331800
634,7635,2034.110680,1893.840800,18.331800
634,7660,6363.826720,1938.838650,18.259400
634,7661,6353.077520,1939.844700,18.263750
634,7662,2322.685620,1940.844800,18.331800
635,631,4375.475467,289.070567,9.674358
635,3561,2405.400967,563.140169,10.264997
635,15544,5555.145733,409.091967,9.734933
635,15560,2260.089533,449.087200,10.041100
635,15598,1614.113967,560.127400,10.041100
635,15600,56128.663967,561.139583,10.048133
635,15604,17924.309100,562.143000,10.098880
635,15625,1372.407067,660.057033,9.737600
636,4111,10308.122380,516.080367,12.346833
636,4154,23283.074460,1033.162467,12.195900
636,4241,2786.691380,1100.181300,11.998100
636,4242,4201.550200,1100.683288,12.124813
636,17217,3451.659480,516.582200,12.419200
636,17226,2531.971560,661.114300,12.431400
636,17259,9271.731120,1034.168050,12.308400
636,17264,2272.917100,1101.181200,12.427700
636,17212,5363.843400,440.074150,12.274400
636,17213,2559.291300,440.575700,12.195900
636,17261,2080.458140,1035.169800,12.199500
637,307,463889.149820,327.216532,18.537431
637,11126,31423.066453,328.219993,18.607778
637,17514,2744.105220,793.436000,18.454100
637,17515,1267.001560,794.440000,18.459500
637,17562,2666.110780,939.490900,18.459500
637,17563,1359.022220,940.495400,18.459500
637,17581,3104.277020,985.496200,18.456000
637,17582,1581.472460,986.498600,18.455800
637,12648,1635.819300,285.039700,18.605600
637,12664,2712.645940,563.118900,18.468300
637,13398,646.465440,229.146100,18.721800
637,17345,936.213960,1102.557900,18.567700
637,7923,3789.927960,878.374250,18.516150
637,13533,932.043500,473.227400,18.487500
638,179,53525.401160,778.474563,21.303934
638,5516,20600.648780,779.476925,21.285550
638,5519,46062.507613,824.479026,21.312118
638,5901,1612.481960,778.978000,21.228000
638,5906,2832.612880,780.481500,21.231700
638,5917,16012.196240,825.480800,21.304233
638,5919,5740.319100,826.485767,21.281133
638,5924,6378.299060,846.462067,21.290767
638,17300,998.732620,841.467200,21.264800
639,2117,1813.162080,151.003400,17.825200
639,2147,3952.239980,285.039980,17.694540
639,2238,52190.123640,595.145450,17.987475
639,2241,15913.619460,596.148833,18.007867
639,2243,2796.171920,597.150400,17.825200
639,2312,2091.682880,724.189750,18.064100
639,2314,1777.488960,724.691700,18.064050
639,2343,2186.835880,744.201633,17.860800
640,18184,415252.277860,585.124133,12.683867
640,18186,104322.350440,586.127533,12.683400
640,18188,20097.323720,587.130200,12.678767
640,18193,10638.037620,607.106333,12.686167
640,18196,8162.616260,648.120400,12.696350
640,18201,26664.177700,1171.258867,12.679367
640,18202,11166.453880,1172.262500,12.695450
640,18204,3663.818540,1173.265950,12.692600
641,3907,2019.854620,584.607000,10.739980
641,3971,141545.574520,881.153915,10.837930
641,3973,62170.695975,882.157980,10.741908
641,3975,13325.686420,883.165806,10.950267
641,3981,5698.589720,903.136950,10.802775
641,4004,4467.504660,1169.218675,10.708775
641,4006,1624.830680,1170.224950,10.778450
641,15390,1156.713580,904.141600,10.807400
641,3904,1863.624560,584.105488,10.756650
641,3968,1426.296940,879.141250,10.856150
641,4127,1773.420420,668.108200,10.719925
641,3961,1448.271820,804.643971,10.985071
642,1548,12682.840120,177.055200,7.654650
642,1549,16213.465540,179.034540,7.547742
642,1552,42710.234140,239.055533,7.504733
642,10577,3259.561920,149.060200,7.359100
642,12924,2037.322060,107.049600,7.533000
642,12925,2125.714500,195.065200,7.532400
642,12926,3786.053660,240.058800,7.533000
642,12930,3004.975820,501.100800,7.530500
643,303,5795.942340,301.034236,13.127068
643,4270,25043.617100,193.013557,12.877729
643,4339,60100.067153,319.044429,12.918550
643,4401,23381.716933,471.055748,12.885443
643,4709,3371.356900,178.997200,12.862900
643,4717,3759.609080,320.047200,12.855700
643,4727,2260.045860,472.058100,12.852200
643,4730,5817.158420,493.037450,12.889150
644,13194,1795.350840,542.789000,17.366600
644,13195,1041.735120,543.290500,17.368400
644,13234,12820.958820,793.349400,17.354300
644,13286,1589.685260,1086.585050,17.368350
644,13288,926.199660,1087.587900,17.366600
644,14398,1277.961360,731.845000,17.326500
644,14410,8912.774060,793.851200,17.338500
644,14411,4329.247020,794.353100,17.342000
644,13228,1245.435980,778.344450,17.365550
645,3630,1459.136400,872.422600,22.551200
645,3631,1475.834420,872.923500,22.554500
645,3797,3366.429660,1699.849800,22.561700
645,3798,3182.876200,1700.853200,22.558500
645,3799,1504.258780,1701.857500,22.554500
645,3831,4343.746800,1745.855450,22.331750
645,3832,3846.723620,1746.857500,22.558500
645,3833,1930.524800,1747.861300,22.554500
646,3706,15049.230880,1458.731000,22.978850
646,3709,11444.195720,1459.732950,22.978700
646,3713,1047.398820,1460.724300,22.904800
646,3758,2097.652100,1586.809000,23.069150
646,3760,1988.831480,1587.809950,23.067400
646,3762,863.804460,1588.816000,22.912000
646,3770,2395.872320,1632.811550,23.116150
646,3773,941.694480,1634.822400,22.908500
646,13051,3096.717140,1412.724700,23.052700
646,13053,2058.963920,1413.729100,23.037200
646,13064,3601.603860,1460.735100,23.053000
647,458,63700.322355,305.066112,8.206991
647,459,6505.228600,306.069650,8.165250
647,466,1244.258280,319.045218,8.268367
647,505,1622.762960,455.059600,8.172700
647,507,52999.282615,457.076518,8.210218
647,509,9872.024960,458.079467,8.211333
647,511,1126.960500,459.083000,8.165300
647,590,1733.254840,762.138450,8.135425
647,690,3830.747540,577.133962,8.053795
647,14968,4819.506680,729.145350,8.386500
648,305,5470.134560,305.066685,8.829418
648,314,4711.548340,457.076432,8.880088
648,692,7306.578660,577.133838,8.735370
648,696,2006.432920,578.137480,8.557658
648,4211,7519.793540,730.149387,9.003175
648,4212,1813.615160,731.150800,8.932500
648,14967,1995.797820,727.130800,8.604100
648,14968,20590.071080,729.145350,8.386500
649,18051,5155.741860,1728.867800,26.721500
649,18052,4912.387680,1729.868400,26.721500
649,18053,2465.312060,1730.872100,26.721500
649,18065,21301.350240,1774.870200,26.721700
649,18066,20567.753000,1775.874200,26.721700
649,18067,10652.155500,1776.876600,26.721500
649,18068,4053.596260,1777.879900,26.721500
649,18071,1531.707760,1842.850700,26.721500
650,36,7469.278220,289.070643,8.519883
650,683,2912.335740,575.118200,8.549650
650,712,6732.292800,644.133367,8.449633
650,713,3533.600720,644.635750,8.337200
650,717,28988.725000,720.157360,8.482480
650,719,20429.809680,720.659233,8.430650
650,721,7129.302560,721.160200,8.448433
650,726,4415.583320,863.179400,8.471075
650,681,1961.875800,575.118700,8.033818
650,381,2103.475540,287.055183,8.803073
650,4069,1130.271740,635.128800,8.670900
650,3883,4204.584160,465.102715,8.276272
651,8314,4060.579600,1828.829750,20.806650
651,8317,2696.271520,1828.925000,20.811800
651,8323,2587.745160,1829.926100,20.809900
651,8330,2262.225220,1830.930450,20.906450
651,8531,1549.714080,1874.948950,20.988650
651,8538,1439.574100,1875.839425,21.178200
651,8542,1363.516460,1875.954050,20.988550
651,8705,671.466180,1979.880800,20.830000
