compound_sample,compound_number,TIC
DN1104_polar_2,638,2240.972100
DN1104_polar_2,731,16241.719000
DN1104_polar_2,928,870.004600
DN1104_polar_2,988,663.647700
DN1104_polar_2,1217,31.234700
DN1104_polar_2,1326,13.943300
DN649_polar,17,130883.128700
DN649_polar,22,90399.918300
DN649_polar,49,116900.312700
DN649_polar,61,160501.463500
DN649_polar,67,679226.106400
DN649_polar,93,30257.743200
DN649_polar,95,37196.920100
DN649_polar,100,679226.106400
DN649_polar,111,13415.977000
DN649_polar,121,24561.945600
DN649_polar,122,0.000000
DN649_polar,130,261825.641100
DN649_polar,133,93842.672300
DN649_polar,154,24561.945600
DN649_polar,163,0.000000
DN649_polar,164,12916.080800
DN649_polar,166,20896.551300
DN649_polar,173,39363.837400
DN649_polar,181,142747.885800
DN649_polar,207,52793.780700
DN649_polar,211,0.000000
DN649_polar,216,0.000000
DN649_polar,219,13686.028800
DN649_polar,222,13686.028800
DN649_polar,224,30257.743200
DN649_polar,247,0.000000
DN649_polar,248,19950.716000
DN649_polar,255,27670.431200
DN649_polar,285,0.000000
DN649_polar,306,13686.028800
DN649_polar,318,7865.395500
DN649_polar,329,12916.080800
DN649_polar,349,0.000000
DN649_polar,378,93842.672300
DN649_polar,400,2721.343100
DN649_polar,418,0.000000
DN649_polar,475,12838.021800
DN649_polar,490,0.000000
DN649_polar,494,24561.945600
DN649_polar,534,2721.343100
DN649_polar,541,16582.767100
DN649_polar,553,17897.211500
DN649_polar,556,0.000000
DN649_polar,578,35305.786700
DN649_polar,598,0.000000
DN649_polar,634,0.000000
DN649_polar,638,0.000000
DN649_polar,729,0.000000
DN649_polar,731,17765.393800
DN649_polar,733,7395.065300
DN649_polar,767,0.000000
DN649_polar,778,30275.830500
DN649_polar,793,0.000000
DN649_polar,814,9040.405800
DN649_polar,853,0.000000
DN649_polar,854,8865.234500
DN649_polar,858,0.000000
DN649_polar,879,0.000000
DN649_polar,894,5931.022600
DN649_polar,898,0.000000
DN649_polar,981,0.000000
DN649_polar,1024,0.000000
DN649_polar,1154,0.000000
DN649_polar,1168,2537.223800
DN649_polar,1219,3359.739800
DN649_polar,1261,3089.285700
DN649_polar,1530,0.000000
DN649_polar,1531,0.000000
DN649_polar,1556,0.000000
DN649_polar,1593,49425.009800
DN649_polar,1636,3108.485600
DN649_polar,1656,0.000000
DN649_polar,1661,0.000000
DN660_polar,17,49736.425700
DN660_polar,67,729799.122300
DN660_polar,93,30533.233800
DN660_polar,100,716099.752400
DN660_polar,101,26655.614600
DN660_polar,111,0.000000
DN660_polar,133,170699.371400
DN660_polar,138,719361.298600
DN660_polar,163,578389.866800
DN660_polar,171,0.000000
DN660_polar,181,173519.005200
DN660_polar,207,10174.717400
DN660_polar,211,26154.676500
DN660_polar,216,61297.960400
DN660_polar,219,8039.105600
DN660_polar,222,8039.105600
DN660_polar,224,25586.800000
DN660_polar,266,7265.523700
DN660_polar,278,700217.906500
DN660_polar,318,0.000000
DN660_polar,329,4719.717800
DN660_polar,339,3822.899000
DN660_polar,378,170699.371400
DN660_polar,386,0.000000
DN660_polar,402,17538.050700
DN660_polar,475,9647.296200
DN660_polar,490,4719.717800
DN660_polar,515,6365.881400
DN660_polar,525,0.000000
DN660_polar,589,0.000000
DN660_polar,648,0.000000
DN660_polar,674,0.000000
DN660_polar,675,21985.118100
DN660_polar,677,0.000000
DN660_polar,693,0.000000
DN660_polar,731,18035.639100
DN660_polar,733,17538.050700
DN660_polar,828,0.000000
DN660_polar,829,20632.102100
DN660_polar,854,0.000000
DN660_polar,875,0.000000
DN660_polar,889,13752.926700
DN660_polar,894,17619.763000
DN660_polar,1017,0.000000
DN660_polar,1170,0.000000
DN660_polar,1199,0.000000
DN660_polar,1310,0.000000
DN660_polar,1603,0.000000
DN660_polar,1686,0.000000
DN1610_polar,17,291598.015700
DN1610_polar,54,0.000000
DN1610_polar,95,15635.958900
DN1610_polar,100,276397.167600
DN1610_polar,111,11831.584600
DN1610_polar,113,0.000000
DN1610_polar,121,0.000000
DN1610_polar,135,62434.412700
DN1610_polar,154,0.000000
DN1610_polar,207,28969.346100
DN1610_polar,211,0.000000
DN1610_polar,216,16990.022100
DN1610_polar,219,20206.562000
DN1610_polar,222,20206.562000
DN1610_polar,236,877445.541900
DN1610_polar,261,0.000000
DN1610_polar,282,576651.870300
DN1610_polar,318,0.000000
DN1610_polar,324,6440.269200
DN1610_polar,329,4641.439100
DN1610_polar,343,34301.750700
DN1610_polar,400,0.000000
DN1610_polar,402,12723.626400
DN1610_polar,457,0.000000
DN1610_polar,462,0.000000
DN1610_polar,475,15635.958900
DN1610_polar,602,162274.117000
DN1610_polar,638,0.000000
DN1610_polar,671,2958.957700
DN1610_polar,695,565046.740800
DN1610_polar,722,0.000000
DN1610_polar,1021,0.000000
DN1610_polar,1122,11605.129500
DN1610_polar,1128,2958.957700
DN1610_polar,1441,0.000000
DN1610_polar,1519,0.000000
DN1610_polar,1599,3930.465800
DN628_polar,7,1395103.145000
DN628_polar,12,6592.749600
DN628_polar,17,2368501.667400
DN628_polar,18,68955.366800
DN628_polar,21,693050.273400
DN628_polar,54,1909287.702000
DN628_polar,60,4833618.204900
DN628_polar,64,973029.167400
DN628_polar,67,2379681.234000
DN628_polar,69,28027.645600
DN628_polar,75,0.000000
DN628_polar,91,1777288.327300
DN628_polar,100,2957524.803800
DN628_polar,111,386932.612100
DN628_polar,118,785291.584500
DN628_polar,163,2010178.927400
DN628_polar,172,242487.178600
DN628_polar,181,106846.147800
DN628_polar,207,18633.324300
DN628_polar,211,6067.202200
DN628_polar,216,51593.746200
DN628_polar,218,5459.734000
DN628_polar,219,25350.165200
DN628_polar,222,6592.749600
DN628_polar,232,37390.739900
DN628_polar,248,14562.684600
DN628_polar,261,107956.064100
DN628_polar,266,16922.166000
DN628_polar,278,593364.715400
DN628_polar,282,4986.532100
DN628_polar,310,0.000000
DN628_polar,318,587232.900500
DN628_polar,325,15343.539600
DN628_polar,329,5770.068200
DN628_polar,409,441919.169100
DN628_polar,460,5610.748500
DN628_polar,462,0.000000
DN628_polar,490,5770.068200
DN628_polar,500,0.000000
DN628_polar,584,11641.985700
DN628_polar,647,12187.632000
DN628_polar,661,0.000000
DN628_polar,676,5610.748500
DN628_polar,685,11134.075200
DN628_polar,695,0.000000
DN628_polar,731,12883.045600
DN628_polar,781,12600.464400
DN628_polar,823,22810.363800
DN628_polar,828,0.000000
DN628_polar,836,61127.992100
DN628_polar,848,141553.252900
DN628_polar,853,0.000000
DN628_polar,889,0.000000
DN628_polar,894,7699.263700
DN628_polar,898,4986.532100
DN628_polar,913,5654.706700
DN628_polar,943,0.000000
DN628_polar,1097,9118.696700
DN628_polar,1143,0.000000
DN628_polar,1183,113974.962400
DN628_polar,1214,11641.985700
DN628_polar,1228,18281.515200
DN628_polar,1237,38424.928200
DN628_polar,1262,0.000000
DN628_polar,1283,0.000000
DN628_polar,1326,8731.755500
DN628_polar,1399,58685.815900
DN628_polar,1410,40498.726800
DN628_polar,1679,10096.760700
DN634_polar,7,1080980.889000
DN634_polar,17,5022974.967500
DN634_polar,18,0.000000
DN634_polar,21,1139365.836700
DN634_polar,25,1585211.899000
DN634_polar,48,534093.768400
DN634_polar,54,740146.612900
DN634_polar,63,448860.911900
DN634_polar,64,129862.279100
DN634_polar,67,5315389.312300
DN634_polar,69,295108.775600
DN634_polar,95,21522.235000
DN634_polar,100,5853849.876700
DN634_polar,103,16691.304600
DN634_polar,111,0.000000
DN634_polar,121,4171.829600
DN634_polar,131,16691.304600
DN634_polar,146,92152.844700
DN634_polar,151,127506.148000
DN634_polar,154,4171.829600
DN634_polar,161,0.000000
DN634_polar,163,987368.713400
DN634_polar,176,204639.511200
DN634_polar,181,154279.363600
DN634_polar,196,0.000000
DN634_polar,207,0.000000
DN634_polar,211,0.000000
DN634_polar,219,8027.070600
DN634_polar,220,17965.250700
DN634_polar,222,8027.070600
DN634_polar,261,538460.564400
DN634_polar,264,0.000000
DN634_polar,282,10725.382100
DN634_polar,324,0.000000
DN634_polar,329,121105.683500
DN634_polar,339,0.000000
DN634_polar,398,106650.906100
DN634_polar,404,0.000000
DN634_polar,443,46670.972600
DN634_polar,457,0.000000
DN634_polar,460,169465.751000
DN634_polar,475,0.000000
DN634_polar,479,3786.937400
DN634_polar,490,17735.297600
DN634_polar,495,0.000000
DN634_polar,508,0.000000
DN634_polar,527,0.000000
DN634_polar,541,0.000000
DN634_polar,552,0.000000
DN634_polar,571,7078.672300
DN634_polar,573,0.000000
DN634_polar,584,138477.191500
DN634_polar,585,0.000000
DN634_polar,643,0.000000
DN634_polar,646,55274.804300
DN634_polar,647,98047.955800
DN634_polar,676,139192.727500
DN634_polar,731,42585.081500
DN634_polar,762,0.000000
DN634_polar,774,0.000000
DN634_polar,800,0.000000
DN634_polar,801,0.000000
DN634_polar,807,0.000000
DN634_polar,829,0.000000
DN634_polar,830,22839.264600
DN634_polar,853,0.000000
DN634_polar,876,0.000000
DN634_polar,883,34424.268800
DN634_polar,889,28664.286500
DN634_polar,894,9436.298500
DN634_polar,898,0.000000
DN634_polar,901,0.000000
DN634_polar,961,41142.280600
DN634_polar,974,0.000000
DN634_polar,980,0.000000
DN634_polar,1007,0.000000
DN634_polar,1072,0.000000
DN634_polar,1074,0.000000
DN634_polar,1101,0.000000
DN634_polar,1103,0.000000
DN634_polar,1105,0.000000
DN634_polar,1106,19767.274900
DN634_polar,1133,32134.477700
DN634_polar,1143,110521.792600
DN634_polar,1144,26394.667000
DN634_polar,1148,0.000000
DN634_polar,1182,0.000000
DN634_polar,1183,0.000000
DN634_polar,1214,53591.883300
DN634_polar,1221,0.000000
DN634_polar,1222,0.000000
DN634_polar,1240,0.000000
DN634_polar,1242,0.000000
DN634_polar,1243,0.000000
DN634_polar,1244,0.000000
DN634_polar,1245,35808.537600
DN634_polar,1262,0.000000
DN634_polar,1263,0.000000
DN634_polar,1279,0.000000
DN634_polar,1302,32435.205600
DN634_polar,1303,0.000000
DN634_polar,1311,0.000000
DN634_polar,1326,0.000000
DN634_polar,1343,0.000000
DN634_polar,1441,54001.620700
DN634_polar,1523,0.000000
DN634_polar,1555,0.000000
DN634_polar,1598,0.000000
DN634_polar,1611,4951.086400
DN634_polar,1632,0.000000
DN634_polar,1638,0.000000
DN634_polar,1649,0.000000
DN634_polar,1679,76757.639300
DN634_polar,1680,0.000000
DN634_polar,1687,0.000000
DN634_polar,1700,0.000000
DN1690_polar,22,172995.081000
DN1690_polar,84,296849.100500
DN1690_polar,101,312147.439900
DN1690_polar,121,19719.467600
DN1690_polar,130,1235.330800
DN1690_polar,133,1488.718900
DN1690_polar,154,250.705300
DN1690_polar,181,32408.016000
DN1690_polar,207,16699.306900
DN1690_polar,219,16855.214000
DN1690_polar,222,16529.925900
DN1690_polar,378,1488.718900
DN1690_polar,402,4593.302000
DN1690_polar,438,2727.989700
DN1690_polar,457,73276.941300
DN1690_polar,475,1130.293700
DN1690_polar,525,1940.215900
DN1690_polar,638,3629.700900
DN1690_polar,729,50585.103900
DN1690_polar,850,1995.746100
DN1690_polar,854,4130.012700
DN1690_polar,872,494.293500
DN1690_polar,1021,1083.072400
DN1690_polar,1045,3407.098100
DN1690_polar,1254,2150.556000
DN1690_polar,1603,967.110200
DN1814_polar,4,1009637.191800
DN1814_polar,11,1027238.361300
DN1814_polar,18,10556.346200
DN1814_polar,20,1429259.554300
DN1814_polar,33,33418.108900
DN1814_polar,46,283.999400
DN1814_polar,67,28110.773500
DN1814_polar,74,8082.733700
DN1814_polar,76,21911.957000
DN1814_polar,77,22564.615800
DN1814_polar,96,101473.711000
DN1814_polar,97,350.344900
DN1814_polar,101,136117.590300
DN1814_polar,115,15782.109800
DN1814_polar,121,98275.552000
DN1814_polar,154,72601.150600
DN1814_polar,168,95172.253000
DN1814_polar,181,994475.604000
DN1814_polar,201,182191.065600
DN1814_polar,207,62146.322100
DN1814_polar,212,87.092400
DN1814_polar,216,323714.318600
DN1814_polar,218,32871.348500
DN1814_polar,219,130022.095700
DN1814_polar,222,50080.573900
DN1814_polar,227,26451.807200
DN1814_polar,236,1040249.402300
DN1814_polar,248,27753.475300
DN1814_polar,296,321004.517700
DN1814_polar,335,9226.699800
DN1814_polar,343,3068.689700
DN1814_polar,402,16295.915100
DN1814_polar,412,42477.954700
DN1814_polar,438,1604.292200
DN1814_polar,442,225.593000
DN1814_polar,452,59254.656300
DN1814_polar,473,12687.846300
DN1814_polar,475,16428.754300
DN1814_polar,478,6531.493200
DN1814_polar,523,11981.903200
DN1814_polar,529,166.035200
DN1814_polar,548,34977.889200
DN1814_polar,553,15352.897300
DN1814_polar,564,70494.946100
DN1814_polar,582,179.849100
DN1814_polar,601,28996.223800
DN1814_polar,638,16449.062700
DN1814_polar,649,3644.789200
DN1814_polar,661,5500.832600
DN1814_polar,710,175962.326400
DN1814_polar,723,5544.899300
DN1814_polar,729,23642.848800
DN1814_polar,753,323.572700
DN1814_polar,765,206.897000
DN1814_polar,766,6980.666700
DN1814_polar,776,22227.350900
DN1814_polar,860,19921.619700
DN1814_polar,917,73.122200
DN1814_polar,925,3012.720400
DN1814_polar,935,5252.881900
DN1814_polar,937,2182.477400
DN1814_polar,941,11877.210000
DN1814_polar,1003,6451.506300
DN1814_polar,1026,1448.220000
DN1814_polar,1027,17855.187900
DN1814_polar,1043,14328.502100
DN1814_polar,1211,4576.648600
DN1814_polar,1326,2196.497700
DN1814_polar,1440,9230.416300
DN1814_polar,1477,47.142500
DN1814_polar,1478,1426.307800
DN1814_polar,1553,5519.612600
DN1814_polar,1580,8479.970100
DN1814_polar,1605,10265.363900
DN1814_polar,1675,6227.751300
DN1814_polar,1747,58.599300
DN2193_polar,17,200330.464500
DN2193_polar,18,7937.306100
DN2193_polar,22,17114.605800
DN2193_polar,67,257500.547300
DN2193_polar,76,0.000000
DN2193_polar,93,27518.784300
DN2193_polar,101,86959.206400
DN2193_polar,121,73179.249000
DN2193_polar,133,20780.496300
DN2193_polar,154,0.000000
DN2193_polar,181,6866.604500
DN2193_polar,193,9502.377300
DN2193_polar,207,0.000000
DN2193_polar,211,0.000000
DN2193_polar,218,92760.727200
DN2193_polar,219,10846.598500
DN2193_polar,222,10846.598500
DN2193_polar,224,21717.263500
DN2193_polar,227,0.000000
DN2193_polar,244,9642.366200
DN2193_polar,329,4085.325100
DN2193_polar,378,20780.496300
DN2193_polar,400,0.000000
DN2193_polar,402,5801.520800
DN2193_polar,406,0.000000
DN2193_polar,457,3827.552200
DN2193_polar,475,5091.974600
DN2193_polar,525,15584.674800
DN2193_polar,534,0.000000
DN2193_polar,554,0.000000
DN2193_polar,573,20303.726300
DN2193_polar,585,0.000000
DN2193_polar,638,2653.684600
DN2193_polar,648,0.000000
DN2193_polar,729,0.000000
DN2193_polar,731,197110.764900
DN2193_polar,733,5801.520800
DN2193_polar,757,0.000000
DN2193_polar,850,0.000000
DN2193_polar,944,0.000000
DN2193_polar,982,0.000000
DN2193_polar,1021,9630.041600
DN2193_polar,1211,0.000000
DN2193_polar,1326,0.000000
DN2193_polar,1537,0.000000
DN2193_polar,1539,0.000000
DN2193_polar,1594,0.000000
DN2193_polar,1603,7292.812300
DN2193_polar,1636,0.000000
DN2193_polar,1751,0.000000
DN1889_polar,1,2083766.857500
DN1889_polar,2,1326592.806000
DN1889_polar,6,157574.130700
DN1889_polar,8,80025.763600
DN1889_polar,10,96857.233700
DN1889_polar,17,42835.771800
DN1889_polar,18,0.000000
DN1889_polar,20,60211.384500
DN1889_polar,22,110832.232500
DN1889_polar,67,42835.771800
DN1889_polar,100,42835.771800
DN1889_polar,107,398730.549300
DN1889_polar,111,0.000000
DN1889_polar,116,0.000000
DN1889_polar,121,15338.183900
DN1889_polar,123,27306.391500
DN1889_polar,154,15338.183900
DN1889_polar,168,0.000000
DN1889_polar,194,23826.083600
DN1889_polar,206,42776.907200
DN1889_polar,207,0.000000
DN1889_polar,211,19573.080900
DN1889_polar,216,33726.877800
DN1889_polar,219,25684.887000
DN1889_polar,222,25684.887000
DN1889_polar,236,361942.301300
DN1889_polar,248,0.000000
DN1889_polar,261,0.000000
DN1889_polar,306,18398.586300
DN1889_polar,318,0.000000
DN1889_polar,329,110832.232500
DN1889_polar,342,0.000000
DN1889_polar,402,0.000000
DN1889_polar,408,0.000000
DN1889_polar,438,0.000000
DN1889_polar,462,0.000000
DN1889_polar,464,0.000000
DN1889_polar,475,0.000000
DN1889_polar,480,0.000000
DN1889_polar,490,0.000000
DN1889_polar,498,71914.708400
DN1889_polar,534,0.000000
DN1889_polar,541,0.000000
DN1889_polar,553,7286.300700
DN1889_polar,564,0.000000
DN1889_polar,598,0.000000
DN1889_polar,601,0.000000
DN1889_polar,634,0.000000
DN1889_polar,638,7286.300700
DN1889_polar,660,48832.036500
DN1889_polar,661,0.000000
DN1889_polar,695,0.000000
DN1889_polar,721,0.000000
DN1889_polar,729,0.000000
DN1889_polar,746,8827.209700
DN1889_polar,752,438658.474900
DN1889_polar,757,0.000000
DN1889_polar,764,0.000000
DN1889_polar,766,0.000000
DN1889_polar,776,0.000000
DN1889_polar,816,96475.205800
DN1889_polar,837,0.000000
DN1889_polar,838,0.000000
DN1889_polar,984,136281.835700
DN1889_polar,1015,2926.875300
DN1889_polar,1027,0.000000
DN1889_polar,1084,0.000000
DN1889_polar,1121,0.000000
DN1889_polar,1184,0.000000
DN1889_polar,1209,86830.140100
DN1889_polar,1211,0.000000
DN1889_polar,1264,0.000000
DN1889_polar,1266,0.000000
DN1889_polar,1267,0.000000
DN1889_polar,1306,0.000000
DN1889_polar,1307,7259.644400
DN1889_polar,1326,0.000000
DN1889_polar,1417,0.000000
DN1889_polar,1418,0.000000
DN1889_polar,1460,0.000000
DN1889_polar,1610,3142.045400
DN1889_polar,1612,0.000000
DN1889_polar,1648,0.000000
DN1889_polar,1650,0.000000
DN1889_polar,1664,242297.109800
DN1889_polar,1703,0.000000
DN1889_polar,1704,0.000000
DN1889_polar,1705,0.000000
DN1889_polar,1706,0.000000
DN1889_polar,1707,0.000000
DN1889_polar,1758,347775.682100
DN1672_polar,67,151769.155600
DN1672_polar,95,17289.042500
DN1672_polar,100,142918.919400
DN1672_polar,101,575707.845600
DN1672_polar,133,26266.425300
DN1672_polar,140,284335.339100
DN1672_polar,143,4132.511200
DN1672_polar,166,0.000000
DN1672_polar,181,138981.771200
DN1672_polar,207,4132.511200
DN1672_polar,211,0.000000
DN1672_polar,218,564495.627200
DN1672_polar,219,15414.923300
DN1672_polar,222,15414.923300
DN1672_polar,227,13477.721900
DN1672_polar,248,21640.829500
DN1672_polar,255,3721.886800
DN1672_polar,266,44596.026100
DN1672_polar,329,22915.917800
DN1672_polar,346,47670.357200
DN1672_polar,378,26266.425300
DN1672_polar,490,17289.042500
DN1672_polar,541,9587.275800
DN1672_polar,553,14562.278100
DN1672_polar,573,8850.236200
DN1672_polar,638,3624.266200
DN1672_polar,661,0.000000
DN1672_polar,693,0.000000
DN1672_polar,731,139622.105600
DN1672_polar,894,10818.991000
DN1672_polar,944,11212.218400
DN1672_polar,970,5162.332700
DN1672_polar,1083,0.000000
DN1672_polar,1257,11173.335500
DN1608_polar,17,479624.144500
DN1608_polar,67,658292.077300
DN1608_polar,93,14202.603300
DN1608_polar,101,208678.292200
DN1608_polar,121,194475.688900
DN1608_polar,154,11840.790800
DN1608_polar,181,44118.165900
DN1608_polar,193,137022.883000
DN1608_polar,207,0.000000
DN1608_polar,216,0.000000
DN1608_polar,219,12250.575000
DN1608_polar,222,12250.575000
DN1608_polar,224,14202.603300
DN1608_polar,244,53092.959300
DN1608_polar,329,0.000000
DN1608_polar,400,5954.718600
DN1608_polar,406,0.000000
DN1608_polar,457,7937.748300
DN1608_polar,525,0.000000
DN1608_polar,573,50435.965700
DN1608_polar,731,520917.654500
DN1608_polar,733,0.000000
DN1608_polar,872,5954.718600
DN1608_polar,894,0.000000
DN1608_polar,1125,0.000000
DN1608_polar,1603,0.000000
DN1296_polar_2,15,7120.844900
DN1296_polar_2,17,426936.299500
DN1296_polar_2,18,59093.248000
DN1296_polar_2,22,6426.076100
DN1296_polar_2,26,73184.484700
DN1296_polar_2,27,27339.739300
DN1296_polar_2,32,17682.403500
DN1296_polar_2,67,254062.335500
DN1296_polar_2,68,24076.303000
DN1296_polar_2,73,11970.332800
DN1296_polar_2,81,24710.510800
DN1296_polar_2,89,2122.645500
DN1296_polar_2,93,3057.936400
DN1296_polar_2,95,5761.426700
DN1296_polar_2,101,14795.652600
DN1296_polar_2,109,2244.922200
DN1296_polar_2,121,13925.114400
DN1296_polar_2,129,40488.175800
DN1296_polar_2,133,1011.735000
DN1296_polar_2,143,9285.663900
DN1296_polar_2,153,1576.569400
DN1296_polar_2,154,677.517200
DN1296_polar_2,157,2481.583300
DN1296_polar_2,163,214812.550100
DN1296_polar_2,181,321.899100
DN1296_polar_2,207,41485.639400
DN1296_polar_2,212,2458.534900
DN1296_polar_2,219,25722.040600
DN1296_polar_2,222,2140.413200
DN1296_polar_2,223,6877.352900
DN1296_polar_2,224,1618.219800
DN1296_polar_2,227,105.140700
DN1296_polar_2,242,178.395400
DN1296_polar_2,248,14456.584700
DN1296_polar_2,266,1477.949300
DN1296_polar_2,267,980.262100
DN1296_polar_2,270,704.056500
DN1296_polar_2,278,254257.867300
DN1296_polar_2,282,56785.883300
DN1296_polar_2,308,4.819400
DN1296_polar_2,318,24.022400
DN1296_polar_2,324,32.792200
DN1296_polar_2,329,5114.986000
DN1296_polar_2,334,3006.902800
DN1296_polar_2,339,12048.886100
DN1296_polar_2,351,2967.135600
DN1296_polar_2,365,3325.259300
DN1296_polar_2,374,432.175200
DN1296_polar_2,378,159.659900
DN1296_polar_2,402,263.632700
DN1296_polar_2,420,315.450800
DN1296_polar_2,424,498.767800
DN1296_polar_2,429,13764.522700
DN1296_polar_2,430,441.338000
DN1296_polar_2,436,1311.791700
DN1296_polar_2,438,479.870300
DN1296_polar_2,440,218.121800
DN1296_polar_2,475,758.940300
DN1296_polar_2,525,3420.421700
DN1296_polar_2,547,0.000000
DN1296_polar_2,553,2249.340600
DN1296_polar_2,554,1185.086400
DN1296_polar_2,648,79.682300
DN1296_polar_2,662,11.059400
DN1296_polar_2,681,235.308000
DN1296_polar_2,685,5854.752400
DN1296_polar_2,700,659.730200
DN1296_polar_2,705,57.288000
DN1296_polar_2,709,376.423200
DN1296_polar_2,717,1759.547600
DN1296_polar_2,719,1303.844100
DN1296_polar_2,729,473.046200
DN1296_polar_2,733,263.632700
DN1296_polar_2,867,4871.558000
DN1296_polar_2,872,0.000000
DN1296_polar_2,903,1831.621300
DN1296_polar_2,904,1517.023800
DN1296_polar_2,905,1068.825300
DN1296_polar_2,906,37.461600
DN1296_polar_2,908,1001.914000
DN1296_polar_2,925,76.093900
DN1296_polar_2,926,29.490200
DN1296_polar_2,928,101.940500
DN1296_polar_2,935,108.075400
DN1296_polar_2,963,20.850600
DN1296_polar_2,983,6283.669300
DN1296_polar_2,1010,52.681400
DN1296_polar_2,1021,8362.469800
DN1296_polar_2,1076,5785.893700
DN1296_polar_2,1211,110.425200
DN1296_polar_2,1217,299.309100
DN1296_polar_2,1326,13746.433200
DN1296_polar_2,1337,76.540200
DN1296_polar_2,1344,132.204000
DN1296_polar_2,1363,1950.612500
DN1296_polar_2,1389,41.659300
DN1296_polar_2,1421,955.525500
DN1296_polar_2,1491,422.782100
DN1296_polar_2,1505,674.462200
DN1296_polar_2,1603,974.603900
DN1296_polar_2,1666,6259.959300
DN1296_polar_2,1731,265.182900
DN1296_polar_2,1732,33.952800
DN1296_polar_2,1733,17.107800
DN1296_polar_2,1734,881.469000
DN1296_polar_2,1735,242.974100
DN793_polar,7,1982704.393200
DN793_polar,17,596055.268600
DN793_polar,18,97085.974200
DN793_polar,19,452082.105500
DN793_polar,21,1132243.006900
DN793_polar,25,1237310.298500
DN793_polar,55,330738.993900
DN793_polar,63,22671.526600
DN793_polar,67,281276.575000
DN793_polar,69,1384263.822500
DN793_polar,75,367028.056100
DN793_polar,76,3564741.659000
DN793_polar,95,178207.187300
DN793_polar,101,14848.106400
DN793_polar,103,6951.316000
DN793_polar,111,534411.136700
DN793_polar,163,981751.651500
DN793_polar,171,8326.140600
DN793_polar,181,21862.778100
DN793_polar,198,7341.668300
DN793_polar,207,88946.949400
DN793_polar,218,14848.106400
DN793_polar,219,41434.572800
DN793_polar,221,6440.047900
DN793_polar,222,9990.504800
DN793_polar,225,23173.168000
DN793_polar,248,23723.338800
DN793_polar,261,297312.100000
DN793_polar,288,11520.577500
DN793_polar,310,316149.831400
DN793_polar,318,0.000000
DN793_polar,324,11520.577500
DN793_polar,339,15092.725200
DN793_polar,348,0.000000
DN793_polar,398,11827.863500
DN793_polar,413,264048.871000
DN793_polar,434,83842.108400
DN793_polar,443,334444.158600
DN793_polar,460,180695.013500
DN793_polar,475,6440.047900
DN793_polar,479,16176.996600
DN793_polar,500,80104.602300
DN793_polar,522,10439.812800
DN793_polar,525,3043.783100
DN793_polar,526,0.000000
DN793_polar,584,71869.427700
DN793_polar,600,181005.735400
DN793_polar,612,77005.954200
DN793_polar,619,56755.349800
DN793_polar,676,20684.876100
DN793_polar,677,5622.811600
DN793_polar,678,13963.988700
DN793_polar,703,30994.034900
DN793_polar,717,0.000000
DN793_polar,731,5390.796300
DN793_polar,742,50254.190200
DN793_polar,759,6057.037000
DN793_polar,801,4314.875400
DN793_polar,831,11843.663200
DN793_polar,835,24877.769500
DN793_polar,899,0.000000
DN793_polar,961,37369.448200
DN793_polar,1103,16952.090400
DN793_polar,1106,71375.389500
DN793_polar,1143,71278.210000
DN793_polar,1214,44010.891000
DN793_polar,1323,12270.709600
DN793_polar,1326,34999.870000
DN793_polar,1426,10117.511100
DN793_polar,1441,199840.350400
DN793_polar,1679,137853.167500
DN1462_polar,17,147116.578900
DN1462_polar,67,273771.829100
DN1462_polar,100,266665.668100
DN1462_polar,133,3371.079000
DN1462_polar,163,0.000000
DN1462_polar,181,14290.255200
DN1462_polar,193,0.000000
DN1462_polar,207,0.000000
DN1462_polar,219,6852.587300
DN1462_polar,222,6852.587300
DN1462_polar,244,239474.160800
DN1462_polar,318,5810.206500
DN1462_polar,378,3371.079000
DN1462_polar,397,18293.673100
DN1462_polar,406,0.000000
DN1462_polar,438,6008.765900
DN1462_polar,541,0.000000
DN1462_polar,573,7106.161000
DN1462_polar,731,83119.930200
DN1462_polar,894,0.000000
DN1462_polar,970,3052.931000
DN1462_polar,982,0.000000
DN1462_polar,1129,11961.775500
DN1855_polar,18,82.472500
DN1855_polar,22,58392.616000
DN1855_polar,67,294289.089900
DN1855_polar,101,422013.752800
DN1855_polar,133,12583.001700
DN1855_polar,160,2374140.847800
DN1855_polar,181,105160.698100
DN1855_polar,203,33542.163300
DN1855_polar,204,45338.974600
DN1855_polar,207,20427.903200
DN1855_polar,212,33.542100
DN1855_polar,216,37739.149800
DN1855_polar,218,411506.920200
DN1855_polar,219,36514.072300
DN1855_polar,222,36514.072300
DN1855_polar,248,13886.005500
DN1855_polar,258,42195.948900
DN1855_polar,303,14926.708000
DN1855_polar,304,2115.598200
DN1855_polar,356,18846.173800
DN1855_polar,378,6174.308100
DN1855_polar,438,2893.973900
DN1855_polar,475,4555.037200
DN1855_polar,537,6804.614000
DN1855_polar,543,84703.002700
DN1855_polar,553,1719.895200
DN1855_polar,554,23.507700
DN1855_polar,639,2604.857000
DN1855_polar,658,1089.681600
DN1855_polar,661,2666.444500
DN1855_polar,668,723.941200
DN1855_polar,729,9115.094600
DN1855_polar,808,4631.342400
DN1855_polar,809,501.597400
DN1855_polar,872,23120.656200
DN1855_polar,935,6284.491100
DN1855_polar,944,9718.881600
DN1855_polar,1046,2968.131400
