compound_number,feature_number,TIC,mz,rt
285,571,53387.109020,684.099233,6.009894
285,573,25084.892973,684.600744,6.127339
285,1272,5438.458620,685.103400,6.113000
285,1270,2189.562133,684.599988,5.785713
286,1940,53927.189777,1160.592232,5.071368
286,2297,774.563520,1115.593900,5.094600
286,2300,20520.650000,1161.599700,5.101850
286,2301,782.590780,1162.597100,5.101700
287,1705,5467.914260,574.278153,5.674611
287,1706,1803.712900,574.779529,5.661293
287,2625,15135.914020,551.272700,5.796067
287,2880,6743.222520,551.777750,5.593850
288,41,20888.105440,245.092949,4.635787
288,210,274460.939707,288.086746,4.436162
288,366,1149.789500,133.013637,4.632956
288,2206,11359.758640,440.098800,4.463800
288,2112,5651.130600,289.090900,4.386300
288,199,3714.487650,179.055617,4.470830
289,1170,7093.362100,925.909500,5.803550
289,1171,5719.211020,926.413050,5.805600
289,1172,2511.636200,926.917800,5.787700
289,1178,4296.386460,948.916400,5.787700
290,1205,11956.211033,939.409361,7.011361
290,2014,7017.988500,938.908250,6.724200
290,2016,3095.887280,939.912200,6.838600
290,2019,1205.646060,961.911400,6.842100
291,345,7539.573140,869.929200,5.671900
291,354,72354.870480,892.931200,5.668800
291,355,65771.295760,893.432800,5.668800
291,357,7887.010680,894.435700,5.649800
292,1474,57790.469567,728.171700,5.227200
292,1475,38627.823733,728.673900,5.227200
292,1476,13121.919300,729.175100,5.243900
292,1477,1985.823933,729.678300,5.216300
293,1478,39351.456467,843.875700,7.873500
293,1479,31575.593767,844.377500,7.877000
293,1480,13552.018100,844.881700,7.869900
293,1486,5193.616333,866.880600,7.887700
294,949,107199.515540,1043.543600,4.772300
294,950,34672.307700,1044.043150,4.783500
294,951,50416.325740,1044.545700,4.776300
294,953,100128.344040,1089.554500,4.772250
295,2474,3369.217620,808.894400,5.797400
295,2477,757.946280,809.898200,5.795800
295,2490,4024.080780,831.899500,5.795800
295,2491,6284.130700,832.398800,5.788300
296,622,12403.927860,926.033140,4.432540
296,627,631059.543160,971.543223,4.536977
296,638,25697.524200,1387.306050,4.449883
296,639,48739.323600,1387.806867,4.452400
297,587,3732.517940,111.044767,5.569433
297,590,503979.412520,243.050200,5.532013
297,591,12627.880400,244.053750,5.552650
297,598,6452.682520,487.108967,5.555100
297,3462,23389.293060,87.008550,5.504100
297,2705,24041.475560,805.210150,5.610700
298,630,112775.158980,1086.587513,5.996613
298,631,50273.489720,1087.590962,5.994700
298,2646,2070.906420,1087.080625,6.002250
298,2647,5439.187920,1088.593700,5.994375
299,337,75449.537220,836.905200,4.929325
299,338,66659.181120,837.407900,4.932100
299,339,596.444180,838.409333,4.859233
299,2493,12080.997240,837.907500,4.983150
299,1035,1104.498480,827.901900,4.855600
300,41,2968.552500,245.092949,4.635787
300,1518,3774.163840,925.549789,4.347556
300,1525,89699.613465,970.554408,4.346354
300,1675,68649.744960,971.556000,4.344000
301,1613,4556.104260,722.168643,5.727971
301,1614,1263.272840,722.671157,5.722021
301,3646,5177.689460,868.216100,5.792200
301,3647,6518.848740,868.719400,5.781400
302,643,3363.454540,236.013252,4.105400
302,647,5698.472820,312.519620,4.206440
302,3132,3039.861420,388.023900,4.029000
302,3145,1530.554420,779.064900,4.063950
303,35,229687.943547,209.029391,8.023306
303,422,2453.007500,1008.220700,8.128200
303,423,4057.345160,1008.720700,8.131800
303,424,1955.344700,1009.225600,8.128200
303,123,4339.243980,1113.010214,7.963100
303,124,2741.143520,1114.009426,8.007904
303,34,1653.782250,209.029510,8.264848
303,554,5216.040140,191.019541,8.064871
304,407,2387.112120,767.828700,8.723600
304,408,2168.483640,768.160800,8.723600
304,409,1099.538960,768.496400,8.727200
304,410,543.763500,768.835000,8.720000
305,3532,1764.393560,1053.869900,10.816600
305,3533,4366.608100,1054.203900,10.821900
305,3534,5744.572960,1054.540200,10.823600
305,3536,566.139620,1055.209300,10.812700
306,4,13052.935220,128.958770,3.579173
306,2289,90420.382085,254.930315,3.584051
306,2306,3290.930980,170.968550,3.575100
306,2308,548.888460,338.891300,3.553700
307,1285,11507.982840,835.879767,7.650833
307,1286,8172.456120,836.380150,7.648550
307,1287,1887.456180,836.881300,7.648000
307,1294,1975.876900,858.886850,7.675400
308,1345,595.091060,152.985500,4.747000
308,1349,2113.035840,439.088500,4.764700
308,1350,132481.714360,483.077350,4.723150
308,1351,12018.123200,484.080600,4.759400
308,2572,11332.117920,393.044200,4.733500
309,30,34648.376580,207.080246,4.133943
309,616,299649.193870,739.207922,4.174974
309,1689,57300.877580,740.212750,4.176675
309,2314,2326.839180,741.213650,4.191050
310,241,8678.112520,625.046683,3.875728
310,643,11352.290740,236.013252,4.105400
310,1757,40267.401310,312.018030,4.222882
310,1765,27667.823240,778.061465,4.110541
311,3413,3871.206420,886.933500,4.290100
311,3414,3939.801140,887.434600,4.290100
311,3415,1463.224660,887.934500,4.293700
311,3416,1497.667240,909.937300,4.290100
312,1922,11058.539333,725.824400,8.485800
312,1923,6277.098900,726.327100,8.489200
312,1924,2358.412700,726.829400,8.489200
312,1927,1343.847100,748.830400,8.489200
313,1626,309312.228320,1161.326283,3.766008
313,1627,40553.386915,1163.337611,3.906967
313,2108,192359.801000,1162.329700,4.042300
313,2109,1675.546575,1164.342900,4.047900
313,3656,1224.609980,1162.332700,3.535900
314,2102,7206.806400,870.229000,6.168800
314,2104,5220.109225,870.732000,6.170200
314,2106,3072.772975,871.231600,6.168800
314,2107,595.247800,871.738300,6.173800
315,75,9888.245067,993.942954,7.194569
315,80,10746.178942,1021.948708,7.276508
315,759,10995.707983,1022.450643,7.259729
315,1450,2926.430167,994.443700,7.227800
315,726,1351.643950,325.114100,7.269300
316,2564,6436.103240,317.038700,4.640600
316,2574,2173.169540,393.546600,4.629800
316,2595,43962.236580,787.098100,4.636900
316,2596,6481.172960,788.102400,4.631800
317,3588,25651.512200,193.122400,3.986000
317,3589,6788.632400,211.132700,3.986000
317,3590,3881.032000,253.143000,3.986000
317,3591,11501.762900,297.133100,3.986000
318,199,1113912.622657,179.055617,4.470830
318,2244,1326.662460,288.043300,4.545900
318,2246,7539.750340,437.095400,4.542400
318,2247,611.410140,437.595800,4.549600
318,2442,2438.839840,1133.579400,4.454343
318,2678,2161.019580,515.133650,4.552900
318,3201,1751.150260,840.476300,4.463650
318,216,43371.525950,343.065769,4.668520
318,1329,9457.678900,144.065735,4.574375
319,1703,6451.780950,559.272956,5.089111
319,1704,3170.728825,559.775033,5.089122
319,1716,1395.526525,1073.551500,5.080733
319,1719,2602.475700,1119.566064,5.132021
320,1579,79527.320560,667.144067,5.368167
320,1580,46629.460440,667.645941,5.334206
320,1581,12534.944660,668.148200,5.366933
320,3381,982.823500,521.098100,5.518350
321,318,1525180.225860,249.124044,3.725302
321,592,52601.224160,250.127233,3.631667
321,1549,10032.432620,333.084900,3.580250
321,1555,2537.993720,503.228400,3.578400
321,27,407.983340,203.082357,3.923833
321,4,14430.925660,128.958770,3.579173
322,98,2497.767100,1066.968332,7.122668
322,99,3056.855200,1067.471384,7.120984
322,101,1656.067100,1067.971656,7.117633
322,770,18645.621325,1037.457343,7.068371
323,593,1739.183660,253.092260,4.889700
323,600,4280.724460,509.772000,4.958900
323,601,2132.436940,510.274200,4.955400
323,603,1308.298720,532.773600,4.944600
324,41,771856.330380,245.092949,4.635787
324,371,16562.886420,246.096140,4.640880
324,3497,16615.098720,203.081967,4.560767
324,2771,9111.702300,633.155675,4.515825
324,3141,585.109960,634.159800,4.495500
324,366,2680.384660,133.013637,4.632956
325,963,12292.667560,191.055161,5.735205
325,1340,265489.126733,348.071746,5.697231
325,2569,6969.481440,349.074300,5.713300
326,1653,1764.818120,594.140900,8.158100
326,1655,5289.017400,670.149400,8.166900
326,1657,3444.459360,670.649300,8.168800
327,636,7089.931800,1232.668640,5.926320
327,637,678.469800,1233.672775,5.929075
327,2363,19075.930480,1272.696950,5.960550
327,2364,4424.528560,1273.701400,5.951500
328,2,1764.465600,115.003045,4.043695
328,273,116796.321330,172.097626,4.008709
328,927,7654.811760,130.086806,3.851360
328,40,3541.666200,245.092522,4.038025
329,8,29285.097720,133.013427,4.039863
329,380,3104.708840,147.029543,4.015050
329,930,820410.908063,181.071237,4.043941
329,305,15432.964890,128.034637,4.060033
329,273,3226.093060,172.097626,4.008709
329,3617,1524.045020,959.514300,3.998800
329,2,2902.759320,115.003045,4.043695
329,1665,2477.806120,146.045222,4.023526
329,2403,13590.086520,172.060700,4.022100
329,625,5740.563900,954.546267,4.004733
330,2796,19646.440420,866.899600,4.304550
330,2797,18866.619580,867.401200,4.305400
330,2798,6117.611980,867.901400,4.302750
331,850,35835.546387,912.132511,7.624061
331,851,25440.302760,912.635426,7.611724
331,1278,5607.880460,913.135050,7.513900
332,1027,2380.249380,817.875600,6.393300
332,1032,3247.048960,823.899500,6.379000
332,1126,1901.958120,908.921200,6.364700
333,1793,9441.985660,1068.984833,6.462600
333,3111,8399.521260,1069.483700,6.443300
333,3112,2382.061640,1069.981800,6.443200
334,1371,22664.681940,1047.977350,7.095425
334,1372,26458.500040,1048.479500,7.092300
334,1373,8521.269560,1048.979933,7.067967
335,866,2604.304540,778.469950,4.119750
335,870,44719.456020,824.482120,4.122260
335,873,5820.291120,825.484150,4.125150
336,10,5302.536000,144.065805,5.910134
336,1957,10782.415900,469.756800,5.921000
336,1960,4430.307300,493.259800,5.921000
337,1065,1374.620680,863.912500,6.838600
337,1074,4121.471180,872.917000,6.845700
337,1075,3929.598720,873.417600,6.843900
338,2158,790.514300,447.079100,5.091000
338,2159,3603.756080,529.101450,5.090950
338,2172,7501.878820,1059.225200,5.042500
338,2173,658.484760,1060.224650,5.099450
339,1,6006.301320,113.034933,6.697285
339,49,155136.424660,323.097536,6.663328
339,402,2099.705140,720.155092,6.684603
339,605,5163.288880,578.779986,6.711276
339,606,2583.564300,579.281500,6.680350
339,2230,2192.709740,286.988100,6.623700
339,5,730.699160,131.045551,6.699534
340,14,17594.699200,160.060604,7.040504
340,498,1038.076560,203.067432,7.068035
340,1638,109652.073340,202.071000,7.329533
341,1630,206465.052860,128.070729,4.816468
341,1633,707534.775580,170.081496,4.861815
341,1635,9353.212480,171.085033,4.910667
341,366,3202.264900,133.013637,4.632956
342,2973,3627.979060,1067.548800,5.622100
342,2974,3926.033440,1068.052800,5.623900
342,2975,2027.941280,1068.549800,5.625600
343,722,270963.137235,144.065978,6.259787
343,853,1914.961080,145.070100,6.211800
343,855,3882.564740,487.179114,6.080484
343,739,1765.700675,911.911100,6.218814
344,2432,3295.425850,956.519100,4.669400
344,2437,29577.719140,1102.561600,4.599271
344,2438,13948.150400,1103.565771,4.600557
344,3297,1151.267860,1104.564300,4.563800
345,69,2876.694480,983.942100,5.512400
345,70,2421.012620,984.440300,5.512400
345,79,3377.217160,1008.449300,5.519600
346,444,3369.430475,223.045754,7.826014
346,3119,6508.338225,104.035300,7.707100
346,3120,8433.794350,176.019900,7.702100
347,1511,220701.299340,794.444874,4.191021
347,1512,24648.948340,795.446184,4.177811
347,1848,545021.956180,793.436850,4.175550
348,212,110506.333930,304.082507,3.671240
348,2191,4237.466040,152.071100,3.655300
348,2201,7440.699020,305.085400,3.658900
349,3092,83273.622520,217.034976,5.199148
349,3230,12764.617780,155.034850,5.117450
349,3233,853.469140,199.024050,5.138950
350,496,2113.087060,195.050413,6.816156
350,3241,10014.377020,1188.569300,6.800600
350,3242,8521.316940,1189.067700,6.800700
351,1353,749.581160,964.927813,8.050863
351,1405,1867.285340,1115.495800,8.051500
351,1406,2543.880580,1116.002100,8.051200
352,3294,105880.866940,1086.566500,4.152400
352,3295,51633.197420,1087.570800,4.152400
352,3296,6473.675860,1088.574600,4.159500
353,1728,44727.049560,439.050400,6.599200
353,1730,2235.010660,440.054100,6.597400
353,1732,1484.672180,511.033700,6.595600
354,897,52418.886980,971.544140,4.881120
354,2353,169860.725540,970.539820,4.942740
354,3473,1277.728320,972.545600,4.998000
355,747,38885.152380,963.936115,7.525538
355,748,37521.704135,964.438277,7.526377
355,749,5734.035040,964.939538,7.516838
356,419,377391.334685,865.198541,4.591239
356,420,77788.717780,866.202705,4.579074
356,2854,586.559800,867.197700,4.556800
357,271,2588.138840,145.061344,6.538010
357,1274,3919.495060,760.103900,6.506400
357,1275,1560.807720,760.604000,6.492500
358,3244,5503.419900,1253.094300,7.002900
358,3246,3326.301800,1254.104600,7.013900
358,3247,1543.204720,1276.602600,7.013900
359,3315,1008.144780,500.743300,4.206200
359,3354,3146.347860,1001.500700,4.202600
359,3355,970.350080,1002.506200,4.206200
360,313,8313.226820,191.018951,5.660331
360,2330,34611.096900,999.938980,5.616060
360,2331,40608.543620,1000.441260,5.612600
361,32,6765.133980,209.029578,6.367525
361,2668,26809.720560,501.161067,6.283900
361,3161,1427.455080,502.164800,6.294800
362,1564,48672.604120,602.123233,6.319600
362,1566,24063.121300,602.625950,6.324950
362,1568,5705.577260,603.125800,6.326700
363,2051,1022.432020,102.055600,4.552100
363,2052,9198.163580,144.077000,4.471200
363,2073,796.287860,1131.581600,4.570000
364,1733,35698.014260,938.508450,3.516300
364,1734,12059.116340,939.510800,3.516300
364,1735,3150.904400,984.518050,3.515500
364,946,1190.704560,939.010050,3.518250
365,796,4367.359200,1114.507432,7.954347
365,810,20138.087100,1136.015445,7.879241
365,811,23715.537875,1136.515024,7.892059
366,3507,449756.952520,625.142400,4.392467
366,3600,95679.398300,626.144400,4.397200
366,3601,10331.122680,627.146900,4.393700
367,2576,1313060.946340,407.060571,4.815800
367,3572,118223.980000,408.064100,4.814200
367,3573,6956.306900,409.067800,4.817800
367,2586,515.920160,545.053400,4.831900
368,1830,2082.727460,586.795200,4.776000
368,2628,569.004980,587.296800,4.832133
368,2653,21563.661265,1174.609621,4.827200
368,229,6424.359225,495.076574,4.868554
368,2654,3685.482075,1175.616811,4.819811
369,323,3027.840220,593.152024,5.283045
369,619,8927.196040,910.854050,5.257050
369,3065,8795.262460,911.354650,5.269850
370,2256,77001.651820,730.158450,7.338200
370,2259,53875.409380,730.661600,7.339950
370,2261,17629.669120,731.162400,7.261900
371,1085,1993.496540,879.423000,5.765550
371,1086,3479.373860,879.924650,5.770850
371,2530,925.280480,880.424000,5.777800
372,718,1349.123740,157.064950,5.658300
372,1538,112078.578220,114.055248,5.760710
372,1632,236398.946900,156.065795,5.741948
373,66,24589.161860,915.898800,5.661233
373,3170,18145.908220,916.402900,5.654500
373,3171,6427.362720,916.902700,5.654700
374,545,3064.052000,1106.015694,7.525206
374,1402,6930.817240,1106.513126,7.585305
374,3189,1919.706680,1107.006800,7.634000
375,2548,3847.438760,945.447800,6.314300
375,2549,3898.789000,945.950200,6.314300
375,2550,938.953180,946.448400,6.326900
376,1616,20021.470220,724.186200,5.124450
376,3640,11211.041780,724.686800,5.182600
376,3641,5980.398720,725.191100,5.189400
377,203,8990.544220,203.018864,7.757230
377,3650,25763.930320,1030.270100,7.843200
377,3651,21563.608460,1030.770800,7.842250
378,34,751475.245310,209.029510,8.264848
378,1004,7808.043280,1426.698426,8.331883
378,1881,3489.369560,1427.697600,8.346100
378,326,97600.996990,191.018909,8.459775
378,2561,1766.760820,210.032700,8.342700
378,554,1707.331000,191.019541,8.064871
378,367,6132.229180,145.061587,8.207849
379,288,6783.301180,799.851805,7.965432
379,1850,11094.754000,799.344500,8.012300
379,1851,760.696640,800.346800,8.019400
380,1528,20417.215360,1456.709774,8.581668
380,1529,8818.623520,1457.711733,8.613733
380,1832,737.162360,727.839000,8.575700
381,1838,6590.012380,769.850500,6.866500
381,1840,4629.570700,770.351700,6.868300
381,1841,709.618780,770.853100,6.864900
382,33,30003.399930,209.029955,6.123303
382,51,1074.260500,341.147270,6.151610
382,58,1153.765540,388.116979,6.159460
383,2705,45680.530780,805.210150,5.610700
383,2707,107553.121020,805.712833,5.613567
383,2709,33163.665420,806.214333,5.605567
384,2506,25358.302340,859.899500,4.831800
384,2507,24216.791740,860.401500,4.831800
384,2508,7144.051060,860.899700,4.833700
385,2503,34583.839980,857.912000,3.787500
385,2504,29949.686280,858.413900,3.787900
385,2505,6446.099620,858.914800,3.796600
386,512,51967.422860,660.107100,5.048950
386,513,28250.330480,660.608800,5.019760
386,565,3723.677140,661.110500,5.064833
386,566,4343.722560,668.104700,5.097200
387,2006,8257.797260,903.887200,6.354400
387,2007,7252.641520,904.389300,6.352600
387,2008,2191.616060,904.892600,6.344400
388,21,63316.193060,174.076200,5.914300
388,2155,3255.945340,292.092726,5.840885
388,2618,3973.553580,130.086600,5.848600
389,694,25288.799260,317.038888,3.752188
389,704,94595.356000,635.087812,3.685587
389,1766,2080.988000,169.013500,3.514700
389,1768,1881.396160,317.540300,3.772900
390,1515,3296.894735,859.508000,4.893000
390,1668,1339.679080,769.852750,8.258700
390,1669,810.767720,770.354400,8.258700
391,1536,20470.371425,1498.741756,7.979244
391,1680,798.571740,1476.211950,8.015800
391,1681,776.295040,1476.715900,8.075400
392,1113,13838.226140,900.930800,5.748000
392,1114,12864.301300,901.431100,5.744400
392,1115,5515.622400,901.934500,5.744300
393,1261,6886.247060,152.985476,4.987339
393,2316,45105.977920,839.238900,5.001900
393,2317,11250.098520,840.242600,5.001900
394,1620,323976.056340,1031.283533,4.879679
394,1621,132794.489285,1032.286358,4.881879
394,3654,6380.549700,1033.291900,5.055800
394,3653,11806.018320,1033.291000,4.751500
395,3421,1967.238820,1036.005200,4.502900
395,3422,2237.717500,1036.510100,4.506500
395,3423,910.936080,1037.009800,4.510100
396,305,5971.956600,128.034637,4.060033
396,471,135593.708120,224.022900,4.038400
396,472,2404.540400,225.026600,4.034900
397,311,290196.085853,174.051649,6.729742
397,482,1947.858280,896.130300,6.722700
397,483,899.990020,896.636100,6.719100
397,468,2749.457280,187.072685,6.731230
398,255,102303.383053,800.102568,5.050315
398,256,10379.414167,801.105162,4.967438
398,257,9488.662600,952.114224,5.136816
399,13,2482.871880,160.060669,6.690766
399,2699,33825.133640,740.190967,6.841833
399,2701,31255.529000,740.693100,6.838933
400,12,3032.139760,158.081810,4.700863
400,282,523136.902603,761.135415,4.649051
400,283,44768.583233,762.138494,4.620993
400,925,5218.246400,115.003278,4.538934
400,521,868.181220,179.055844,4.687933
400,381,1527.358240,147.029500,4.669050
400,366,3564.848400,133.013637,4.632956
401,488,268438.527827,149.008378,5.427111
401,491,14991.923280,163.039774,5.527284
401,505,22099.441640,295.045204,5.524698
401,478,1243.971460,668.607733,5.511467
402,24,4365.717380,191.019004,6.340078
402,271,15526.800953,145.061344,6.538010
402,278,442694.310793,281.086948,6.466302
402,861,2305.593060,565.790450,6.478000
402,1281,1676.726675,194.030767,6.591622
403,305,1256.108320,128.034637,4.060033
403,3203,10491.180440,923.514950,4.109450
403,3204,4075.181780,924.520800,4.198800
404,245,171982.918140,657.109125,3.812333
404,2734,3417.928880,161.023650,3.782200
404,2751,7634.015420,343.065675,3.781325
404,237,29510.633640,505.097397,3.825983
405,6,12596.644180,131.082000,6.113000
405,20,514602.605040,173.092795,6.126725
405,22,15394.943540,174.095800,6.113000
405,60,1918.178400,515.209250,6.137150
406,367,172556.274380,145.061587,8.207849
406,1668,4132.947320,769.852750,8.258700
406,1669,2934.300920,770.354400,8.258700
406,267,15982.463350,103.050888,8.438051
406,5,672.155175,131.045551,6.699534
407,328,7315.057800,456.066969,4.251349
407,843,2289.102700,456.568523,4.253005
407,2451,69633.538648,761.136224,4.244271
407,8,1758.543380,133.013427,4.039863
407,3509,7014.759560,762.140400,4.205900
408,2899,1415.374580,604.289400,6.988200
408,2900,799.128940,604.789300,6.984700
408,2994,1405.083540,1207.584800,6.988200
409,698,70844.929340,333.079685,5.047497
409,699,3393.665060,334.082153,4.994869
409,709,3849.222300,665.162046,4.987976
410,2099,62953.803900,597.161000,3.795900
410,2100,10078.078725,598.164700,3.795900
410,2110,1670.158200,1195.338000,3.801000
411,1448,8624.275433,979.929900,8.375800
411,1449,8643.399367,980.431700,8.375800
411,1451,1830.420733,1001.447400,8.365200
412,880,157476.270107,850.459403,5.039687
412,984,46864.756860,851.460647,5.014673
412,1932,9194.368567,850.957300,5.043500
412,881,1606.609560,852.473700,5.051400
413,241,501.587460,625.046683,3.875728
413,658,17254.759380,477.066535,3.898847
413,1148,1173.539340,325.057400,3.800967
414,1186,7421.832160,843.875550,8.229700
414,1187,6128.974620,844.378300,8.227950
414,1188,1511.161800,844.881500,8.232900
415,783,2794.695550,1096.996971,8.182600
415,785,2048.572975,1097.497100,8.200900
415,787,1866.616075,1097.995400,8.193800
416,1550,1390.386340,377.569125,3.682375
416,1552,968.751680,396.044700,3.642767
416,1608,5231.604220,377.067467,3.680400
417,1196,6372.176260,924.405100,6.838133
417,1209,2688.978980,946.900200,7.081400
417,1211,1754.083360,947.408775,6.965575
418,843,4344.273480,456.568523,4.253005
418,1747,345.232000,169.013341,4.413323
418,3197,974.915880,457.068800,4.223900
419,2408,0.000000,165.055292,4.295800
419,2411,281586.330640,255.050114,4.670819
419,3623,6849.197250,165.056029,4.604514
420,1417,1050.945000,1146.039900,6.595800
420,1418,659.846320,1147.039300,6.595800
420,1433,1141.991040,1217.570800,6.613000
421,534,1273.524433,623.066100,3.691400
421,535,30311.046893,641.077063,3.705087
421,536,3349.241033,642.080500,3.691400
422,1837,716.159780,767.854600,7.269100
422,1846,1991.358160,790.855900,7.269100
422,1847,1448.648180,791.357000,7.269100
423,2163,15600.084940,681.130700,6.658900
423,2164,9585.137340,681.631700,6.660600
423,2165,695.977160,682.135100,6.665400
424,1423,3304.860640,1164.016550,6.107800
424,1424,11165.096580,1164.517375,6.140325
424,1425,1682.229140,1165.023650,6.109500
425,744,4919.341425,949.433200,7.955214
425,753,10812.249125,973.438043,7.958243
425,754,1618.924000,973.936800,7.954600
426,336,9108.063020,836.627544,7.690322
426,849,16984.048460,836.127454,7.657115
426,1435,1609.866967,837.133400,7.664600
427,2392,5081.992400,1176.035600,4.839100
427,2393,11177.943050,1176.537700,4.833700
427,2394,6373.164150,1177.037900,4.837300
428,2383,2769.187900,995.427800,5.625800
428,2386,4965.746400,1104.003600,5.615100
428,2387,5645.537800,1104.505700,5.615100
429,13,2880.449960,160.060669,6.690766
429,1391,21525.968060,1076.980467,6.978533
429,1392,24007.524660,1077.481160,6.954080
429,1393,5118.248060,1077.982400,6.937125
430,1380,2216.690240,1060.987275,6.803850
430,1397,4199.059480,1085.493860,6.785460
430,3113,1303.239900,1085.993700,6.724000
431,913,132050.184560,1176.603600,3.825900
431,914,61074.261040,1177.606450,3.851250
431,3208,7131.856420,1178.611500,3.848300
432,1719,10932.133940,1119.566064,5.132021
432,2295,1308.021400,1074.053700,5.096550
432,2298,1229.004860,1120.570300,5.089400
433,2265,26117.519380,806.163300,7.286900
433,2266,17290.715900,806.666400,7.285200
433,2267,2510.657840,807.166900,7.285100
434,212,3428.655733,304.082507,3.671240
434,252,140985.049713,777.057927,3.632154
434,254,1430.577900,793.130100,3.684400
434,2756,2078.654840,425.979200,3.573850
434,2757,1616.314660,444.955633,3.575467
434,253,16701.116740,778.062010,3.674310
434,1761,1769.058600,455.024900,3.681000
435,2326,6290.958780,983.940600,5.096400
435,2327,3561.193000,984.442100,5.098300
435,2328,3100.280200,984.946900,5.092800
436,799,2869.746540,1121.509818,7.655576
436,1415,3559.881900,1144.502250,7.564150
436,1416,1977.886640,1145.510600,7.554300
437,1698,86702.198900,193.051380,4.123400
437,2412,208502.091500,256.053150,4.170817
437,3563,22090.749200,179.034400,4.354600
438,17,319972.725520,165.039933,5.161869
438,1335,1522.474780,785.171800,5.238200
438,1336,1310.785720,785.674800,5.234700
438,2288,3768.548500,130.050029,5.096752
438,3420,695.898840,994.473950,5.201150
438,852,1080.923560,132.066400,5.235100
438,700,3566.402400,484.087159,5.142092
439,2422,105095.822250,840.474300,3.660500
439,2423,35833.578500,841.479300,3.660500
439,2424,3265.439550,842.478900,3.660500
440,805,28502.222720,1128.014756,7.539222
440,806,35848.772245,1128.516100,7.521214
440,1410,1837.266980,1129.018609,7.434000
441,544,2608.118433,1105.514408,7.520488
441,548,11324.977333,1254.590525,7.419375
441,549,5550.823467,1255.089000,7.455700
442,604,20271.378260,543.278167,4.789467
442,2844,3982.189480,543.781000,4.644400
442,2845,1100.310500,566.280500,4.648000
442,971,3621.676000,543.780200,4.952400
443,218,54560.911640,344.069367,4.926024
443,668,129245.735460,687.140466,4.957706
443,669,20533.564180,688.144330,4.970693
444,2257,6501.952040,730.160500,6.358900
444,2258,3835.631900,730.660200,6.355500
444,2260,1186.424040,731.160600,6.351900
445,2271,7171.076680,947.219100,8.363700
445,2272,5900.369460,947.721200,8.358100
445,2273,1756.974080,948.224900,8.367100
446,934,3557.593000,468.750800,3.525100
446,946,3174.794820,939.010050,3.518250
446,948,4203.206900,1022.476900,3.525100
447,938,15906.743640,610.289500,6.369000
447,939,9188.449320,610.791600,6.370800
447,962,1504.159020,1221.592800,6.363500
448,83,15622.563893,1043.963989,6.586107
448,1366,15323.896400,1044.466200,6.550150
448,1784,3631.962040,1044.970700,6.430300
449,3078,50553.735880,233.061660,5.387380
449,3084,15470.972060,395.097700,5.374100
449,3086,10169.481900,439.087100,5.375700
450,488,1128.473520,149.008378,5.427111
450,2053,1462741.054320,174.076033,5.254733
450,2054,39698.197320,175.079467,5.255900
451,178,2585.061340,1276.558600,8.135300
451,179,4259.319060,1277.054600,8.136000
451,180,2697.653380,1277.558600,8.126500
452,889,20350.058840,908.443253,3.584257
452,890,5467.243160,909.447325,3.584575
452,891,1231.591120,910.450000,3.601175
453,860,1335.975200,536.749600,6.869250
453,907,26776.768313,1028.508620,6.867860
453,908,6847.620940,1029.511800,6.876071
454,2360,104034.263540,1248.645800,7.444350
454,2361,47428.387560,1249.650950,7.442550
454,2362,5902.120360,1250.654000,7.437550
455,3320,8784.820800,528.273300,3.990000
455,3321,2853.350200,528.775000,3.990000
455,3328,4671.880860,551.275700,3.990000
456,2137,18569.275800,1240.073400,6.645500
456,2138,26301.331400,1240.574200,6.640500
456,2139,6726.465200,1241.580000,6.645500
457,36,2017.584820,223.045267,5.576168
457,43,309287.093993,261.087180,5.540808
457,55,3860.681700,369.082399,5.632375
457,315,764.864840,209.066154,5.401344
457,3108,2078.226680,579.228944,5.550633
457,45,1097.164980,262.091621,5.574636
458,151,3553.742180,1200.551500,7.032200
458,163,2182.032820,1223.046300,6.957400
458,164,3436.891740,1223.552200,7.034000
459,2141,6712.380700,1282.098300,6.886900
459,2142,9708.718400,1282.600900,6.886900
459,2143,2549.650700,1283.602600,6.894100
460,648,187169.158700,323.038699,5.017365
460,1750,64793.757340,247.034085,5.182823
460,2118,3388.279300,1103.126208,5.269342
461,1481,39360.445400,850.883900,7.773400
461,1483,34291.140533,851.386500,7.773400
461,1485,14403.879233,851.888400,7.769800
462,2215,155480.228120,149.044921,4.145284
462,3062,1916.635840,759.836000,4.159350
462,3063,1540.258020,760.336900,4.156000
463,157,9924.564560,1214.547900,6.604300
463,158,3969.715100,1215.050500,6.669200
463,159,1843.866640,1215.547500,6.676500
464,53,1109.007140,343.112945,6.148326
464,855,12495.789790,487.179114,6.080484
464,2236,63451.134890,133.013343,6.118520
465,3175,29258.152440,975.922700,7.446200
465,3176,25657.763280,976.421600,7.453300
465,3177,10163.730500,976.925500,7.428300
466,635,390711.099740,1231.667200,5.914125
466,636,212366.562280,1232.668640,5.926320
466,637,18615.960360,1233.672775,5.929075
467,2706,38184.193660,805.209067,6.152233
467,2708,105502.466120,805.712400,6.107333
467,3644,39235.757960,806.213000,6.094350
468,3445,1556.471060,1248.106200,6.369300
468,3446,6960.122900,1248.610700,6.373100
468,3447,2510.019800,1249.112200,6.382200
469,457,33117.149860,720.155600,5.858750
469,459,13531.588540,720.657200,5.986400
469,460,4328.219600,721.156100,5.964600
