feature_number,sample,rt,mz,PC_ID,TIC
700,DN1598_polar,5.171900,484.087600,IngF_3,855702.130900
700,DN1886_polar,5.171900,484.087600,IngF_3,699876.837400
700,DN1887_polar,5.171900,484.087600,IngF_3,1355097.981100
701,DN1269_polar_2,3.932400,485.082200,N25_4,5782.366300
701,DN1271_polar_2,3.932400,485.082200,N25_4,10046.026100
701,DN1288_polar_2,3.932400,485.082200,N25_4,3271.585800
701,DN1289_polar_2,3.932400,485.082200,N25_4,210.325000
701,DN1312_polar,3.932400,485.082200,N25_4,2998.214200
701,DN1554_polar,3.780400,485.084600,LA60_4,0.000000
701,DN1578_polar,3.780400,485.084600,LA60_4,0.000000
701,DN616_polar,3.780400,485.084600,LA60_4,5186.337600
701,DN619_polar,3.780400,485.084600,LA60_4,6619.146800
701,DN620_polar,3.780400,485.084600,LA60_4,3487.205400
701,DN959_polar,3.773400,485.084000,T20_4,0.000000
701,DN960_polar,3.773400,485.084000,T20_4,0.000000
701,DN961_polar,3.773400,485.084000,T20_4,8291.269300
701,DN975_polar,3.773400,485.084000,T20_4,5645.139100
701,DN976_polar,3.773400,485.084000,T20_4,0.000000
702,DN1269_polar_2,5.171700,485.089700,N25_3,60157.080600
702,DN1271_polar_2,5.171700,485.089700,N25_3,55387.060800
702,DN1288_polar_2,5.171700,485.089700,N25_3,63876.131000
702,DN1289_polar_2,5.171700,485.089700,N25_3,48002.020400
702,DN1312_polar,5.171700,485.089700,N25_3,349058.789100
702,DN1799_polar,5.151600,485.091200,N46_3,410037.363600
702,DN1808_polar,5.151600,485.091200,N46_3,58764.013500
702,DN1809_polar,5.151600,485.091200,N46_3,68145.149900
702,DN1810_polar,5.151600,485.091200,N46_3,70004.943300
702,DN1811_polar,5.151600,485.091200,N46_3,52490.072100
702,DN1249_polar_2,5.155000,485.090600,N8_4,115245.895300
702,DN1541_polar,5.155000,485.090600,N8_4,44420.605800
702,DN1542_polar,5.155000,485.090600,N8_4,72929.615100
702,DN1574_polar,5.155000,485.090600,N8_4,386482.859800
702,DN1670_polar,5.155000,485.090600,N8_4,36276.144100
702,DN1693_polar,5.147100,485.090700,M39a_3,107521.082200
702,DN1693_polar,5.147100,485.090700,M39a_3,107521.082200
702,DN2214_polar,5.147100,485.090700,M39a_3,99281.846000
702,DN2214_polar,5.147100,485.090700,M39a_3,99281.846000
702,DN789_polar,5.147100,485.090700,M39a_3,96573.352700
702,DN789_polar,5.147100,485.090700,M39a_3,96573.352700
702,DN1686_polar,5.150900,485.091100,M4_4,67447.761400
702,DN1689_polar,5.150900,485.091100,M4_4,86219.095800
702,DN732_polar,5.150900,485.091100,M4_4,185700.962700
702,DN733_polar,5.150900,485.091100,M4_4,142592.870800
702,DN734_polar,5.150900,485.091100,M4_4,111668.134300
702,DN796_polar,5.147600,485.090200,M68_3,159385.959200
702,DN1554_polar,5.126900,485.089800,LA60_2,240883.315800
702,DN1578_polar,5.126900,485.089800,LA60_2,260960.378500
702,DN616_polar,5.126900,485.089800,LA60_2,385993.641800
702,DN619_polar,5.126900,485.089800,LA60_2,239260.600400
702,DN620_polar,5.126900,485.089800,LA60_2,300208.388500
702,DN1441_polar,5.121400,485.088800,LA2_4,170007.026500
702,DN1442_polar,5.121400,485.088800,LA2_4,260202.451200
702,DN2139_polar,5.121400,485.088800,LA2_4,74935.803300
702,DN628_polar,5.121400,485.088800,LA2_4,292797.691100
702,DN633_polar,5.121400,485.088800,LA2_4,314873.063700
702,DN959_polar,5.116300,485.090600,T20_2,278570.090100
702,DN960_polar,5.116300,485.090600,T20_2,187139.184700
702,DN961_polar,5.116300,485.090600,T20_2,300866.829600
702,DN975_polar,5.116300,485.090600,T20_2,262408.971000
702,DN976_polar,5.116300,485.090600,T20_2,326988.937000
702,DN1005_polar,5.087700,485.089900,T23_3,48926.175800
702,DN1358_polar,5.087700,485.089900,T23_3,0.000000
702,DN1428_polar,5.087700,485.089900,T23_3,8830.042200
702,DN1429_polar,5.087700,485.089900,T23_3,49292.423000
702,DN1520_polar,5.087700,485.089900,T23_3,234533.603900
702,DN1594_polar,5.175600,485.090800,IngF_3,314599.859500
702,DN1595_polar,5.175600,485.090800,IngF_3,69848.815400
702,DN1598_polar,5.175600,485.090800,IngF_3,157386.402800
702,DN1886_polar,5.175600,485.090800,IngF_3,235636.081100
702,DN1887_polar,5.175600,485.090800,IngF_3,243869.917000
703,DN1269_polar_2,5.129300,486.093000,N25_3,2064.195100
703,DN1271_polar_2,5.129300,486.093000,N25_3,1540.062800
703,DN1288_polar_2,5.129300,486.093000,N25_3,1422.082800
703,DN1289_polar_2,5.129300,486.093000,N25_3,1050.682900
703,DN1312_polar,5.129300,486.093000,N25_3,32021.729500
703,DN1799_polar,5.138800,486.093500,N46_3,40701.268800
703,DN1808_polar,5.138800,486.093500,N46_3,2277.568500
703,DN1809_polar,5.138800,486.093500,N46_3,5092.123000
703,DN1810_polar,5.138800,486.093500,N46_3,3688.764400
703,DN1811_polar,5.138800,486.093500,N46_3,2616.264100
703,DN1693_polar,5.150800,486.094800,M39a_3,6842.569200
703,DN2214_polar,5.150800,486.094800,M39a_3,7351.478400
703,DN789_polar,5.150800,486.094800,M39a_3,5441.806900
703,DN1686_polar,5.152700,486.094600,M4_4,3712.972200
703,DN1689_polar,5.152700,486.094600,M4_4,0.000000
703,DN732_polar,5.152700,486.094600,M4_4,16053.473900
703,DN733_polar,5.152700,486.094600,M4_4,9563.502600
703,DN734_polar,5.152700,486.094600,M4_4,9013.371500
703,DN796_polar,5.144000,486.093900,M68_3,11568.732400
703,DN1554_polar,5.126900,486.093800,LA60_2,18783.629400
703,DN1578_polar,5.126900,486.093800,LA60_2,22111.012300
703,DN616_polar,5.126900,486.093800,LA60_2,41115.405600
703,DN619_polar,5.126900,486.093800,LA60_2,22387.268500
703,DN620_polar,5.126900,486.093800,LA60_2,29848.676300
703,DN1441_polar,5.128600,486.092200,LA2_4,11993.632200
703,DN1442_polar,5.128600,486.092200,LA2_4,19456.937200
703,DN2139_polar,5.128600,486.092200,LA2_4,0.000000
703,DN628_polar,5.128600,486.092200,LA2_4,29072.868500
703,DN633_polar,5.128600,486.092200,LA2_4,30319.040700
703,DN959_polar,5.116300,486.093800,T20_2,18563.094600
703,DN960_polar,5.116300,486.093800,T20_2,11460.789100
703,DN961_polar,5.116300,486.093800,T20_2,22142.321900
703,DN975_polar,5.116300,486.093800,T20_2,11519.553500
703,DN976_polar,5.116300,486.093800,T20_2,31681.170500
703,DN1005_polar,5.112800,486.093000,T23_3,0.000000
703,DN1358_polar,5.112800,486.093000,T23_3,0.000000
703,DN1428_polar,5.112800,486.093000,T23_3,0.000000
703,DN1429_polar,5.112800,486.093000,T23_3,0.000000
703,DN1520_polar,5.112800,486.093000,T23_3,18225.590400
703,DN1594_polar,5.171500,486.093800,IngF_3,26516.208300
703,DN1595_polar,5.171500,486.093800,IngF_3,0.000000
703,DN1598_polar,5.171500,486.093800,IngF_3,11368.665400
703,DN1886_polar,5.171500,486.093800,IngF_3,18840.593800
703,DN1887_polar,5.171500,486.093800,IngF_3,0.000000
704,DN1269_polar_2,3.789400,635.086400,N25_12,59670.140200
704,DN1271_polar_2,3.789400,635.086400,N25_12,138668.810100
704,DN1288_polar_2,3.789400,635.086400,N25_12,90482.331400
704,DN1289_polar_2,3.789400,635.086400,N25_12,3763.475500
704,DN1312_polar,3.789400,635.086400,N25_12,147899.948400
704,DN1455_polar,3.724500,635.086400,N4_7,29325.743200
704,DN1472_polar,3.724500,635.086400,N4_7,22356.564500
704,DN1473_polar,3.724500,635.086400,N4_7,20767.412400
704,DN1504_polar,3.724500,635.086400,N4_7,18409.706200
704,DN1575_polar,3.724500,635.086400,N4_7,41273.275400
704,DN1849_polar,3.507600,635.085500,M27b_4,0.000000
704,DN1849_polar,3.507600,635.085500,M27b_4,0.000000
704,DN2411_polar,3.507600,635.085500,M27b_4,0.000000
704,DN2411_polar,3.507600,635.085500,M27b_4,0.000000
704,DN2412_polar,3.507600,635.085500,M27b_4,0.000000
704,DN2412_polar,3.507600,635.085500,M27b_4,0.000000
704,DN2414_polar,3.507600,635.085500,M27b_4,58518.056400
704,DN2414_polar,3.507600,635.085500,M27b_4,58518.056400
704,DN2419_polar,3.507600,635.085500,M27b_4,0.000000
704,DN2419_polar,3.507600,635.085500,M27b_4,0.000000
704,DN1554_polar,3.533700,635.088900,LA60_7,12796.663200
704,DN1554_polar,3.533700,635.088900,LA60_7,12796.663200
704,DN1578_polar,3.533700,635.088900,LA60_7,0.000000
704,DN1578_polar,3.533700,635.088900,LA60_7,0.000000
704,DN616_polar,3.533700,635.088900,LA60_7,82051.225400
704,DN616_polar,3.533700,635.088900,LA60_7,82051.225400
704,DN619_polar,3.533700,635.088900,LA60_7,0.000000
704,DN619_polar,3.533700,635.088900,LA60_7,0.000000
704,DN620_polar,3.533700,635.088900,LA60_7,0.000000
704,DN620_polar,3.533700,635.088900,LA60_7,0.000000
704,DN1469_polar,3.689200,635.089400,LA23_8,0.000000
704,DN1470_polar,3.689200,635.089400,LA23_8,34073.129500
704,DN1475_polar,3.689200,635.089400,LA23_8,56778.011200
704,DN1476_polar,3.689200,635.089400,LA23_8,9492.922400
704,DN1479_polar,3.689200,635.089400,LA23_8,0.000000
704,DN959_polar,3.719800,635.090300,T20_30,0.000000
704,DN960_polar,3.719800,635.090300,T20_30,0.000000
704,DN961_polar,3.719800,635.090300,T20_30,19012.841800
704,DN975_polar,3.719800,635.090300,T20_30,0.000000
704,DN976_polar,3.719800,635.090300,T20_30,0.000000
705,DN1269_polar_2,5.355900,635.085400,N25_34,54.888800
705,DN1271_polar_2,5.355900,635.085400,N25_34,3738.252800
705,DN1288_polar_2,5.355900,635.085400,N25_34,29.636000
705,DN1289_polar_2,5.355900,635.085400,N25_34,24.211800
705,DN1312_polar,5.355900,635.085400,N25_34,124.931100
706,DN1269_polar_2,3.784200,636.091300,N25_12,6216.852000
706,DN1271_polar_2,3.784200,636.091300,N25_12,18135.114500
706,DN1288_polar_2,3.784200,636.091300,N25_12,13887.497600
706,DN1289_polar_2,3.784200,636.091300,N25_12,737.703800
706,DN1312_polar,3.784200,636.091300,N25_12,20952.966600
707,DN1269_polar_2,5.300300,636.095900,N25_11,34196.853600
707,DN1271_polar_2,5.300300,636.095900,N25_11,35604.707900
707,DN1288_polar_2,5.300300,636.095900,N25_11,25758.258200
707,DN1289_polar_2,5.300300,636.095900,N25_11,15629.438800
707,DN1312_polar,5.300300,636.095900,N25_11,164865.102200
707,DN1799_polar,5.289300,636.099200,N46_7,240697.400600
707,DN1808_polar,5.289300,636.099200,N46_7,35625.703700
707,DN1809_polar,5.289300,636.099200,N46_7,35056.142100
707,DN1810_polar,5.289300,636.099200,N46_7,46595.332800
707,DN1811_polar,5.289300,636.099200,N46_7,27346.471200
707,DN1249_polar_2,5.291100,636.097900,N8_8,101474.998900
707,DN1541_polar,5.291100,636.097900,N8_8,44846.182500
707,DN1542_polar,5.291100,636.097900,N8_8,95139.628100
707,DN1574_polar,5.291100,636.097900,N8_8,392928.720100
707,DN1670_polar,5.291100,636.097900,N8_8,45842.102600
707,DN1693_polar,5.284800,636.098000,M39a_24,46791.923300
707,DN2214_polar,5.284800,636.098000,M39a_24,32832.332800
707,DN789_polar,5.284800,636.098000,M39a_24,64413.224800
707,DN1686_polar,5.285100,636.098400,M4_7,87611.475000
707,DN1689_polar,5.285100,636.098400,M4_7,65087.090600
707,DN732_polar,5.285100,636.098400,M4_7,284395.234100
707,DN733_polar,5.285100,636.098400,M4_7,200011.429600
707,DN734_polar,5.285100,636.098400,M4_7,153474.306300
707,DN796_polar,5.281800,636.097600,M68_9,90247.336600
707,DN1554_polar,5.275700,636.096500,LA60_6,287675.131000
707,DN1578_polar,5.275700,636.096500,LA60_6,348905.743500
707,DN616_polar,5.275700,636.096500,LA60_6,627863.866900
707,DN619_polar,5.275700,636.096500,LA60_6,314385.817200
707,DN620_polar,5.275700,636.096500,LA60_6,374466.564700
707,DN1441_polar,5.275300,636.096600,LA2_11,76328.024500
707,DN1442_polar,5.275300,636.096600,LA2_11,207679.032600
707,DN2139_polar,5.275300,636.096600,LA2_11,48019.475000
707,DN628_polar,5.275300,636.096600,LA2_11,197948.421700
707,DN633_polar,5.275300,636.096600,LA2_11,287563.418800
707,DN959_polar,5.268300,636.098200,T20_7,298652.160300
707,DN960_polar,5.268300,636.098200,T20_7,281833.558500
707,DN961_polar,5.268300,636.098200,T20_7,325873.933800
707,DN975_polar,5.268300,636.098200,T20_7,228628.679900
707,DN976_polar,5.268300,636.098200,T20_7,403746.440200
707,DN1005_polar,5.268400,636.099300,T23_15,17769.274600
707,DN1358_polar,5.268400,636.099300,T23_15,0.000000
707,DN1428_polar,5.268400,636.099300,T23_15,0.000000
707,DN1429_polar,5.268400,636.099300,T23_15,19312.048100
707,DN1520_polar,5.268400,636.099300,T23_15,97068.338600
707,DN1594_polar,5.300300,636.097900,IngF_8,180267.096400
707,DN1595_polar,5.300300,636.097900,IngF_8,106733.245200
707,DN1598_polar,5.300300,636.097900,IngF_8,127387.439600
707,DN1886_polar,5.300300,636.097900,IngF_8,110266.841200
707,DN1887_polar,5.300300,636.097900,IngF_8,186608.325000
708,DN1269_polar_2,5.263400,637.100900,N25_19,1885.297700
708,DN1271_polar_2,5.263400,637.100900,N25_19,1934.576700
708,DN1288_polar_2,5.263400,637.100900,N25_19,2372.263100
708,DN1289_polar_2,5.263400,637.100900,N25_19,606.289500
708,DN1312_polar,5.263400,637.100900,N25_19,29147.802000
708,DN1799_polar,5.285900,637.102400,N46_7,53486.994700
708,DN1808_polar,5.285900,637.102400,N46_7,4199.160000
708,DN1809_polar,5.285900,637.102400,N46_7,6119.764300
708,DN1810_polar,5.285900,637.102400,N46_7,7876.244700
708,DN1811_polar,5.285900,637.102400,N46_7,4075.352300
708,DN1249_polar_2,5.289500,637.102600,N8_8,17523.876200
708,DN1541_polar,5.289500,637.102600,N8_8,5677.979700
708,DN1542_polar,5.289500,637.102600,N8_8,15314.474000
708,DN1574_polar,5.289500,637.102600,N8_8,88513.501300
708,DN1670_polar,5.289500,637.102600,N8_8,7102.206300
708,DN1693_polar,5.281300,637.104000,M39a_24,6292.912000
708,DN2214_polar,5.281300,637.104000,M39a_24,0.000000
708,DN789_polar,5.281300,637.104000,M39a_24,7963.618900
708,DN1686_polar,5.285100,637.102600,M4_7,13496.776300
708,DN1689_polar,5.285100,637.102600,M4_7,10283.480300
708,DN732_polar,5.285100,637.102600,M4_7,52969.722000
708,DN733_polar,5.285100,637.102600,M4_7,33674.912300
708,DN734_polar,5.285100,637.102600,M4_7,27981.146700
708,DN796_polar,5.281800,637.102700,M68_9,12060.534600
708,DN1554_polar,5.275700,637.100300,LA60_6,56484.082400
708,DN1578_polar,5.275700,637.100300,LA60_6,71593.139800
708,DN616_polar,5.275700,637.100300,LA60_6,165037.940500
708,DN619_polar,5.275700,637.100300,LA60_6,69067.571500
708,DN620_polar,5.275700,637.100300,LA60_6,85988.927200
708,DN1441_polar,5.275200,637.101000,LA2_11,13275.170500
708,DN1442_polar,5.275200,637.101000,LA2_11,39252.122000
708,DN2139_polar,5.275200,637.101000,LA2_11,0.000000
708,DN628_polar,5.275200,637.101000,LA2_11,40498.726800
708,DN633_polar,5.275200,637.101000,LA2_11,61549.321400
708,DN959_polar,5.268300,637.102000,T20_7,58472.633100
708,DN960_polar,5.268300,637.102000,T20_7,55304.839400
708,DN961_polar,5.268300,637.102000,T20_7,67074.654700
708,DN975_polar,5.268300,637.102000,T20_7,44255.635800
708,DN976_polar,5.268300,637.102000,T20_7,90030.570700
708,DN1005_polar,5.237900,637.106000,T23_6,0.000000
708,DN1358_polar,5.237900,637.106000,T23_6,0.000000
708,DN1428_polar,5.237900,637.106000,T23_6,0.000000
708,DN1429_polar,5.237900,637.106000,T23_6,2164.439000
708,DN1520_polar,5.237900,637.106000,T23_6,15383.306000
708,DN1594_polar,5.300300,637.102400,IngF_8,30310.232700
708,DN1595_polar,5.300300,637.102400,IngF_8,17270.028800
708,DN1598_polar,5.300300,637.102400,IngF_8,19148.451700
708,DN1886_polar,5.300300,637.102400,IngF_8,23580.343300
708,DN1887_polar,5.300300,637.102400,IngF_8,34019.611400
709,DN1269_polar_2,4.998300,665.160700,N25_1,9278.052300
709,DN1271_polar_2,4.998300,665.160700,N25_1,8468.056700
709,DN1288_polar_2,4.998300,665.160700,N25_1,8924.116200
709,DN1289_polar_2,4.998300,665.160700,N25_1,1331.440800
709,DN1312_polar,4.998300,665.160700,N25_1,36642.008900
709,DN1799_polar,4.974200,665.163900,N46_14,41566.305100
709,DN1808_polar,4.974200,665.163900,N46_14,1537.244100
709,DN1809_polar,4.974200,665.163900,N46_14,550.375900
709,DN1810_polar,4.974200,665.163900,N46_14,6.350000
709,DN1811_polar,4.974200,665.163900,N46_14,451.254800
709,DN1249_polar_2,4.993000,665.160700,N8_1,74868.923000
709,DN1541_polar,4.993000,665.160700,N8_1,1440.874100
709,DN1542_polar,4.993000,665.160700,N8_1,2354.995800
709,DN1574_polar,4.993000,665.160700,N8_1,123152.217800
709,DN1670_polar,4.993000,665.160700,N8_1,2297.669600
709,DN1686_polar,4.995400,665.160700,M4_1,0.000000
709,DN1689_polar,4.995400,665.160700,M4_1,0.000000
709,DN732_polar,4.995400,665.160700,M4_1,42691.112900
709,DN733_polar,4.995400,665.160700,M4_1,42239.425400
709,DN734_polar,4.995400,665.160700,M4_1,15313.757700
709,DN796_polar,4.984900,665.161100,M68_1,26647.145400
709,DN1554_polar,4.991100,665.161500,LA60_1,15050.812000
709,DN1578_polar,4.991100,665.161500,LA60_1,17364.825100
709,DN616_polar,4.991100,665.161500,LA60_1,171609.950900
709,DN619_polar,4.991100,665.161500,LA60_1,27655.440400
709,DN620_polar,4.991100,665.161500,LA60_1,48367.220100
709,DN1441_polar,4.991100,665.161000,LA2_38,0.000000
709,DN1442_polar,4.991100,665.161000,LA2_38,25793.072500
709,DN2139_polar,4.991100,665.161000,LA2_38,0.000000
709,DN628_polar,4.991100,665.161000,LA2_38,38424.928200
709,DN633_polar,4.991100,665.161000,LA2_38,40404.284500
709,DN959_polar,4.972300,665.162900,T20_1,16341.847600
709,DN960_polar,4.972300,665.162900,T20_1,0.000000
709,DN961_polar,4.972300,665.162900,T20_1,23239.531100
709,DN975_polar,4.972300,665.162900,T20_1,8191.811200
709,DN976_polar,4.972300,665.162900,T20_1,43401.215700
709,DN1005_polar,4.980600,665.162700,T23_8,0.000000
709,DN1358_polar,4.980600,665.162700,T23_8,0.000000
709,DN1428_polar,4.980600,665.162700,T23_8,0.000000
709,DN1429_polar,4.980600,665.162700,T23_8,0.000000
709,DN1520_polar,4.980600,665.162700,T23_8,19246.111500
709,DN1594_polar,4.996400,665.164500,IngF_29,6581.628300
709,DN1595_polar,4.996400,665.164500,IngF_29,0.000000
709,DN1598_polar,4.996400,665.164500,IngF_29,4732.283900
709,DN1886_polar,4.996400,665.164500,IngF_29,0.000000
709,DN1887_polar,4.996400,665.164500,IngF_29,0.000000
710,DN1269_polar_2,4.977300,666.164400,N25_1,1582.168700
710,DN1271_polar_2,4.977300,666.164400,N25_1,1426.310800
710,DN1288_polar_2,4.977300,666.164400,N25_1,924.922400
710,DN1289_polar_2,4.977300,666.164400,N25_1,502.216400
710,DN1312_polar,4.977300,666.164400,N25_1,6961.193900
710,DN1249_polar_2,4.994800,666.165000,N8_1,12492.820700
710,DN1541_polar,4.994800,666.165000,N8_1,437.295000
710,DN1542_polar,4.994800,666.165000,N8_1,575.376900
710,DN1574_polar,4.994800,666.165000,N8_1,26040.347600
710,DN1670_polar,4.994800,666.165000,N8_1,396.335400
710,DN1686_polar,4.995300,666.166000,M4_1,0.000000
710,DN1689_polar,4.995300,666.166000,M4_1,0.000000
710,DN732_polar,4.995300,666.166000,M4_1,7684.611300
710,DN733_polar,4.995300,666.166000,M4_1,8183.930300
710,DN734_polar,4.995300,666.166000,M4_1,0.000000
710,DN1554_polar,4.991100,666.163700,LA60_1,0.000000
710,DN1578_polar,4.991100,666.163700,LA60_1,0.000000
710,DN616_polar,4.991100,666.163700,LA60_1,37392.954200
710,DN619_polar,4.991100,666.163700,LA60_1,0.000000
710,DN620_polar,4.991100,666.163700,LA60_1,0.000000
710,DN1441_polar,4.984200,666.163100,LA2_38,0.000000
710,DN1442_polar,4.984200,666.163100,LA2_38,0.000000
710,DN2139_polar,4.984200,666.163100,LA2_38,0.000000
710,DN628_polar,4.984200,666.163100,LA2_38,6111.052400
710,DN633_polar,4.984200,666.163100,LA2_38,0.000000
710,DN959_polar,4.995100,666.168300,T20_1,0.000000
710,DN960_polar,4.995100,666.168300,T20_1,0.000000
710,DN961_polar,4.995100,666.168300,T20_1,0.000000
710,DN975_polar,4.995100,666.168300,T20_1,0.000000
710,DN976_polar,4.995100,666.168300,T20_1,7033.971500
711,DN1269_polar_2,3.930800,967.159100,N25_4,16570.591300
711,DN1271_polar_2,3.930800,967.159100,N25_4,53282.547700
711,DN1288_polar_2,3.930800,967.159100,N25_4,9490.342600
711,DN1289_polar_2,3.930800,967.159100,N25_4,48.045400
711,DN1312_polar,3.930800,967.159100,N25_4,7563.239100
712,DN1269_polar_2,3.907600,968.162500,N25_17,2511.844500
712,DN1271_polar_2,3.907600,968.162500,N25_17,14554.822200
712,DN1288_polar_2,3.907600,968.162500,N25_17,1007.814700
712,DN1289_polar_2,3.907600,968.162500,N25_17,17.726200
712,DN1312_polar,3.907600,968.162500,N25_17,933.665300
713,DN1269_polar_2,5.171700,969.181200,N25_3,16550.964600
713,DN1271_polar_2,5.171700,969.181200,N25_3,12448.117800
713,DN1288_polar_2,5.171700,969.181200,N25_3,16581.519800
713,DN1289_polar_2,5.171700,969.181200,N25_3,13665.720300
713,DN1312_polar,5.171700,969.181200,N25_3,184381.820500
713,DN1799_polar,5.155200,969.185400,N46_3,255405.894100
713,DN1808_polar,5.155200,969.185400,N46_3,13190.575500
713,DN1809_polar,5.155200,969.185400,N46_3,22060.190400
713,DN1810_polar,5.155200,969.185400,N46_3,25794.855000
713,DN1811_polar,5.155200,969.185400,N46_3,17737.123600
713,DN1693_polar,5.150700,969.183900,M39a_3,53067.656700
713,DN2214_polar,5.150700,969.183900,M39a_3,26303.044000
713,DN789_polar,5.150700,969.183900,M39a_3,39292.282400
713,DN1686_polar,5.150900,969.184100,M4_4,16074.822200
713,DN1689_polar,5.150900,969.184100,M4_4,20008.677600
713,DN732_polar,5.150900,969.184100,M4_4,60017.907800
713,DN733_polar,5.150900,969.184100,M4_4,49291.510200
713,DN734_polar,5.150900,969.184100,M4_4,27273.538700
713,DN796_polar,5.144000,969.185600,M68_3,69869.089800
713,DN1554_polar,5.126900,969.183200,LA60_2,39121.199400
713,DN1578_polar,5.126900,969.183200,LA60_2,50017.468300
713,DN616_polar,5.126900,969.183200,LA60_2,116022.311800
713,DN619_polar,5.126900,969.183200,LA60_2,29977.337800
713,DN620_polar,5.126900,969.183200,LA60_2,58423.218800
713,DN1441_polar,5.127200,969.181500,LA2_4,0.000000
713,DN1442_polar,5.127200,969.181500,LA2_4,44216.893600
713,DN2139_polar,5.127200,969.181500,LA2_4,0.000000
713,DN628_polar,5.127200,969.181500,LA2_4,63593.532300
713,DN633_polar,5.127200,969.181500,LA2_4,83256.575900
713,DN959_polar,5.116300,969.185200,T20_2,92567.571800
713,DN960_polar,5.116300,969.185200,T20_2,30001.273500
713,DN961_polar,5.116300,969.185200,T20_2,92549.168200
713,DN975_polar,5.116300,969.185200,T20_2,40463.693900
713,DN976_polar,5.116300,969.185200,T20_2,115293.276000
713,DN1005_polar,5.116400,969.183600,T23_3,0.000000
713,DN1358_polar,5.116400,969.183600,T23_3,0.000000
713,DN1428_polar,5.116400,969.183600,T23_3,0.000000
713,DN1429_polar,5.116400,969.183600,T23_3,0.000000
713,DN1520_polar,5.116400,969.183600,T23_3,17179.918900
713,DN1594_polar,5.168300,969.185200,IngF_3,55761.697900
713,DN1595_polar,5.168300,969.185200,IngF_3,0.000000
713,DN1598_polar,5.168300,969.185200,IngF_3,8076.885000
713,DN1886_polar,5.168300,969.185200,IngF_3,26159.043100
713,DN1887_polar,5.168300,969.185200,IngF_3,26795.554300
714,DN1269_polar_2,5.150600,970.182700,N25_3,2678.472900
714,DN1271_polar_2,5.150600,970.182700,N25_3,1712.042700
714,DN1288_polar_2,5.150600,970.182700,N25_3,5551.543700
714,DN1289_polar_2,5.150600,970.182700,N25_3,2942.932600
714,DN1312_polar,5.150600,970.182700,N25_3,72332.145400
714,DN1799_polar,5.155100,970.190300,N46_3,107235.780700
714,DN1808_polar,5.155100,970.190300,N46_3,3762.391800
714,DN1809_polar,5.155100,970.190300,N46_3,7014.770500
714,DN1810_polar,5.155100,970.190300,N46_3,8409.000200
714,DN1811_polar,5.155100,970.190300,N46_3,3568.448800
714,DN1249_polar_2,5.158700,970.187100,N8_4,17543.007300
714,DN1541_polar,5.158700,970.187100,N8_4,1193.431100
714,DN1542_polar,5.158700,970.187100,N8_4,6020.515200
714,DN1574_polar,5.158700,970.187100,N8_4,87025.898300
714,DN1670_polar,5.158700,970.187100,N8_4,1538.229100
714,DN1693_polar,5.150700,970.188200,M39a_3,17921.803900
714,DN2214_polar,5.150700,970.188200,M39a_3,8330.556200
714,DN789_polar,5.150700,970.188200,M39a_3,12873.973900
714,DN1686_polar,5.150900,970.189300,M4_4,0.000000
714,DN1689_polar,5.150900,970.189300,M4_4,0.000000
714,DN732_polar,5.150900,970.189300,M4_4,21871.845000
714,DN733_polar,5.150900,970.189300,M4_4,15828.302100
714,DN734_polar,5.150900,970.189300,M4_4,7795.498300
714,DN796_polar,5.147600,970.189700,M68_3,22607.116700
714,DN1554_polar,5.130300,970.188400,LA60_2,9972.130600
714,DN1578_polar,5.130300,970.188400,LA60_2,15515.366700
714,DN616_polar,5.130300,970.188400,LA60_2,43031.328200
714,DN619_polar,5.130300,970.188400,LA60_2,9741.182600
714,DN620_polar,5.130300,970.188400,LA60_2,18957.197300
714,DN1441_polar,5.126900,970.186800,LA2_4,0.000000
714,DN1442_polar,5.126900,970.186800,LA2_4,13014.500600
714,DN2139_polar,5.126900,970.186800,LA2_4,0.000000
714,DN628_polar,5.126900,970.186800,LA2_4,21402.182000
714,DN633_polar,5.126900,970.186800,LA2_4,30140.910500
714,DN959_polar,5.112800,970.189700,T20_2,33438.336000
714,DN960_polar,5.112800,970.189700,T20_2,8900.925200
714,DN961_polar,5.112800,970.189700,T20_2,29762.085100
714,DN975_polar,5.112800,970.189700,T20_2,12094.364200
714,DN976_polar,5.112800,970.189700,T20_2,40402.252500
714,DN1594_polar,5.171700,970.189800,IngF_3,14942.258300
714,DN1595_polar,5.171700,970.189800,IngF_3,0.000000
714,DN1598_polar,5.171700,970.189800,IngF_3,0.000000
714,DN1886_polar,5.171700,970.189800,IngF_3,8143.871600
714,DN1887_polar,5.171700,970.189800,IngF_3,7244.295000
715,DN1269_polar_2,5.129300,971.190600,N25_3,299.573200
715,DN1271_polar_2,5.129300,971.190600,N25_3,204.396400
715,DN1288_polar_2,5.129300,971.190600,N25_3,400.021700
715,DN1289_polar_2,5.129300,971.190600,N25_3,409.155800
715,DN1312_polar,5.129300,971.190600,N25_3,11364.063300
715,DN1799_polar,5.126200,971.190700,N46_3,18722.770700
715,DN1808_polar,5.126200,971.190700,N46_3,427.572000
715,DN1809_polar,5.126200,971.190700,N46_3,292.491100
715,DN1810_polar,5.126200,971.190700,N46_3,611.128900
715,DN1811_polar,5.126200,971.190700,N46_3,474.217500
715,DN1249_polar_2,5.129200,971.193500,N8_35,896.918400
715,DN1541_polar,5.129200,971.193500,N8_35,83.381200
715,DN1542_polar,5.129200,971.193500,N8_35,216.008500
